tick,population,mean_s,mean_cv,resource
50,15,0.0000,1.0000,95.20
100,15,0.0000,1.0000,91.66
150,15,0.0080,1.0000,88.81
200,15,0.0328,1.0000,86.51
250,15,0.0448,1.0000,84.64
300,15,0.0554,1.0000,83.12
350,15,0.0648,1.0000,81.88
400,15,0.0898,1.0000,80.87
450,15,0.1030,1.0000,80.03
500,15,0.1146,1.0000,79.33
550,15,0.1249,1.0000,78.75
600,15,0.1418,1.0000,78.26
650,16,0.1395,1.0000,77.45
700,19,0.0915,1.0000,75.17
750,23,0.0769,1.0000,69.54
800,26,0.0470,1.0000,63.03
850,29,0.0464,1.0000,55.52
900,30,0.0357,1.0000,49.41
950,30,0.0444,1.0000,45.44
1000,30,0.0680,1.0000,42.90
1050,30,0.0829,1.0000,41.24
1100,30,0.1017,1.0000,40.16
1150,30,0.1135,1.0000,39.44
1200,30,0.1298,1.0000,38.97
1250,27,0.1535,1.0000,38.79
1300,23,0.1932,1.0000,41.32
1350,20,0.2316,1.0000,45.13
1400,19,0.2573,1.0000,48.67
1450,18,0.2790,1.0000,51.80
1500,18,0.2877,1.0000,54.41
1550,18,0.2932,1.0000,56.37
1600,18,0.3007,1.0000,57.84
1650,18,0.3046,1.0000,58.94
1700,18,0.3093,1.0000,59.77
1750,18,0.3122,1.0000,60.39
1800,18,0.3161,1.0000,60.85
1850,18,0.3182,1.0000,61.19
1900,21,0.2408,1.0000,60.70
1950,25,0.1460,1.0000,57.36
2000,27,0.1371,1.0000,53.42
2050,32,0.0817,1.0000,47.78
2100,35,0.0688,1.0000,41.85
2150,20,0.1616,1.0000,40.52
2200,13,0.3333,1.0000,47.75
2250,12,0.4353,1.0000,54.83
2300,12,0.5175,1.0000,61.23
2350,12,0.5941,1.0000,66.41
2400,12,0.6613,1.0000,70.61
2450,12,0.7020,1.0000,73.98
2500,12,0.7454,1.0000,76.69
2550,12,0.7858,1.0000,78.86
2600,12,0.8213,1.0000,80.59
2650,12,0.8427,1.0000,81.95
2700,12,0.8656,1.0000,83.04
2750,12,0.8869,1.0000,83.89
2800,12,0.9057,1.0000,84.56
2850,13,0.7958,1.0000,84.20
2900,15,0.6088,1.0000,82.47
2950,20,0.2932,1.0000,77.56
3000,24,0.1372,1.0000,70.10
3050,24,0.1757,1.0000,63.18
3100,24,0.2454,1.0000,58.25
3150,24,0.3426,1.0000,54.67
3200,24,0.4523,1.0000,52.01
3250,24,0.5321,1.0000,50.02
3300,24,0.5933,1.0000,48.53
3350,24,0.6523,1.0000,47.40
3400,24,0.7109,1.0000,46.55
3450,24,0.7531,1.0000,45.89
3500,24,0.7854,1.0000,45.38
3550,24,0.8165,1.0000,44.98
3600,24,0.8475,1.0000,44.66
3650,24,0.8697,1.0000,44.41
3700,24,0.8867,1.0000,44.21
3750,24,0.9032,1.0000,44.04
3800,24,0.9195,1.0000,43.91
3850,25,0.8660,1.0000,43.59
3900,25,0.8732,1.0000,43.08
3950,26,0.8216,1.0000,42.48
4000,28,0.7269,1.0000,41.73
4050,28,0.7417,1.0000,40.40
4100,30,0.6601,1.0000,39.27
4150,31,0.6372,1.0000,37.80
4200,32,0.6254,0.0894,36.54
4250,35,0.5395,0.0894,34.70
4300,37,0.5025,0.1017,32.77
4350,40,0.4449,0.1157,30.63
4400,44,0.3861,0.1157,28.48
4450,46,0.3842,0.1157,26.53
4500,48,0.3929,0.1157,24.74
4550,44,0.4530,0.1157,23.83
4600,38,0.5388,0.1157,25.25
4650,34,0.6313,0.1157,27.35
4700,32,0.7066,0.1157,29.42
4750,30,0.7699,0.1157,31.64
4800,30,0.8073,0.1157,33.08
4850,30,0.8362,0.1157,33.91
4900,30,0.8582,0.1157,34.38
4950,30,0.8786,0.1157,34.64
5000,30,0.8983,0.1157,34.76
5050,30,0.9136,0.1157,34.81
5100,30,0.9252,0.1157,34.83
5150,30,0.9359,0.1157,34.81
5200,30,0.9463,0.1157,34.79
5250,30,0.9544,0.1157,34.77
5300,30,0.9605,0.1157,34.74
5350,30,0.9662,0.1157,34.72
5400,30,0.9717,0.1157,34.69
5450,30,0.9759,0.1157,34.67
5500,30,0.9792,0.1157,34.65
5550,30,0.9822,0.1157,34.64
5600,30,0.9851,0.1157,34.62
5650,31,0.9318,0.1157,34.46
5700,31,0.9324,0.1157,34.14
5750,33,0.8349,0.1157,33.73
5800,33,0.8394,0.1157,32.98
5850,34,0.8070,0.1157,32.25
5900,36,0.7344,0.1157,31.43
5950,38,0.6760,0.1157,30.23
6000,40,0.6270,0.1157,28.90
6050,42,0.5873,0.1157,27.69
6100,43,0.5938,0.1157,26.62
6150,43,0.6005,0.1767,25.88
6200,41,0.5886,0.1767,26.06
6250,39,0.5813,0.2006,26.45
6300,40,0.5513,0.2458,26.79
6350,41,0.5033,0.2550,26.85
