tick,population,mean_s,mean_cv,resource
50,15,0.0000,1.0000,95.20
100,15,0.0000,1.0000,91.66
150,15,0.0080,1.0000,88.81
200,15,0.0328,1.0000,86.51
250,15,0.0448,1.0000,84.64
300,15,0.0554,1.0000,83.12
350,15,0.0648,1.0000,81.88
400,15,0.0803,1.0000,80.88
450,15,0.0866,1.0000,80.05
500,15,0.0922,1.0000,79.39
550,15,0.0972,1.0000,78.84
600,15,0.1053,1.0000,78.40
650,16,0.1019,1.0000,77.61
700,18,0.0585,1.0000,75.19
750,22,0.0476,1.0000,70.83
800,27,0.0203,1.0000,62.76
850,29,0.0260,1.0000,54.97
900,30,0.0351,1.0000,49.33
950,30,0.0459,1.0000,45.39
1000,30,0.0656,1.0000,42.86
1050,30,0.0737,1.0000,41.23
1100,30,0.0809,1.0000,40.18
1150,30,0.0872,1.0000,39.50
1200,30,0.0976,1.0000,39.05
1250,26,0.1176,1.0000,38.87
1300,20,0.1585,1.0000,42.28
1350,19,0.1721,1.0000,46.71
1400,18,0.1908,1.0000,50.46
1450,18,0.1946,1.0000,53.53
1500,17,0.2095,1.0000,56.24
1550,17,0.2126,1.0000,58.66
1600,17,0.2177,1.0000,60.51
1650,17,0.2198,1.0000,61.93
1700,17,0.2217,1.0000,63.03
1750,18,0.2109,1.0000,63.73
1800,18,0.2135,1.0000,63.56
1850,18,0.2145,1.0000,63.43
1900,21,0.1204,1.0000,62.49
1950,22,0.0808,1.0000,60.25
2000,28,0.0379,1.0000,55.99
2050,31,0.0453,1.0000,49.59
2100,34,0.0584,1.0000,44.23
2150,34,0.0800,1.0000,40.05
2200,22,0.1669,1.0000,39.19
2250,11,0.3866,1.0000,47.29
2300,10,0.4773,1.0000,56.16
2350,10,0.5214,1.0000,64.05
2400,10,0.5716,1.0000,70.73
2450,10,0.6023,1.0000,76.38
2500,10,0.6297,1.0000,81.15
2550,10,0.6530,1.0000,85.18
2600,10,0.6795,1.0000,88.57
2650,10,0.6956,1.0000,91.42
2700,10,0.7101,1.0000,93.82
2750,10,0.7224,1.0000,95.83
2800,13,0.4647,1.0000,96.52
2850,17,0.2340,1.0000,91.18
2900,18,0.1836,1.0000,85.39
2950,20,0.1230,1.0000,78.39
3000,20,0.1811,1.0000,72.80
3050,20,0.2496,1.0000,68.53
3100,20,0.3196,1.0000,65.24
3150,20,0.3996,1.0000,62.68
3200,20,0.4622,1.0000,60.68
3250,20,0.5069,1.0000,59.12
3300,20,0.5465,1.0000,57.91
3350,20,0.5887,1.0000,56.95
3400,20,0.6218,1.0000,56.19
3450,20,0.6453,1.0000,55.60
3500,20,0.6662,1.0000,55.12
3550,20,0.6885,1.0000,54.75
3600,20,0.7059,1.0000,54.44
3650,21,0.6524,1.0000,53.76
3700,22,0.6022,1.0000,52.69
3750,23,0.5566,1.0000,51.22
3800,26,0.4822,0.0549,48.77
3850,31,0.3112,0.0549,45.11
3900,32,0.2968,0.0549,41.25
3950,34,0.2919,0.0549,38.61
4000,40,0.2073,0.1000,34.89
4050,40,0.2505,0.1000,31.81
4100,38,0.3228,0.1000,30.56
4150,36,0.4087,0.1000,30.34
4200,33,0.5292,0.1151,30.89
4250,32,0.6076,0.1137,31.86
4300,32,0.6671,0.1137,32.59
4350,32,0.7143,0.1137,32.95
4400,32,0.7603,0.1137,33.10
4450,32,0.7929,0.1137,33.13
4500,32,0.8243,0.1137,33.09
4550,32,0.8492,0.1137,33.03
4600,32,0.8735,0.1137,32.96
4650,32,0.8907,0.1137,32.89
4700,32,0.9073,0.1137,32.82
4750,32,0.9204,0.1137,32.76
4800,32,0.9332,0.1137,32.71
4850,32,0.9423,0.1137,32.66
4900,32,0.9511,0.1137,32.62
4950,32,0.9580,0.1137,32.58
5000,32,0.9648,0.1137,32.55
5050,32,0.9696,0.1137,32.52
5100,33,0.9226,0.1137,32.44
5150,33,0.9252,0.1137,32.10
5200,33,0.9296,0.1137,31.90
5250,34,0.8866,0.1137,31.54
5300,34,0.8979,0.1137,31.23
5350,35,0.8601,0.1137,30.77
5400,35,0.8720,0.1137,30.44
5450,36,0.8401,0.1137,29.95
5500,36,0.8567,0.1137,29.63
5550,37,0.8299,0.1137,29.26
5600,37,0.8472,0.1137,28.90
5650,40,0.7467,0.1823,28.23
5700,39,0.7654,0.1823,27.61
5750,42,0.6462,0.1823,26.90
5800,45,0.5715,0.1823,25.85
5850,47,0.5176,0.1823,24.77
5900,47,0.4818,0.1823,23.67
5950,51,0.4234,0.2481,22.98
6000,47,0.4579,0.2481,22.84
6050,46,0.4696,0.2481,23.27
6100,45,0.4839,0.2803,23.89
6150,43,0.4965,0.3375,24.40
6200,40,0.5611,0.3375,25.28
6250,39,0.6205,0.3375,26.14
6300,38,0.6827,0.3375,26.96
6350,36,0.7486,0.3375,27.68
