tick,population,mean_s,mean_cv,resource
50,15,0.0000,1.0000,95.20
100,15,0.0000,1.0000,91.66
150,15,0.0120,1.0000,88.80
200,15,0.0526,1.0000,86.48
250,15,0.0703,1.0000,84.57
300,15,0.0859,1.0000,83.01
350,15,0.1055,1.0000,81.72
400,15,0.1409,1.0000,80.65
450,15,0.1479,1.0000,79.76
500,15,0.1542,1.0000,79.03
550,15,0.1597,1.0000,78.44
600,15,0.1827,1.0000,77.95
650,16,0.1732,1.0000,77.35
700,19,0.1165,1.0000,75.89
750,22,0.0994,1.0000,70.77
800,26,0.0554,1.0000,63.39
850,30,0.0290,1.0000,54.93
900,30,0.0393,1.0000,48.98
950,30,0.0562,1.0000,45.16
1000,30,0.0781,1.0000,42.69
1050,30,0.0958,1.0000,41.09
1100,30,0.1133,1.0000,40.04
1150,30,0.1258,1.0000,39.35
1200,30,0.1387,1.0000,38.89
1250,27,0.1660,1.0000,38.84
1300,23,0.2127,1.0000,41.30
1350,19,0.2652,1.0000,45.41
1400,19,0.2841,1.0000,48.94
1450,18,0.3053,1.0000,52.21
1500,18,0.3095,1.0000,54.68
1550,18,0.3195,1.0000,56.53
1600,18,0.3325,1.0000,57.92
1650,18,0.3398,1.0000,58.95
1700,18,0.3395,1.0000,59.72
1750,18,0.3392,1.0000,60.30
1800,18,0.3368,1.0000,60.74
1850,20,0.2753,1.0000,60.36
1900,21,0.2633,1.0000,59.03
1950,23,0.2431,1.0000,57.39
2000,26,0.1900,1.0000,53.65
2050,26,0.1995,1.0000,50.36
2100,33,0.0936,1.0000,45.28
2150,30,0.1099,1.0000,41.27
2200,15,0.2131,1.0000,45.02
2250,14,0.2853,1.0000,51.53
2300,14,0.3594,1.0000,57.11
2350,14,0.4277,1.0000,61.51
2400,14,0.4902,1.0000,64.94
2450,14,0.5460,1.0000,67.60
2500,14,0.5969,1.0000,69.64
2550,14,0.6379,1.0000,71.20
2600,14,0.6743,1.0000,72.39
2650,14,0.7024,1.0000,73.28
2700,14,0.7392,1.0000,73.93
2750,14,0.7569,1.0000,74.41
2800,14,0.7714,1.0000,74.77
2850,16,0.6092,1.0000,73.83
2900,16,0.6156,1.0000,72.44
2950,16,0.6367,1.0000,71.35
3000,18,0.5122,1.0000,69.60
3050,22,0.3636,1.0000,65.37
3100,25,0.2645,1.0000,59.30
3150,28,0.1921,1.0000,53.63
3200,28,0.2394,1.0000,49.01
3250,28,0.3055,1.0000,45.89
3300,28,0.3851,1.0000,43.73
3350,28,0.4582,1.0000,42.21
3400,28,0.5219,1.0000,41.11
3450,28,0.5751,1.0000,40.31
3500,28,0.6250,1.0000,39.72
3550,28,0.6653,1.0000,39.27
3600,27,0.7262,1.0000,38.95
3650,27,0.7583,1.0000,39.14
3700,27,0.7768,1.0000,39.23
3750,27,0.7941,1.0000,39.25
3800,27,0.8160,1.0000,39.24
3850,27,0.8397,1.0000,39.20
3900,27,0.8491,1.0000,39.14
3950,27,0.8559,1.0000,39.10
4000,27,0.8700,1.0000,39.05
4050,28,0.8262,1.0000,38.88
4100,29,0.7789,1.0000,38.29
4150,30,0.7342,1.0000,37.51
4200,31,0.6959,1.0000,36.67
4250,32,0.6656,1.0000,35.70
4300,33,0.6477,1.0000,34.48
4350,35,0.5926,1.0000,33.24
4400,35,0.6230,1.0000,32.23
4450,35,0.6574,1.0000,31.60
4500,37,0.6217,0.1413,30.61
4550,35,0.6718,0.1413,30.33
4600,38,0.5964,0.1413,29.79
4650,41,0.5045,0.1413,28.80
4700,43,0.4819,0.1413,27.44
4750,44,0.4898,0.1413,26.43
4800,41,0.5076,0.1413,26.14
4850,41,0.5289,0.1663,26.14
4900,37,0.6086,0.1663,27.01
4950,34,0.6806,0.1663,28.77
5000,35,0.6499,0.1953,29.89
5050,34,0.6915,0.1953,30.34
5100,33,0.7346,0.1953,31.05
5150,33,0.7662,0.1953,31.55
5200,32,0.8099,0.1953,32.10
5250,32,0.8371,0.1953,32.47
5300,32,0.8617,0.1953,32.64
5350,32,0.8807,0.1953,32.72
5400,32,0.8997,0.1953,32.73
5450,32,0.9140,0.1953,32.72
5500,32,0.9270,0.1953,32.69
5550,32,0.9370,0.1953,32.66
5600,32,0.9470,0.1953,32.62
5650,32,0.9546,0.1953,32.59
5700,32,0.9615,0.1953,32.56
5750,32,0.9667,0.1953,32.53
5800,33,0.9204,0.1953,32.29
5850,33,0.9233,0.1953,32.02
5900,34,0.8807,0.1953,31.64
5950,34,0.8865,0.1953,31.30
6000,35,0.8537,0.1953,30.99
6050,37,0.7789,0.1953,30.09
6100,39,0.7118,0.1953,29.05
6150,41,0.6581,0.2193,28.14
6200,42,0.6519,0.2193,26.94
6250,41,0.6823,0.2193,26.38
6300,41,0.6613,0.2193,26.30
6350,38,0.7147,0.2193,26.78
