tick,population,mean_s,mean_cv,resource
50,15,0.0000,1.0000,95.20
100,15,0.0000,1.0000,91.66
150,15,0.0000,1.0000,88.82
200,15,0.0000,1.0000,86.56
250,15,0.0000,1.0000,84.75
300,15,0.0000,1.0000,83.31
350,15,0.0000,1.0000,82.16
400,15,0.0000,1.0000,81.24
450,15,0.0000,1.0000,80.50
500,15,0.0000,1.0000,79.92
550,15,0.0000,1.0000,79.45
600,15,0.0000,1.0000,79.07
650,17,0.0000,1.0000,78.70
700,20,0.0000,1.0000,75.69
750,23,0.0000,1.0000,69.55
800,27,0.0000,1.0000,61.91
850,28,0.0000,1.0000,55.12
900,30,0.0000,1.0000,49.76
950,30,0.0000,1.0000,45.75
1000,30,0.0000,1.0000,43.20
1050,30,0.0000,1.0000,41.57
1100,30,0.0000,1.0000,40.53
1150,30,0.0000,1.0000,39.87
1200,30,0.0000,1.0000,39.45
1250,30,0.0000,1.0000,39.18
1300,22,0.0000,1.0000,42.13
1350,17,0.0000,1.0000,46.66
1400,17,0.0000,1.0000,51.56
1450,15,0.0000,1.0000,55.88
1500,15,0.0000,1.0000,60.25
1550,15,0.0000,1.0000,63.75
1600,15,0.0000,1.0000,66.54
1650,15,0.0000,1.0000,68.76
1700,15,0.0000,1.0000,70.54
1750,15,0.0000,1.0000,71.96
1800,15,0.0000,1.0000,73.10
1850,16,0.0000,1.0000,73.18
1900,20,0.0000,1.0000,71.34
1950,25,0.0000,1.0000,65.93
2000,27,0.0000,1.0000,59.10
2050,28,0.0000,1.0000,53.24
2100,28,0.0000,1.0000,49.21
2150,29,0.0000,1.0000,46.06
2200,30,0.0000,1.0000,43.66
2250,30,0.0000,1.0000,41.87
2300,30,0.0000,1.0000,40.72
2350,22,0.0000,1.0000,42.16
2400,17,0.0000,1.0000,46.76
2450,14,0.0000,1.0000,52.43
2500,11,0.0000,1.0000,59.74
2550,11,0.0000,1.0000,66.75
2600,11,0.0000,1.0000,72.71
2650,11,0.0000,1.0000,77.75
2700,11,0.0000,1.0000,82.03
2750,11,0.0000,1.0000,85.66
2800,12,0.0000,1.0000,88.24
2850,13,0.0000,1.0000,89.64
2900,14,0.0000,1.0000,89.18
2950,19,0.0000,1.0000,84.86
3000,21,0.0000,1.0000,77.56
3050,21,0.0000,1.0000,71.56
3100,22,0.0000,1.0000,66.97
3150,22,0.0000,1.0000,63.00
3200,22,0.0000,1.0000,60.15
3250,22,0.0000,1.0000,58.09
3300,22,0.0000,1.0000,56.62
3350,22,0.0000,1.0000,55.56
3400,22,0.0000,1.0000,54.80
3450,22,0.0000,1.0000,54.25
3500,22,0.0000,1.0000,53.86
3550,22,0.0000,1.0000,53.57
3600,22,0.0000,1.0000,53.37
3650,22,0.0000,1.0000,53.22
3700,22,0.0000,1.0000,53.12
3750,23,0.0000,0.0901,52.81
3800,24,0.0000,0.0901,51.91
3850,24,0.0000,0.0901,50.86
3900,28,0.0000,0.0901,48.83
3950,30,0.0000,0.0901,45.87
4000,34,0.0000,0.0837,41.53
4050,35,0.0000,0.0765,38.12
4100,30,0.0000,0.0765,36.82
4150,24,0.0000,0.0724,38.89
4200,15,0.0000,0.0724,44.85
4250,17,0.0000,0.0760,50.74
4300,17,0.0000,0.0760,54.72
4350,16,0.0000,0.0760,58.06
4400,17,0.0000,0.0840,61.07
4450,17,0.0000,0.0840,62.73
4500,17,0.0000,0.0840,64.01
4550,17,0.0000,0.0840,65.01
4600,17,0.0000,0.0840,65.78
4650,17,0.0000,0.0840,66.38
4700,17,0.0000,0.0840,66.85
4750,17,0.0000,0.0840,67.20
4800,17,0.0000,0.0840,67.48
4850,17,0.0000,0.0840,67.70
4900,17,0.0000,0.0840,67.87
4950,18,0.0000,0.0846,67.26
5000,18,0.0000,0.0846,66.64
5050,19,0.0000,0.0836,65.91
5100,21,0.0000,0.0830,63.50
5150,22,0.0000,0.0822,60.96
5200,24,0.0000,0.0828,58.36
5250,31,0.0000,0.0858,53.58
5300,32,0.0000,0.0858,47.41
5350,32,0.0000,0.0858,43.16
5400,32,0.0000,0.0858,40.54
5450,34,0.0000,0.0855,38.07
5500,20,0.0000,0.0855,39.03
5550,18,0.0000,0.0855,44.21
5600,9,0.0000,0.0946,53.37
5650,8,0.0000,0.0945,63.63
5700,8,0.0000,0.0945,72.90
5750,8,0.0000,0.0945,81.13
5800,8,0.0000,0.0945,88.42
5850,8,0.0000,0.0945,94.89
5900,8,0.0000,0.0945,99.76
5950,8,0.0000,0.0945,99.76
6000,9,0.0000,0.0928,99.73
6050,9,0.0000,0.0928,99.73
6100,10,0.0000,0.1012,99.73
6150,12,0.0000,0.1079,99.58
6200,15,0.0000,0.1115,96.88
6250,15,0.0000,0.1115,92.99
6300,16,0.0000,0.1153,89.01
6350,16,0.0000,0.1153,85.53
