tick,population,mean_s,mean_cv,resource
50,15,0.0000,1.0000,95.20
100,15,0.0000,1.0000,91.66
150,15,0.0159,1.0000,88.80
200,15,0.0652,1.0000,86.47
250,15,0.0892,1.0000,84.53
300,15,0.1104,1.0000,82.93
350,15,0.1291,1.0000,81.61
400,15,0.1600,1.0000,80.52
450,15,0.1728,1.0000,79.61
500,15,0.1839,1.0000,78.87
550,15,0.1938,1.0000,78.25
600,15,0.2101,1.0000,77.73
650,15,0.2169,1.0000,77.31
700,21,0.1019,1.0000,74.45
750,26,0.0816,1.0000,66.78
800,27,0.0872,1.0000,59.09
850,30,0.0473,1.0000,52.52
900,30,0.0575,1.0000,47.40
950,30,0.0772,1.0000,44.12
1000,30,0.1050,1.0000,41.99
1050,30,0.1264,1.0000,40.59
1100,30,0.1458,1.0000,39.67
1150,30,0.1639,1.0000,39.05
1200,30,0.1810,1.0000,38.64
1250,24,0.2403,1.0000,39.23
1300,20,0.3038,1.0000,42.69
1350,19,0.3349,1.0000,46.81
1400,19,0.3491,1.0000,49.89
1450,19,0.3585,1.0000,52.16
1500,19,0.3670,1.0000,53.83
1550,19,0.3750,1.0000,55.06
1600,19,0.3824,1.0000,55.96
1650,19,0.3873,1.0000,56.62
1700,19,0.3918,1.0000,57.10
1750,19,0.3961,1.0000,57.44
1800,19,0.4001,1.0000,57.70
1850,19,0.4027,1.0000,57.88
1900,21,0.3664,1.0000,57.57
1950,26,0.2167,1.0000,54.96
2000,27,0.1806,1.0000,51.65
2050,28,0.1811,1.0000,47.88
2100,25,0.1952,1.0000,45.65
2150,14,0.3643,1.0000,50.33
2200,16,0.2821,1.0000,55.10
2250,16,0.3365,1.0000,58.42
2300,16,0.4108,1.0000,60.90
2350,16,0.4891,1.0000,62.71
2400,16,0.5669,1.0000,63.98
2450,16,0.6270,1.0000,64.86
2500,16,0.6842,1.0000,65.44
2550,16,0.7290,1.0000,65.80
2600,16,0.7701,1.0000,66.01
2650,16,0.8017,1.0000,66.11
2700,16,0.8318,1.0000,66.13
2750,16,0.8555,1.0000,66.11
2800,16,0.8772,1.0000,66.05
2850,16,0.8940,1.0000,65.97
2900,17,0.8184,1.0000,65.75
2950,18,0.7433,1.0000,64.69
3000,22,0.4942,1.0000,62.41
3050,25,0.3525,1.0000,57.45
3100,28,0.2614,1.0000,52.10
3150,29,0.2694,1.0000,47.66
3200,30,0.3001,1.0000,43.91
3250,31,0.3359,1.0000,40.98
3300,32,0.3838,1.0000,38.85
3350,32,0.4543,1.0000,37.13
3400,32,0.5323,1.0000,35.97
3450,32,0.5956,1.0000,35.17
3500,32,0.6548,1.0000,34.58
3550,32,0.7036,1.0000,34.15
3600,32,0.7496,1.0000,33.82
3650,32,0.7854,1.0000,33.57
3700,32,0.8166,1.0000,33.37
3750,32,0.8425,1.0000,33.20
3800,32,0.8668,1.0000,33.07
3850,32,0.8856,1.0000,32.96
3900,32,0.9021,1.0000,32.87
3950,32,0.9157,1.0000,32.80
4000,32,0.9285,1.0000,32.73
4050,32,0.9384,1.0000,32.68
4100,32,0.9471,1.0000,32.63
4150,32,0.9543,1.0000,32.60
4200,32,0.9611,1.0000,32.56
4250,32,0.9664,1.0000,32.54
4300,32,0.9710,1.0000,32.51
4350,32,0.9749,1.0000,32.49
4400,32,0.9785,1.0000,32.48
4450,32,0.9813,1.0000,32.46
4500,33,0.9317,1.0000,32.30
4550,33,0.9325,1.0000,32.01
4600,37,0.7573,0.1854,31.33
4650,39,0.6849,0.1854,29.71
4700,40,0.6622,0.1854,28.60
4750,44,0.5547,0.1962,27.15
4800,48,0.4799,0.2057,25.67
4850,52,0.3917,0.2057,23.55
4900,48,0.3819,0.2057,22.74
4950,50,0.3650,0.2057,22.51
5000,47,0.4128,0.2057,23.08
5050,40,0.5043,0.2057,24.22
5100,37,0.5601,0.2057,26.36
5150,36,0.6197,0.2057,27.79
5200,35,0.6486,0.2259,28.96
5250,37,0.6130,0.2259,29.58
5300,37,0.6180,0.2259,29.41
5350,37,0.6469,0.2259,29.28
5400,36,0.6989,0.2259,29.16
5450,36,0.7428,0.2259,29.38
5500,36,0.7767,0.2259,29.44
5550,35,0.8141,0.2259,29.68
5600,34,0.8542,0.2259,29.93
5650,32,0.8949,0.2259,30.71
5700,32,0.9092,0.2259,31.54
5750,32,0.9219,0.2259,32.00
5800,32,0.9342,0.2259,32.26
5850,32,0.9435,0.2259,32.39
5900,32,0.9510,0.2259,32.46
5950,32,0.9577,0.2259,32.49
6000,32,0.9640,0.2259,32.50
6050,32,0.9689,0.2259,32.49
6100,32,0.9729,0.2259,32.49
6150,32,0.9764,0.2259,32.47
6200,32,0.9798,0.2259,32.46
6250,32,0.9824,0.2259,32.45
6300,32,0.9845,0.2259,32.44
6350,32,0.9864,0.2259,32.43
