tick,population,mean_s,mean_cv,resource
50,15,0.0000,1.0000,95.20
100,15,0.0000,1.0000,91.66
150,15,0.0120,1.0000,88.80
200,15,0.0585,1.0000,86.48
250,15,0.0834,1.0000,84.56
300,15,0.1052,1.0000,82.96
350,15,0.1244,1.0000,81.65
400,15,0.1563,1.0000,80.56
450,15,0.1695,1.0000,79.65
500,15,0.1809,1.0000,78.90
550,15,0.1911,1.0000,78.28
600,15,0.2079,1.0000,77.76
650,16,0.2013,1.0000,76.87
700,22,0.0968,1.0000,73.78
750,25,0.0591,1.0000,66.35
800,28,0.0605,1.0000,59.15
850,28,0.0756,1.0000,52.94
900,30,0.0688,1.0000,48.14
950,30,0.0875,1.0000,44.56
1000,30,0.1147,1.0000,42.25
1050,30,0.1319,1.0000,40.75
1100,30,0.1497,1.0000,39.76
1150,30,0.1679,1.0000,39.10
1200,30,0.1854,1.0000,38.66
1250,25,0.2341,1.0000,39.32
1300,20,0.3067,1.0000,42.30
1350,20,0.3210,1.0000,45.97
1400,19,0.3525,1.0000,49.16
1450,19,0.3605,1.0000,51.61
1500,19,0.3684,1.0000,53.42
1550,19,0.3763,1.0000,54.75
1600,19,0.3840,1.0000,55.73
1650,19,0.3882,1.0000,56.44
1700,19,0.3924,1.0000,56.97
1750,19,0.3967,1.0000,57.35
1800,19,0.4007,1.0000,57.62
1850,18,0.4253,1.0000,58.57
1900,19,0.4051,1.0000,58.92
1950,21,0.3025,1.0000,58.38
2000,27,0.1799,1.0000,54.68
2050,28,0.1222,1.0000,49.77
2100,29,0.1059,1.0000,46.37
2150,21,0.1843,1.0000,45.45
2200,16,0.3285,1.0000,50.35
2250,15,0.4213,1.0000,55.29
2300,16,0.4164,1.0000,58.78
2350,16,0.4939,1.0000,61.04
2400,16,0.5601,1.0000,62.71
2450,16,0.6086,1.0000,63.91
2500,16,0.6493,1.0000,64.74
2550,16,0.7030,1.0000,65.31
2600,16,0.7473,1.0000,65.68
2650,16,0.7741,1.0000,65.90
2700,16,0.8014,1.0000,66.02
2750,16,0.8239,1.0000,66.07
2800,16,0.8534,1.0000,66.07
2850,16,0.8677,1.0000,66.04
2900,18,0.7246,1.0000,65.22
2950,20,0.5935,1.0000,63.25
3000,21,0.5455,1.0000,60.69
3050,24,0.4082,1.0000,57.02
3100,26,0.3464,1.0000,53.10
3150,28,0.3166,1.0000,49.11
3200,29,0.3292,1.0000,45.61
3250,30,0.3587,1.0000,42.93
3300,31,0.3894,1.0000,40.31
3350,32,0.4208,1.0000,38.48
3400,32,0.4898,1.0000,36.85
3450,32,0.5526,1.0000,35.76
3500,32,0.6052,1.0000,35.01
3550,32,0.6668,1.0000,34.47
3600,32,0.7168,1.0000,34.07
3650,32,0.7543,1.0000,33.77
3700,32,0.7826,1.0000,33.53
3750,32,0.8166,1.0000,33.34
3800,32,0.8400,1.0000,33.20
3850,32,0.8598,1.0000,33.07
3900,32,0.8777,1.0000,32.97
3950,32,0.8963,1.0000,32.89
4000,32,0.9076,1.0000,32.82
4050,32,0.9176,1.0000,32.76
4100,32,0.9240,1.0000,32.71
4150,32,0.9313,1.0000,32.67
4200,32,0.9370,1.0000,32.65
4250,32,0.9398,1.0000,32.62
4300,32,0.9473,1.0000,32.60
4350,32,0.9507,1.0000,32.58
4400,32,0.9571,1.0000,32.56
4450,35,0.8289,1.0000,32.29
4500,36,0.7855,1.0000,31.03
4550,37,0.7449,1.0000,30.14
4600,40,0.6503,1.0000,29.13
4650,40,0.6477,1.0000,28.03
4700,41,0.6376,1.0000,27.35
4750,42,0.6207,1.0000,26.68
4800,39,0.6640,1.0000,26.80
4850,41,0.5995,1.0000,26.80
4900,38,0.6161,1.0000,27.16
4950,39,0.6187,1.0000,27.48
5000,37,0.6681,1.0000,28.00
5050,39,0.6046,1.0000,28.09
5100,42,0.5128,0.2868,27.21
5150,41,0.4926,0.2683,26.61
5200,42,0.4750,0.2689,26.52
5250,42,0.5264,0.2689,26.28
5300,41,0.5563,0.2689,26.24
5350,36,0.6446,0.2689,26.99
5400,36,0.6278,0.2685,28.35
5450,36,0.6640,0.2685,29.03
5500,35,0.6752,0.2685,29.63
5550,35,0.7091,0.2685,30.04
5600,35,0.7534,0.2685,30.22
5650,34,0.7918,0.2685,30.57
5700,34,0.8178,0.2685,30.80
5750,34,0.8447,0.2685,30.89
5800,34,0.8726,0.2685,30.90
5850,34,0.8887,0.2685,30.88
5900,34,0.9024,0.2685,30.85
5950,34,0.9166,0.2685,30.81
6000,34,0.9314,0.2685,30.76
6050,34,0.9399,0.2685,30.72
6100,34,0.9471,0.2685,30.69
6150,34,0.9546,0.2685,30.66
6200,34,0.9624,0.2685,30.63
6250,34,0.9639,0.2685,30.61
6300,34,0.9680,0.2685,30.59
6350,34,0.9723,0.2685,30.58
