tick,population,mean_s,mean_cv,resource
50,15,0.0000,1.0000,95.20
100,15,0.0000,1.0000,91.66
150,15,0.0159,1.0000,88.80
200,15,0.0693,1.0000,86.47
250,15,0.0988,1.0000,84.52
300,15,0.1269,1.0000,82.90
350,15,0.1516,1.0000,81.54
400,15,0.1924,1.0000,80.41
450,15,0.2132,1.0000,79.46
500,15,0.2334,1.0000,78.66
550,15,0.2531,1.0000,77.98
600,15,0.2860,1.0000,77.39
650,17,0.2108,1.0000,76.51
700,21,0.1191,1.0000,72.53
750,22,0.0821,1.0000,66.83
800,23,0.0996,1.0000,62.11
850,27,0.0957,1.0000,57.45
900,29,0.1211,1.0000,51.61
950,30,0.1458,1.0000,46.95
1000,30,0.1857,1.0000,43.64
1050,30,0.2176,1.0000,41.48
1100,30,0.2412,1.0000,40.07
1150,30,0.2616,1.0000,39.14
1200,30,0.2857,1.0000,38.52
1250,30,0.3031,1.0000,38.09
1300,23,0.4115,1.0000,40.38
1350,21,0.4662,1.0000,42.88
1400,21,0.4844,1.0000,45.57
1450,21,0.4976,1.0000,47.47
1500,21,0.5069,1.0000,48.82
1550,20,0.5409,1.0000,49.77
1600,15,0.7346,1.0000,53.87
1650,14,0.7975,1.0000,58.32
1700,14,0.8048,1.0000,61.92
1750,14,0.8113,1.0000,64.77
1800,16,0.6276,1.0000,65.93
1850,18,0.4792,1.0000,65.09
1900,22,0.3041,1.0000,62.91
1950,26,0.1922,1.0000,57.67
2000,26,0.2305,1.0000,53.03
2050,26,0.2972,1.0000,49.81
2100,26,0.3633,1.0000,47.53
2150,27,0.3794,1.0000,45.38
2200,26,0.4306,1.0000,43.75
2250,24,0.5230,1.0000,44.09
2300,24,0.5736,1.0000,44.52
2350,24,0.6239,1.0000,44.72
2400,24,0.6759,1.0000,44.77
2450,24,0.7222,1.0000,44.74
2500,24,0.7529,1.0000,44.65
2550,24,0.7809,1.0000,44.54
2600,23,0.8432,1.0000,44.75
2650,23,0.8686,1.0000,45.09
2700,23,0.8855,1.0000,45.29
2750,23,0.9009,1.0000,45.39
2800,23,0.9160,1.0000,45.44
2850,23,0.9295,1.0000,45.46
2900,23,0.9383,1.0000,45.45
2950,23,0.9464,1.0000,45.43
3000,23,0.9544,1.0000,45.40
3050,26,0.7690,1.0000,44.25
3100,29,0.6138,1.0000,42.27
3150,31,0.5373,1.0000,39.81
3200,34,0.4446,1.0000,37.33
3250,34,0.4833,1.0000,35.24
3300,34,0.5452,1.0000,33.94
3350,39,0.4381,1.0000,32.37
3400,40,0.4502,1.0000,30.30
3450,41,0.4678,1.0000,28.65
3500,42,0.4969,1.0000,27.63
3550,42,0.5583,1.0000,26.80
3600,43,0.5858,1.0000,26.03
3650,38,0.6653,1.0000,26.32
3700,37,0.6858,1.0000,27.44
3750,38,0.6851,1.0000,28.06
3800,37,0.7291,1.0000,28.36
3850,36,0.7696,1.0000,28.71
3900,37,0.7578,1.0000,28.91
3950,37,0.7860,1.0000,28.80
4000,36,0.8197,1.0000,28.87
4050,36,0.8457,1.0000,29.05
4100,35,0.8769,1.0000,29.39
4150,35,0.8935,1.0000,29.63
4200,35,0.9094,1.0000,29.75
4250,34,0.9355,1.0000,29.97
4300,34,0.9441,1.0000,30.27
4350,34,0.9517,1.0000,30.42
4400,34,0.9591,1.0000,30.50
4450,34,0.9652,1.0000,30.54
4500,34,0.9698,1.0000,30.55
4550,34,0.9737,1.0000,30.55
4600,34,0.9776,1.0000,30.54
4650,34,0.9809,1.0000,30.54
4700,34,0.9832,1.0000,30.53
4750,34,0.9818,1.0000,30.52
4800,34,0.9809,1.0000,30.52
4850,34,0.9836,1.0000,30.52
4900,34,0.9855,1.0000,30.51
4950,35,0.9391,1.0000,30.50
5000,36,0.8934,1.0000,29.90
5050,39,0.7696,1.0000,29.23
5100,42,0.6662,1.0000,27.58
5150,44,0.6154,1.0000,26.11
5200,47,0.5550,1.0000,24.91
5250,50,0.4691,0.2448,23.65
5300,49,0.4658,0.2448,22.74
5350,45,0.4929,0.2448,23.12
5400,44,0.5411,0.2448,23.70
5450,43,0.5369,0.2474,24.34
5500,42,0.5428,0.2406,25.18
5550,42,0.5287,0.2432,25.55
5600,41,0.5735,0.2432,25.92
5650,41,0.5996,0.2432,25.91
5700,39,0.6632,0.2432,26.27
5750,38,0.6864,0.2432,26.90
5800,36,0.7462,0.2432,27.77
5850,37,0.7384,0.2432,28.33
5900,36,0.7766,0.2432,28.68
5950,37,0.7650,0.2432,29.01
6000,37,0.7899,0.2432,28.85
6050,36,0.8198,0.2432,28.77
6100,37,0.7971,0.2432,28.76
6150,37,0.7882,0.2411,28.72
6200,37,0.8051,0.2411,28.67
6250,37,0.8275,0.2411,28.61
6300,36,0.8590,0.2411,28.77
6350,36,0.8798,0.2411,28.95
