tick,population,mean_s,mean_cv,resource
50,15,0.0000,1.0000,95.20
100,15,0.0000,1.0000,91.66
150,15,0.0120,1.0000,88.80
200,15,0.0491,1.0000,86.49
250,15,0.0672,1.0000,84.59
300,15,0.0832,1.0000,83.03
350,15,0.0972,1.0000,81.75
400,15,0.1204,1.0000,80.70
450,15,0.1299,1.0000,79.83
500,15,0.1383,1.0000,79.12
550,15,0.1457,1.0000,78.54
600,15,0.1580,1.0000,78.06
650,17,0.1438,1.0000,76.92
700,22,0.1142,1.0000,72.94
750,26,0.0758,1.0000,65.82
800,29,0.0228,1.0000,57.59
850,29,0.0242,1.0000,51.35
900,30,0.0346,1.0000,46.77
950,30,0.0504,1.0000,43.76
1000,30,0.0755,1.0000,41.81
1050,30,0.0928,1.0000,40.54
1100,30,0.1103,1.0000,39.70
1150,30,0.1211,1.0000,39.14
1200,30,0.1343,1.0000,38.76
1250,25,0.1721,1.0000,39.84
1300,20,0.2290,1.0000,43.42
1350,18,0.2639,1.0000,47.34
1400,18,0.2755,1.0000,51.05
1450,18,0.2835,1.0000,53.85
1500,18,0.2917,1.0000,55.95
1550,18,0.2967,1.0000,57.53
1600,18,0.3028,1.0000,58.71
1650,18,0.3070,1.0000,59.60
1700,18,0.3113,1.0000,60.26
1750,18,0.3140,1.0000,60.76
1800,19,0.3005,1.0000,60.47
1850,21,0.2738,1.0000,59.75
1900,23,0.2210,1.0000,57.78
1950,26,0.1689,1.0000,54.67
2000,30,0.1460,1.0000,49.35
2050,30,0.1515,1.0000,45.18
2100,31,0.0931,1.0000,42.22
2150,15,0.1659,1.0000,45.65
2200,12,0.2482,1.0000,52.86
2250,12,0.3315,1.0000,59.81
2300,12,0.4229,1.0000,65.48
2350,12,0.5033,1.0000,70.05
2400,12,0.5816,1.0000,73.71
2450,12,0.6457,1.0000,76.64
2500,12,0.6954,1.0000,78.96
2550,12,0.7379,1.0000,80.80
2600,12,0.7792,1.0000,82.25
2650,12,0.8130,1.0000,83.38
2700,12,0.8393,1.0000,84.25
2750,12,0.8616,1.0000,84.93
2800,14,0.6661,1.0000,84.79
2850,15,0.5851,1.0000,82.45
2900,16,0.5211,1.0000,80.24
2950,20,0.3086,1.0000,75.15
3000,23,0.2047,1.0000,69.19
3050,24,0.2033,1.0000,63.05
3100,24,0.2799,1.0000,58.10
3150,24,0.3640,1.0000,54.52
3200,24,0.4571,1.0000,51.88
3250,24,0.5312,1.0000,49.92
3300,24,0.6042,1.0000,48.45
3350,24,0.6605,1.0000,47.34
3400,24,0.7135,1.0000,46.49
3450,24,0.7526,1.0000,45.84
3500,24,0.7911,1.0000,45.34
3550,24,0.8208,1.0000,44.95
3600,24,0.8488,1.0000,44.64
3650,24,0.8694,1.0000,44.39
3700,24,0.8897,1.0000,44.19
3750,24,0.9054,1.0000,44.03
3800,25,0.8570,1.0000,43.73
3850,25,0.8643,1.0000,43.18
3900,27,0.7610,1.0000,42.79
3950,28,0.7196,1.0000,41.28
4000,28,0.7301,1.0000,40.13
4050,31,0.6139,1.0000,38.69
4100,32,0.5999,1.0000,36.78
4150,34,0.5533,0.1138,35.08
4200,35,0.5507,0.1138,33.47
4250,37,0.5243,0.1138,32.02
4300,38,0.5465,0.1138,30.55
4350,40,0.5260,0.1138,29.34
4400,42,0.5110,0.1138,27.93
4450,43,0.5277,0.1138,26.76
4500,45,0.5293,0.1457,25.68
4550,41,0.5211,0.1457,25.56
4600,41,0.5407,0.1702,25.93
4650,38,0.6004,0.1702,26.72
4700,37,0.6622,0.1702,27.62
4750,35,0.7261,0.1702,28.44
4800,35,0.7668,0.1702,29.30
4850,33,0.8217,0.1702,30.23
4900,32,0.8620,0.1702,31.14
4950,32,0.8809,0.1702,31.83
5000,32,0.8997,0.1702,32.21
5050,32,0.9139,0.1702,32.41
5100,32,0.9271,0.1702,32.51
5150,32,0.9371,0.1702,32.55
5200,32,0.9471,0.1702,32.56
5250,32,0.9545,0.1702,32.55
5300,32,0.9615,0.1702,32.54
5350,32,0.9668,0.1702,32.52
5400,32,0.9720,0.1702,32.50
5450,32,0.9760,0.1702,32.49
5500,32,0.9797,0.1702,32.47
5550,32,0.9825,0.1702,32.46
5600,33,0.9343,0.1702,32.44
5650,33,0.9352,0.1702,32.09
5700,34,0.8870,0.1702,31.65
5750,34,0.8918,0.1702,31.30
5800,35,0.8570,0.1702,30.81
5850,38,0.7434,0.1702,29.96
5900,40,0.6795,0.1702,28.64
5950,40,0.6980,0.1702,27.74
6000,43,0.6251,0.1702,26.88
6050,43,0.5991,0.1702,26.03
6100,43,0.5781,0.1702,25.58
6150,42,0.5595,0.2321,25.82
6200,42,0.5673,0.2321,26.04
6250,40,0.6234,0.2321,26.19
6300,38,0.6554,0.2321,27.02
6350,37,0.6767,0.2321,27.46
