tick,population,mean_s,mean_cv,resource
50,15,0.0000,1.0000,95.20
100,15,0.0000,1.0000,91.66
150,15,0.0200,1.0000,88.79
200,15,0.0858,1.0000,86.44
250,15,0.1214,1.0000,84.46
300,15,0.1547,1.0000,82.80
350,15,0.1762,1.0000,81.42
400,15,0.2263,1.0000,80.26
450,15,0.2469,1.0000,79.27
500,15,0.2573,1.0000,78.45
550,15,0.2743,1.0000,77.77
600,15,0.3022,1.0000,77.20
650,15,0.3138,1.0000,76.71
700,15,0.3161,1.0000,76.30
750,19,0.2574,1.0000,73.42
800,26,0.1030,1.0000,67.44
850,27,0.0962,1.0000,59.50
900,30,0.0463,1.0000,52.84
950,30,0.0621,1.0000,47.60
1000,30,0.1072,1.0000,44.22
1050,30,0.1409,1.0000,42.00
1100,30,0.1719,1.0000,40.52
1150,30,0.2032,1.0000,39.53
1200,30,0.2417,1.0000,38.85
1250,30,0.2587,1.0000,38.38
1300,27,0.3061,1.0000,38.66
1350,23,0.3814,1.0000,40.68
1400,21,0.4422,1.0000,43.97
1450,21,0.4590,1.0000,46.39
1500,21,0.4722,1.0000,48.10
1550,19,0.5364,1.0000,49.59
1600,18,0.5858,1.0000,51.72
1650,17,0.6244,1.0000,54.07
1700,16,0.6661,1.0000,56.50
1750,16,0.6711,1.0000,58.97
1800,16,0.6781,1.0000,60.87
1850,16,0.6870,1.0000,62.32
1900,17,0.6534,1.0000,63.22
1950,18,0.6246,1.0000,63.08
2000,20,0.5687,1.0000,61.65
2050,26,0.2850,1.0000,57.91
2100,27,0.2430,1.0000,52.88
2150,30,0.1529,1.0000,47.74
2200,32,0.1283,1.0000,43.28
2250,25,0.2348,1.0000,41.32
2300,24,0.3265,1.0000,43.02
2350,24,0.4119,1.0000,44.06
2400,24,0.5100,1.0000,44.62
2450,24,0.5804,1.0000,44.89
2500,24,0.6289,1.0000,44.97
2550,24,0.6805,1.0000,44.93
2600,24,0.7321,1.0000,44.84
2650,24,0.7654,1.0000,44.70
2700,24,0.7907,1.0000,44.57
2750,24,0.8150,1.0000,44.43
2800,24,0.8372,1.0000,44.30
2850,24,0.8597,1.0000,44.18
2900,24,0.8736,1.0000,44.08
2950,24,0.8908,1.0000,43.97
3000,24,0.9044,1.0000,43.88
3050,24,0.9172,1.0000,43.80
3100,24,0.9192,1.0000,43.74
3150,24,0.9297,1.0000,43.69
3200,24,0.9320,1.0000,43.64
3250,24,0.9406,1.0000,43.60
3300,26,0.8206,1.0000,43.02
3350,28,0.7150,1.0000,41.58
3400,31,0.5899,1.0000,40.14
3450,34,0.4864,1.0000,37.58
3500,39,0.3557,1.0000,34.55
3550,42,0.3077,1.0000,31.17
3600,43,0.3310,1.0000,28.67
3650,45,0.3414,1.0000,27.14
3700,45,0.3804,1.0000,25.87
3750,45,0.4068,1.0000,25.19
3800,34,0.4809,1.0000,25.68
3850,32,0.5462,1.0000,28.89
3900,32,0.5981,1.0000,30.91
3950,30,0.6732,1.0000,32.50
4000,30,0.7307,1.0000,33.73
4050,30,0.7627,1.0000,34.42
4100,30,0.7921,1.0000,34.79
4150,30,0.8234,1.0000,34.97
4200,30,0.8542,1.0000,35.04
4250,30,0.8656,1.0000,35.05
4300,30,0.8781,1.0000,35.04
4350,30,0.8921,1.0000,35.01
4400,30,0.9070,1.0000,34.98
4450,30,0.9150,1.0000,34.93
4500,30,0.9220,1.0000,34.90
4550,30,0.9329,1.0000,34.86
4600,30,0.9406,1.0000,34.83
4650,30,0.9479,1.0000,34.80
4700,30,0.9543,1.0000,34.77
4750,30,0.9569,1.0000,34.74
4800,30,0.9643,1.0000,34.72
4850,30,0.9685,1.0000,34.70
4900,30,0.9723,1.0000,34.68
4950,30,0.9759,1.0000,34.66
5000,32,0.8731,1.0000,34.19
5050,33,0.8227,1.0000,33.43
5100,33,0.8244,1.0000,32.82
5150,34,0.7903,1.0000,32.26
5200,36,0.7215,1.0000,31.60
5250,37,0.7017,1.0000,30.45
5300,37,0.7203,1.0000,29.73
5350,40,0.6411,1.0000,28.73
5400,42,0.6065,1.0000,27.50
5450,44,0.5753,0.1934,26.43
5500,47,0.4200,0.1984,24.91
5550,51,0.3313,0.1978,23.46
5600,47,0.3463,0.1978,22.96
5650,46,0.4101,0.1978,23.53
5700,43,0.4419,0.1931,23.93
5750,34,0.5485,0.1931,26.12
5800,33,0.6163,0.1931,28.87
5850,33,0.6310,0.1974,30.44
5900,33,0.6729,0.1974,31.33
5950,33,0.7144,0.1974,31.79
6000,32,0.7704,0.1974,32.11
6050,32,0.7996,0.1974,32.53
6100,32,0.8253,0.1974,32.74
6150,32,0.8465,0.1974,32.83
6200,32,0.8692,0.1974,32.84
6250,32,0.8839,0.1974,32.83
6300,32,0.8986,0.1974,32.80
6350,32,0.9094,0.1974,32.76
