tick,population,mean_s,mean_cv,resource
50,15,0.0000,1.0000,95.20
100,15,0.0000,1.0000,91.66
150,15,0.0040,1.0000,88.82
200,15,0.0204,1.0000,86.54
250,15,0.0319,1.0000,84.68
300,15,0.0441,1.0000,83.18
350,15,0.0548,1.0000,81.95
400,15,0.0725,1.0000,80.95
450,15,0.0798,1.0000,80.13
500,15,0.0862,1.0000,79.46
550,15,0.0919,1.0000,78.91
600,15,0.1012,1.0000,78.46
650,15,0.1051,1.0000,78.09
700,19,0.0856,1.0000,75.68
750,21,0.0511,1.0000,71.43
800,23,0.0459,1.0000,65.77
850,27,0.0184,1.0000,59.50
900,30,0.0196,1.0000,52.57
950,30,0.0277,1.0000,47.49
1000,30,0.0406,1.0000,44.24
1050,30,0.0541,1.0000,42.15
1100,30,0.0636,1.0000,40.80
1150,30,0.0738,1.0000,39.92
1200,30,0.0838,1.0000,39.34
1250,30,0.0915,1.0000,38.96
1300,24,0.1207,1.0000,40.10
1350,21,0.1456,1.0000,43.56
1400,20,0.1608,1.0000,46.76
1450,17,0.1964,1.0000,50.90
1500,17,0.2010,1.0000,54.56
1550,17,0.2060,1.0000,57.38
1600,17,0.2109,1.0000,59.54
1650,17,0.2148,1.0000,61.19
1700,17,0.2172,1.0000,62.46
1750,17,0.2199,1.0000,63.44
1800,17,0.2224,1.0000,64.18
1850,17,0.2245,1.0000,64.75
1900,18,0.1759,1.0000,64.86
1950,20,0.1558,1.0000,63.72
2000,23,0.1377,1.0000,60.58
2050,25,0.1354,1.0000,56.30
2100,30,0.0723,1.0000,51.69
2150,31,0.0752,1.0000,46.83
2200,34,0.0570,1.0000,42.47
2250,34,0.0712,1.0000,39.01
2300,15,0.1939,1.0000,41.67
2350,12,0.3022,1.0000,50.25
2400,9,0.4728,1.0000,58.87
2450,9,0.5403,1.0000,67.29
2500,9,0.5821,1.0000,74.54
2550,9,0.6324,1.0000,80.75
2600,9,0.6693,1.0000,86.07
2650,9,0.7049,1.0000,90.63
2700,9,0.7270,1.0000,94.52
2750,9,0.7535,1.0000,97.85
2800,9,0.7730,1.0000,99.71
2850,10,0.6437,1.0000,99.68
2900,13,0.4011,1.0000,99.11
2950,14,0.3308,1.0000,96.36
3000,17,0.1623,1.0000,91.23
3050,18,0.1476,1.0000,84.83
3100,18,0.2033,1.0000,79.64
3150,18,0.2836,1.0000,75.55
3200,18,0.3650,1.0000,72.28
3250,18,0.4492,1.0000,69.64
3300,18,0.5117,1.0000,67.52
3350,18,0.5665,1.0000,65.81
3400,18,0.6124,1.0000,64.43
3450,18,0.6568,1.0000,63.32
3500,18,0.6898,1.0000,62.42
3550,19,0.6493,1.0000,61.57
3600,19,0.6698,1.0000,60.28
3650,20,0.6553,1.0000,58.64
3700,21,0.6126,1.0000,56.87
3750,23,0.5244,1.0000,54.55
3800,23,0.5413,1.0000,52.38
3850,27,0.4118,0.1273,50.03
3900,29,0.3619,0.1353,46.26
3950,31,0.3245,0.1353,43.08
4000,32,0.3299,0.1353,40.19
4050,35,0.2926,0.1353,37.37
4100,36,0.3141,0.1446,34.75
4150,36,0.3755,0.1446,33.11
4200,34,0.4641,0.1446,32.70
4250,34,0.5314,0.1446,32.48
4300,34,0.5970,0.1446,32.26
4350,32,0.6871,0.1533,32.72
4400,32,0.7319,0.1533,33.00
4450,32,0.7702,0.1533,33.10
4500,32,0.8070,0.1533,33.11
4550,32,0.8349,0.1533,33.07
4600,32,0.8585,0.1533,33.00
4650,32,0.8787,0.1533,32.93
4700,32,0.8981,0.1533,32.86
4750,32,0.9129,0.1533,32.80
4800,32,0.9253,0.1533,32.74
4850,32,0.9360,0.1533,32.69
4900,32,0.9462,0.1533,32.64
4950,32,0.9540,0.1533,32.60
5000,32,0.9606,0.1533,32.57
5050,32,0.9662,0.1533,32.54
5100,32,0.9716,0.1533,32.51
5150,33,0.9241,0.1533,32.25
5200,33,0.9265,0.1533,31.99
5250,34,0.8832,0.1533,31.57
5300,35,0.8427,0.1533,31.15
5350,36,0.8113,0.1533,30.38
5400,36,0.8248,0.1533,29.91
5450,39,0.7232,0.1533,28.89
5500,41,0.6703,0.1533,27.85
5550,44,0.5981,0.1533,26.53
5600,43,0.5911,0.1533,25.73
5650,42,0.6068,0.1533,25.93
5700,40,0.6312,0.1533,26.04
5750,40,0.6181,0.2191,26.44
5800,39,0.6250,0.2191,26.99
5850,39,0.6061,0.2191,27.51
5900,41,0.5706,0.2547,27.12
5950,40,0.6109,0.2547,27.00
6000,42,0.5580,0.3134,26.84
6050,42,0.5464,0.3491,26.60
6100,41,0.5634,0.3491,26.22
6150,40,0.5526,0.3491,26.75
6200,41,0.5679,0.3491,26.77
6250,41,0.5824,0.3491,26.57
6300,38,0.6421,0.3491,27.13
6350,36,0.7053,0.3491,28.06
