tick,population,mean_s,mean_cv,resource
50,15,0.0000,1.0000,95.20
100,15,0.0000,1.0000,91.66
150,15,0.0040,1.0000,88.82
200,15,0.0164,1.0000,86.54
250,15,0.0224,1.0000,84.70
300,15,0.0277,1.0000,83.21
350,15,0.0324,1.0000,82.02
400,15,0.0401,1.0000,81.06
450,15,0.0433,1.0000,80.28
500,15,0.0461,1.0000,79.65
550,15,0.0486,1.0000,79.14
600,15,0.0527,1.0000,78.73
650,17,0.0123,1.0000,77.59
700,18,0.0102,1.0000,75.31
750,23,0.0096,1.0000,69.95
800,27,0.0190,1.0000,62.41
850,29,0.0239,1.0000,54.73
900,30,0.0283,1.0000,49.13
950,30,0.0329,1.0000,45.29
1000,30,0.0405,1.0000,42.83
1050,30,0.0437,1.0000,41.26
1100,30,0.0464,1.0000,40.26
1150,30,0.0488,1.0000,39.61
1200,30,0.0529,1.0000,39.20
1250,26,0.0629,1.0000,39.11
1300,20,0.0840,1.0000,42.66
1350,17,0.1011,1.0000,47.96
1400,17,0.1048,1.0000,52.43
1450,17,0.1063,1.0000,55.88
1500,17,0.1077,1.0000,58.54
1550,17,0.1089,1.0000,60.59
1600,17,0.1109,1.0000,62.18
1650,17,0.1117,1.0000,63.40
1700,18,0.1062,1.0000,64.12
1750,19,0.0660,1.0000,63.69
1800,19,0.0629,1.0000,62.96
1850,21,0.0273,1.0000,61.20
1900,22,0.0311,1.0000,59.06
1950,25,0.0385,1.0000,55.60
2000,26,0.0543,1.0000,52.20
2050,33,0.0543,1.0000,47.02
2100,33,0.0648,1.0000,42.27
2150,32,0.0738,1.0000,39.41
2200,13,0.2026,1.0000,43.06
2250,7,0.4050,1.0000,53.60
2300,7,0.4310,1.0000,64.56
2350,7,0.4478,1.0000,74.35
2400,7,0.4685,1.0000,83.10
2450,7,0.4836,1.0000,90.91
2500,7,0.4973,1.0000,97.89
2550,7,0.5062,1.0000,99.78
2600,7,0.5171,1.0000,99.78
2650,7,0.5251,1.0000,99.78
2700,8,0.3796,1.0000,99.75
2750,12,0.0823,1.0000,99.28
2800,12,0.0828,1.0000,98.75
2850,13,0.1175,1.0000,97.60
2900,13,0.1721,1.0000,95.88
2950,13,0.2314,1.0000,94.34
3000,14,0.2833,1.0000,92.04
3050,14,0.3210,1.0000,89.74
3100,14,0.3542,1.0000,87.81
3150,14,0.3833,1.0000,86.19
3200,14,0.4194,1.0000,84.83
3250,14,0.4393,1.0000,83.69
3300,14,0.4568,1.0000,82.74
3350,15,0.4001,1.0000,81.78
3400,15,0.4148,1.0000,80.14
3450,17,0.2969,0.2113,77.64
3500,22,0.1208,0.1838,72.51
3550,25,0.0957,0.1838,65.36
3600,25,0.1302,0.1838,59.20
3650,26,0.1755,0.1889,54.67
3700,26,0.2355,0.1889,51.02
3750,27,0.2827,0.1889,48.23
3800,27,0.3324,0.1889,45.92
3850,28,0.3540,0.1889,43.99
3900,28,0.3853,0.1889,42.46
3950,28,0.4137,0.1889,41.43
4000,28,0.4390,0.1889,40.73
4050,28,0.4567,0.1889,40.24
4100,26,0.5096,0.1889,40.02
4150,22,0.6213,0.1889,41.48
4200,22,0.6384,0.1889,43.76
4250,22,0.6502,0.1889,45.34
4300,22,0.6613,0.1889,46.43
4350,22,0.6714,0.1889,47.17
4400,19,0.7878,0.1838,48.61
4450,17,0.8885,0.1838,51.31
4500,17,0.8961,0.1838,53.89
4550,16,0.9594,0.2113,56.11
4600,17,0.8694,0.2113,58.10
4650,19,0.7062,0.2113,58.16
4700,25,0.3655,0.2190,55.37
4750,28,0.2543,0.2190,50.76
4800,30,0.2218,0.2117,46.23
4850,30,0.2867,0.2117,43.01
4900,31,0.3404,0.2117,40.51
4950,32,0.3835,0.2117,38.49
5000,32,0.4657,0.2117,36.90
5050,32,0.5349,0.2117,35.83
5100,32,0.6019,0.2117,35.07
5150,32,0.6570,0.2117,34.52
5200,32,0.7109,0.2117,34.10
5250,32,0.7534,0.2117,33.79
5300,32,0.7899,0.2117,33.54
5350,32,0.8190,0.2117,33.34
5400,32,0.8474,0.2117,33.18
5450,32,0.8699,0.2117,33.05
5500,32,0.8891,0.2117,32.95
5550,32,0.9045,0.2117,32.86
5600,32,0.9195,0.2117,32.78
5650,32,0.9313,0.2117,32.72
5700,32,0.9415,0.2117,32.67
5750,32,0.9496,0.2117,32.62
5800,32,0.9575,0.2117,32.59
5850,32,0.9638,0.2117,32.55
5900,32,0.9691,0.2117,32.53
5950,32,0.9734,0.2117,32.50
6000,32,0.9776,0.2117,32.48
6050,32,0.9809,0.2117,32.47
6100,32,0.9837,0.2117,32.45
6150,32,0.9860,0.2117,32.44
6200,33,0.9373,0.2117,32.28
6250,33,0.9369,0.2117,31.99
6300,37,0.7588,0.2117,30.68
6350,39,0.6870,0.2543,29.48
