tick,population,mean_s,mean_cv,resource
50,15,0.0000,1.0000,95.20
100,15,0.0000,1.0000,91.66
150,15,0.0072,1.0000,88.81
200,15,0.0402,1.0000,86.51
250,15,0.0592,1.0000,84.62
300,15,0.0759,1.0000,83.07
350,15,0.0907,1.0000,81.79
400,15,0.1152,1.0000,80.75
450,15,0.1253,1.0000,79.88
500,15,0.1342,1.0000,79.17
550,15,0.1420,1.0000,78.59
600,15,0.1549,1.0000,78.11
650,15,0.1603,1.0000,77.71
700,20,0.0371,1.0000,75.45
750,24,0.0272,1.0000,69.06
800,29,0.0236,1.0000,61.06
850,30,0.0406,1.0000,53.18
900,30,0.0587,1.0000,47.83
950,30,0.0756,1.0000,44.39
1000,30,0.0962,1.0000,42.16
1050,30,0.1150,1.0000,40.72
1100,30,0.1251,1.0000,39.78
1150,30,0.1340,1.0000,39.17
1200,30,0.1449,1.0000,38.76
1250,22,0.2111,1.0000,39.70
1300,20,0.2402,1.0000,43.52
1350,18,0.2746,1.0000,47.65
1400,18,0.2842,1.0000,51.27
1450,18,0.2929,1.0000,54.00
1500,18,0.2977,1.0000,56.05
1550,18,0.3018,1.0000,57.60
1600,18,0.3069,1.0000,58.75
1650,18,0.3115,1.0000,59.62
1700,18,0.3140,1.0000,60.27
1750,19,0.2646,1.0000,60.51
1800,19,0.2650,1.0000,60.21
1850,19,0.2669,1.0000,59.98
1900,20,0.2289,1.0000,59.15
1950,26,0.1000,1.0000,55.46
2000,28,0.0757,1.0000,51.17
2050,33,0.0861,1.0000,45.82
2100,34,0.1132,1.0000,41.32
2150,19,0.2544,1.0000,41.07
2200,12,0.5026,1.0000,48.87
2250,12,0.5720,1.0000,56.24
2300,12,0.6355,1.0000,62.25
2350,12,0.6832,1.0000,67.13
2400,12,0.7359,1.0000,71.08
2450,12,0.7726,1.0000,74.27
2500,12,0.8062,1.0000,76.83
2550,12,0.8313,1.0000,78.89
2600,12,0.8591,1.0000,80.54
2650,12,0.8783,1.0000,81.86
2700,12,0.8960,1.0000,82.91
2750,13,0.7881,1.0000,83.26
2800,15,0.6038,1.0000,81.69
2850,16,0.5294,1.0000,78.97
2900,19,0.3503,1.0000,75.16
2950,22,0.2380,1.0000,69.02
3000,23,0.2421,1.0000,63.28
3050,24,0.2679,1.0000,58.50
3100,24,0.3417,1.0000,54.82
3150,24,0.4148,1.0000,52.14
3200,24,0.4996,1.0000,50.16
3250,24,0.5657,1.0000,48.68
3300,24,0.6229,1.0000,47.56
3350,24,0.6671,1.0000,46.71
3400,24,0.7142,1.0000,46.06
3450,24,0.7498,1.0000,45.55
3500,24,0.7799,1.0000,45.16
3550,24,0.8033,1.0000,44.85
3600,24,0.8281,1.0000,44.60
3650,24,0.8469,1.0000,44.40
3700,24,0.8629,1.0000,44.24
3750,25,0.8135,1.0000,44.04
3800,27,0.7131,1.0000,43.01
3850,26,0.7466,1.0000,41.98
3900,27,0.7044,1.0000,41.34
3950,27,0.7237,1.0000,40.72
4000,30,0.6033,1.0000,39.64
4050,30,0.6180,1.0000,38.27
4100,31,0.6009,1.0000,37.20
4150,33,0.5592,1.0000,36.00
4200,32,0.5844,1.0000,34.96
4250,35,0.5016,0.1191,33.83
4300,37,0.4672,0.1201,32.34
4350,40,0.4221,0.1201,30.69
4400,41,0.4451,0.1201,28.94
4450,44,0.4169,0.1183,27.29
4500,44,0.4716,0.1183,26.14
4550,43,0.5360,0.1183,25.67
4600,36,0.6190,0.1183,26.75
4650,32,0.7154,0.1183,28.81
4700,31,0.7650,0.1183,30.82
4750,30,0.8092,0.1183,32.37
4800,30,0.8418,0.1183,33.47
4850,30,0.8635,0.1183,34.11
4900,30,0.8824,0.1183,34.46
4950,30,0.8982,0.1183,34.65
5000,30,0.9154,0.1183,34.75
5050,30,0.9269,0.1183,34.78
5100,30,0.9368,0.1183,34.79
5150,30,0.9452,0.1183,34.78
5200,30,0.9543,0.1183,34.76
5250,30,0.9603,0.1183,34.74
5300,30,0.9655,0.1183,34.71
5350,30,0.9699,0.1183,34.69
5400,30,0.9746,0.1183,34.67
5450,30,0.9778,0.1183,34.66
5500,30,0.9805,0.1183,34.64
5550,32,0.8758,0.1602,34.19
5600,35,0.7385,0.1602,32.71
5650,35,0.7425,0.1602,31.72
5700,36,0.7175,0.1602,31.08
5750,36,0.7413,0.1602,30.43
5800,38,0.6985,0.1602,29.52
5850,41,0.6181,0.1602,28.54
5900,40,0.6201,0.1602,27.91
5950,40,0.6493,0.1602,27.44
6000,38,0.6899,0.1602,27.52
6050,38,0.7043,0.1602,27.87
6100,38,0.6760,0.1833,28.39
6150,38,0.6136,0.1833,28.45
6200,39,0.5681,0.1833,28.43
6250,41,0.5288,0.2404,27.82
6300,42,0.5372,0.2404,27.05
6350,41,0.5788,0.2404,26.69
