tick,population,mean_s,mean_cv,resource
50,15,0.0000,1.0000,95.20
100,15,0.0000,1.0000,91.66
150,15,0.0080,1.0000,88.81
200,15,0.0423,1.0000,86.50
250,15,0.0612,1.0000,84.61
300,15,0.0778,1.0000,83.06
350,15,0.0925,1.0000,81.78
400,15,0.1206,1.0000,80.73
450,15,0.1361,1.0000,79.86
500,15,0.1438,1.0000,79.13
550,15,0.1505,1.0000,78.54
600,15,0.1617,1.0000,78.05
650,15,0.1740,1.0000,77.65
700,17,0.1631,1.0000,76.15
750,21,0.0971,1.0000,71.11
800,25,0.0812,1.0000,65.89
850,29,0.0280,1.0000,58.21
900,30,0.0298,1.0000,51.74
950,30,0.0422,1.0000,46.94
1000,30,0.0693,1.0000,43.85
1050,30,0.0880,1.0000,41.84
1100,30,0.1015,1.0000,40.54
1150,30,0.1203,1.0000,39.68
1200,30,0.1416,1.0000,39.10
1250,30,0.1541,1.0000,38.71
1300,23,0.2081,1.0000,40.31
1350,22,0.2354,1.0000,43.24
1400,19,0.2870,1.0000,46.38
1450,19,0.2980,1.0000,49.64
1500,19,0.3002,1.0000,52.06
1550,19,0.3081,1.0000,53.85
1600,19,0.3159,1.0000,55.18
1650,19,0.3228,1.0000,56.15
1700,19,0.3219,1.0000,56.86
1750,19,0.3269,1.0000,57.39
1800,19,0.3312,1.0000,57.78
1850,19,0.3360,1.0000,58.06
1900,20,0.3228,1.0000,58.09
1950,23,0.2478,1.0000,56.83
2000,25,0.1914,1.0000,53.54
2050,26,0.0943,1.0000,50.95
2100,24,0.1012,1.0000,49.22
2150,23,0.1295,1.0000,48.95
2200,19,0.1835,1.0000,49.94
2250,17,0.2553,1.0000,53.44
2300,16,0.3261,1.0000,57.09
2350,16,0.3907,1.0000,59.88
2400,16,0.4696,1.0000,61.94
2450,16,0.5057,1.0000,63.46
2500,16,0.5376,1.0000,64.58
2550,16,0.5816,1.0000,65.37
2600,16,0.6331,1.0000,65.92
2650,16,0.6557,1.0000,66.28
2700,16,0.6756,1.0000,66.52
2750,16,0.7159,1.0000,66.65
2800,16,0.7347,1.0000,66.70
2850,16,0.7445,1.0000,66.72
2900,16,0.7606,1.0000,66.71
2950,17,0.6956,1.0000,66.55
3000,21,0.4405,1.0000,63.44
3050,22,0.3841,1.0000,59.83
3100,27,0.2472,1.0000,54.80
3150,31,0.1724,1.0000,48.49
3200,31,0.2271,1.0000,43.98
3250,31,0.2790,1.0000,41.07
3300,31,0.3430,1.0000,39.16
3350,32,0.3769,1.0000,37.67
3400,32,0.4451,1.0000,36.44
3450,32,0.4922,1.0000,35.61
3500,30,0.5665,1.0000,35.32
3550,30,0.6089,1.0000,35.63
3600,30,0.6577,1.0000,35.75
3650,29,0.7004,1.0000,35.83
3700,28,0.7497,1.0000,36.25
3750,27,0.7984,1.0000,37.05
3800,27,0.8209,1.0000,37.82
3850,27,0.8353,1.0000,38.29
3900,27,0.8564,1.0000,38.56
3950,27,0.8736,1.0000,38.70
4000,26,0.9072,1.0000,39.13
4050,26,0.9146,1.0000,39.53
4100,26,0.9210,1.0000,39.78
4150,26,0.9345,1.0000,39.92
4200,26,0.9400,1.0000,40.00
4250,26,0.9431,1.0000,40.05
4300,26,0.9500,1.0000,40.07
4350,26,0.9587,1.0000,40.07
4400,27,0.8991,1.0000,39.98
4450,27,0.8981,1.0000,39.56
4500,31,0.6913,1.0000,38.68
4550,32,0.6490,1.0000,36.86
4600,35,0.5459,1.0000,34.60
4650,40,0.4065,1.0000,32.52
4700,44,0.3445,1.0000,29.50
4750,44,0.3646,1.0000,27.40
4800,45,0.3947,0.1890,26.22
4850,46,0.4303,0.1890,25.25
4900,44,0.4382,0.1994,24.34
4950,32,0.5002,0.1994,26.90
5000,32,0.5702,0.1994,29.77
5050,31,0.5937,0.1994,31.54
5100,30,0.6493,0.1994,33.19
5150,31,0.6498,0.1943,33.93
5200,31,0.6954,0.1943,34.21
5250,31,0.7327,0.1943,34.32
5300,31,0.7701,0.1943,34.32
5350,31,0.8020,0.1943,34.27
5400,31,0.8366,0.1943,34.20
5450,31,0.8581,0.1943,34.11
5500,31,0.8784,0.1943,34.02
5550,31,0.8952,0.1943,33.95
5600,31,0.9134,0.1943,33.87
5650,31,0.9247,0.1943,33.81
5700,31,0.9355,0.1943,33.75
5750,31,0.9444,0.1943,33.71
5800,31,0.9540,0.1943,33.67
5850,31,0.9600,0.1943,33.63
5900,31,0.9656,0.1943,33.60
5950,31,0.9703,0.1943,33.57
6000,31,0.9754,0.1943,33.55
6050,31,0.9786,0.1943,33.53
6100,31,0.9816,0.1943,33.52
6150,31,0.9841,0.1943,33.50
6200,31,0.9868,0.1943,33.49
6250,32,0.9358,0.1943,33.38
6300,32,0.9361,0.1943,33.06
6350,34,0.8406,0.1943,32.54
