tick,population,mean_s,mean_cv,resource
50,15,0.0000,1.0000,95.20
100,15,0.0000,1.0000,91.66
150,15,0.0080,1.0000,88.81
200,15,0.0328,1.0000,86.51
250,15,0.0448,1.0000,84.64
300,15,0.0554,1.0000,83.12
350,15,0.0648,1.0000,81.88
400,15,0.0803,1.0000,80.88
450,15,0.0866,1.0000,80.05
500,15,0.0922,1.0000,79.39
550,15,0.0972,1.0000,78.84
600,15,0.1053,1.0000,78.40
650,16,0.1019,1.0000,77.96
700,19,0.0881,1.0000,75.95
750,22,0.0779,1.0000,70.13
800,27,0.0415,1.0000,63.13
850,30,0.0146,1.0000,54.79
900,30,0.0168,1.0000,48.93
950,30,0.0248,1.0000,45.18
1000,30,0.0411,1.0000,42.77
1050,30,0.0548,1.0000,41.21
1100,30,0.0642,1.0000,40.20
1150,30,0.0749,1.0000,39.54
1200,30,0.0847,1.0000,39.10
1250,26,0.1060,1.0000,39.01
1300,23,0.1264,1.0000,41.82
1350,18,0.1708,1.0000,45.94
1400,18,0.1794,1.0000,50.12
1450,17,0.1967,1.0000,53.94
1500,17,0.2013,1.0000,56.90
1550,17,0.2066,1.0000,59.18
1600,17,0.2114,1.0000,60.92
1650,17,0.2149,1.0000,62.26
1700,17,0.2174,1.0000,63.28
1750,17,0.2201,1.0000,64.07
1800,17,0.2227,1.0000,64.67
1850,18,0.2121,1.0000,65.01
1900,19,0.2021,1.0000,63.79
1950,24,0.1045,1.0000,61.56
2000,27,0.0896,1.0000,56.31
2050,30,0.0581,1.0000,50.42
2100,33,0.0400,1.0000,45.09
2150,34,0.0531,1.0000,40.97
2200,30,0.0866,1.0000,38.46
2250,14,0.2337,1.0000,42.97
2300,10,0.3901,1.0000,52.23
2350,9,0.5092,1.0000,61.41
2400,9,0.5701,1.0000,69.46
2450,9,0.6117,1.0000,76.38
2500,9,0.6485,1.0000,82.32
2550,9,0.6885,1.0000,87.40
2600,9,0.7207,1.0000,91.75
2650,9,0.7426,1.0000,95.47
2700,9,0.7620,1.0000,98.65
2750,9,0.7831,1.0000,99.71
2800,10,0.6569,1.0000,99.68
2850,12,0.4991,1.0000,99.14
2900,17,0.1626,1.0000,95.95
2950,17,0.1611,1.0000,89.36
3000,18,0.1461,1.0000,83.24
3050,18,0.2144,1.0000,78.42
3100,18,0.3016,1.0000,74.59
3150,18,0.3846,1.0000,71.50
3200,18,0.4665,1.0000,69.02
3250,18,0.5268,1.0000,67.02
3300,18,0.5779,1.0000,65.40
3350,18,0.6228,1.0000,64.11
3400,18,0.6660,1.0000,63.06
3450,18,0.6978,1.0000,62.21
3500,18,0.7248,1.0000,61.53
3550,19,0.6775,1.0000,60.61
3600,19,0.6943,1.0000,59.53
3650,21,0.6157,1.0000,58.36
3700,23,0.5175,1.0000,55.21
3750,26,0.3974,1.0000,52.14
3800,26,0.4227,1.0000,48.93
3850,30,0.3325,0.1032,45.73
3900,32,0.3121,0.1032,41.98
3950,33,0.3246,0.1032,38.98
4000,35,0.3134,0.1032,36.27
4050,35,0.3717,0.1032,34.40
4100,35,0.4175,0.1069,32.95
4150,34,0.4894,0.1069,32.58
4200,34,0.5534,0.1069,32.38
4250,33,0.6304,0.1069,32.25
4300,32,0.7031,0.1102,32.73
4350,32,0.7432,0.1102,32.98
4400,32,0.7820,0.1102,33.08
4450,32,0.8153,0.1102,33.08
4500,32,0.8433,0.1102,33.04
4550,32,0.8645,0.1102,32.97
4600,32,0.8850,0.1102,32.91
4650,32,0.9025,0.1102,32.84
4700,32,0.9173,0.1102,32.78
4750,32,0.9285,0.1102,32.72
4800,32,0.9393,0.1102,32.67
4850,32,0.9486,0.1102,32.63
4900,32,0.9564,0.1102,32.59
4950,32,0.9623,0.1102,32.56
5000,32,0.9680,0.1102,32.53
5050,32,0.9729,0.1102,32.51
5100,33,0.9253,0.1102,32.16
5150,33,0.9273,0.1102,31.94
5200,34,0.8852,0.1102,31.68
5250,37,0.7624,0.1102,30.91
5300,38,0.7284,0.1102,29.63
5350,38,0.7420,0.1102,28.89
5400,39,0.7310,0.1102,28.21
5450,39,0.7622,0.1102,27.77
5500,40,0.7599,0.1102,27.42
5550,37,0.7685,0.1102,27.41
5600,38,0.6849,0.1901,27.85
5650,41,0.5730,0.1901,27.44
5700,43,0.5359,0.2543,26.72
5750,43,0.5638,0.2543,26.00
5800,45,0.5074,0.2543,25.22
5850,43,0.5249,0.2784,24.89
5900,41,0.5309,0.2784,25.31
5950,39,0.5887,0.2784,26.11
6000,41,0.5657,0.2784,26.48
6050,39,0.5714,0.2784,26.78
6100,39,0.5827,0.2784,27.26
6150,40,0.5884,0.2784,27.31
6200,39,0.6090,0.3367,27.59
6250,37,0.6715,0.3367,27.65
6300,36,0.7261,0.3367,28.29
6350,34,0.7779,0.3367,29.23
