tick,population,mean_s,mean_cv,resource
50,15,0.0000,1.0000,95.20
100,15,0.0000,1.0000,91.66
150,15,0.0160,1.0000,88.80
200,15,0.0748,1.0000,86.46
250,15,0.1058,1.0000,84.50
300,15,0.1330,1.0000,82.87
350,15,0.1570,1.0000,81.51
400,15,0.2060,1.0000,80.37
450,15,0.2291,1.0000,79.40
500,15,0.2495,1.0000,78.58
550,15,0.2675,1.0000,77.89
600,15,0.2972,1.0000,77.30
650,15,0.3094,1.0000,76.80
700,19,0.1943,1.0000,74.25
750,21,0.1774,1.0000,69.83
800,26,0.0606,1.0000,63.29
850,29,0.0623,1.0000,56.61
900,30,0.0879,1.0000,50.35
950,30,0.1199,1.0000,45.91
1000,30,0.1667,1.0000,43.02
1050,30,0.1999,1.0000,41.12
1100,30,0.2300,1.0000,39.87
1150,30,0.2518,1.0000,39.03
1200,30,0.2765,1.0000,38.47
1250,27,0.3267,1.0000,38.17
1300,23,0.4043,1.0000,40.44
1350,21,0.4592,1.0000,43.28
1400,21,0.4778,1.0000,45.87
1450,21,0.4910,1.0000,47.70
1500,21,0.5030,1.0000,48.99
1550,17,0.6320,1.0000,50.61
1600,16,0.6845,1.0000,54.29
1650,16,0.6937,1.0000,57.24
1700,16,0.7020,1.0000,59.49
1750,16,0.7080,1.0000,61.22
1800,16,0.7148,1.0000,62.55
1850,17,0.6372,1.0000,63.49
1900,19,0.4965,1.0000,62.35
1950,20,0.4372,1.0000,60.93
2000,25,0.2498,1.0000,57.46
2050,29,0.2056,1.0000,52.02
2100,31,0.1839,1.0000,46.56
2150,32,0.2010,1.0000,42.70
2200,24,0.3500,1.0000,41.93
2250,24,0.4310,1.0000,43.29
2300,24,0.5129,1.0000,44.09
2350,24,0.5797,1.0000,44.52
2400,24,0.6425,1.0000,44.70
2450,24,0.6957,1.0000,44.74
2500,24,0.7413,1.0000,44.68
2550,24,0.7773,1.0000,44.58
2600,24,0.8104,1.0000,44.45
2650,24,0.8384,1.0000,44.32
2700,24,0.8625,1.0000,44.19
2750,24,0.8815,1.0000,44.07
2800,24,0.8988,1.0000,43.96
2850,24,0.9137,1.0000,43.86
2900,24,0.9264,1.0000,43.77
2950,24,0.9364,1.0000,43.70
3000,24,0.9456,1.0000,43.63
3050,24,0.9535,1.0000,43.57
3100,24,0.9602,1.0000,43.52
3150,24,0.9655,1.0000,43.48
3200,28,0.7323,1.0000,42.55
3250,28,0.7294,1.0000,40.93
3300,32,0.5598,1.0000,39.34
3350,34,0.5035,1.0000,36.89
3400,36,0.4604,1.0000,34.79
3450,40,0.3756,1.0000,32.10
3500,43,0.3455,1.0000,29.39
3550,44,0.3734,1.0000,27.49
3600,46,0.3907,1.0000,25.80
3650,47,0.4364,1.0000,24.62
3700,39,0.5087,1.0000,24.42
3750,34,0.5597,1.0000,26.92
3800,32,0.6240,1.0000,29.46
3850,30,0.6928,1.0000,31.73
3900,30,0.7350,1.0000,33.24
3950,29,0.7853,1.0000,34.44
4000,29,0.8164,1.0000,35.23
4050,29,0.8432,1.0000,35.67
4100,29,0.8653,1.0000,35.91
4150,29,0.8860,1.0000,36.03
4200,29,0.9024,1.0000,36.08
4250,29,0.9165,1.0000,36.08
4300,29,0.9282,1.0000,36.06
4350,29,0.9392,1.0000,36.04
4400,29,0.9477,1.0000,36.01
4450,29,0.9551,1.0000,35.98
4500,29,0.9612,1.0000,35.95
4550,29,0.9670,1.0000,35.92
4600,29,0.9715,1.0000,35.90
4650,29,0.9755,1.0000,35.87
4700,29,0.9787,1.0000,35.86
4750,29,0.9818,1.0000,35.84
4800,29,0.9842,1.0000,35.83
4850,30,0.9291,1.0000,35.51
4900,31,0.8761,1.0000,35.04
4950,33,0.7857,1.0000,34.46
5000,34,0.7475,1.0000,33.17
5050,35,0.7165,1.0000,32.25
5100,37,0.6599,0.2102,31.08
5150,39,0.6138,0.2102,29.81
5200,40,0.6137,0.2102,28.63
5250,41,0.6150,0.2102,27.68
5300,45,0.5306,0.1768,26.38
5350,43,0.5360,0.1768,25.28
5400,40,0.5576,0.1789,25.86
5450,40,0.5506,0.1827,26.67
5500,46,0.4030,0.1827,25.75
5550,43,0.4129,0.1826,25.22
5600,43,0.4337,0.1826,25.51
5650,42,0.4967,0.1826,25.77
5700,40,0.5718,0.1826,26.04
5750,33,0.6910,0.1826,27.75
5800,33,0.7352,0.1826,29.68
5850,32,0.7845,0.1826,31.09
5900,31,0.8277,0.1826,32.23
5950,31,0.8532,0.1826,32.94
6000,31,0.8747,0.1826,33.33
6050,31,0.8932,0.1826,33.54
6100,31,0.9084,0.1826,33.64
6150,31,0.9219,0.1826,33.67
6200,31,0.9333,0.1826,33.68
6250,31,0.9430,0.1826,33.66
6300,31,0.9510,0.1826,33.64
6350,31,0.9581,0.1826,33.62
