tick,population,mean_s,mean_cv,resource
50,15,0.0000,1.0000,95.20
100,15,0.0000,1.0000,91.66
150,15,0.0120,1.0000,88.80
200,15,0.0491,1.0000,86.49
250,15,0.0672,1.0000,84.59
300,15,0.0832,1.0000,83.03
350,15,0.0972,1.0000,81.75
400,15,0.1204,1.0000,80.70
450,15,0.1299,1.0000,79.83
500,15,0.1383,1.0000,79.12
550,15,0.1457,1.0000,78.54
600,15,0.1580,1.0000,78.06
650,15,0.1630,1.0000,77.67
700,17,0.1478,1.0000,75.94
750,23,0.0580,1.0000,70.27
800,28,0.0236,1.0000,62.31
850,29,0.0273,1.0000,54.84
900,30,0.0400,1.0000,49.09
950,30,0.0620,1.0000,45.22
1000,30,0.0851,1.0000,42.72
1050,30,0.0989,1.0000,41.10
1100,30,0.1131,1.0000,40.04
1150,30,0.1272,1.0000,39.35
1200,30,0.1394,1.0000,38.89
1250,26,0.1692,1.0000,38.82
1300,21,0.2202,1.0000,41.67
1350,19,0.2551,1.0000,45.74
1400,18,0.2800,1.0000,49.54
1450,18,0.2864,1.0000,52.70
1500,18,0.2930,1.0000,55.07
1550,18,0.2995,1.0000,56.86
1600,18,0.3052,1.0000,58.21
1650,18,0.3086,1.0000,59.21
1700,18,0.3120,1.0000,59.97
1750,18,0.3155,1.0000,60.53
1800,18,0.3185,1.0000,60.95
1850,18,0.3203,1.0000,61.27
1900,22,0.2332,1.0000,60.01
1950,25,0.1474,1.0000,56.42
2000,27,0.1102,1.0000,52.35
2050,30,0.0832,1.0000,47.84
2100,35,0.0660,1.0000,43.20
2150,25,0.1296,1.0000,39.77
2200,13,0.3384,1.0000,46.66
2250,12,0.4510,1.0000,54.26
2300,12,0.5280,1.0000,60.74
2350,12,0.5958,1.0000,66.01
2400,12,0.6627,1.0000,70.27
2450,12,0.7103,1.0000,73.70
2500,12,0.7509,1.0000,76.45
2550,12,0.7867,1.0000,78.66
2600,12,0.8220,1.0000,80.42
2650,12,0.8471,1.0000,81.81
2700,12,0.8685,1.0000,82.92
2750,12,0.8874,1.0000,83.79
2800,12,0.9061,1.0000,84.48
2850,13,0.7956,1.0000,84.01
2900,17,0.4587,1.0000,82.04
2950,20,0.2864,1.0000,76.62
3000,23,0.1696,1.0000,69.33
3050,23,0.2217,1.0000,63.40
3100,24,0.2613,1.0000,58.73
3150,24,0.3455,1.0000,54.98
3200,24,0.4485,1.0000,52.22
3250,24,0.5206,1.0000,50.17
3300,24,0.5897,1.0000,48.64
3350,24,0.6458,1.0000,47.49
3400,24,0.7074,1.0000,46.61
3450,24,0.7470,1.0000,45.94
3500,24,0.7835,1.0000,45.41
3550,24,0.8131,1.0000,45.01
3600,24,0.8456,1.0000,44.68
3650,24,0.8665,1.0000,44.43
3700,24,0.8857,1.0000,44.22
3750,24,0.9014,1.0000,44.05
3800,24,0.9185,1.0000,43.92
3850,24,0.9295,1.0000,43.81
3900,24,0.9397,1.0000,43.71
3950,25,0.8831,1.0000,43.36
4000,25,0.8903,1.0000,42.90
4050,29,0.6798,1.0000,41.93
4100,32,0.5513,0.1008,39.33
4150,35,0.4512,0.1008,36.55
4200,37,0.4172,0.1008,33.69
4250,41,0.3563,0.1008,31.04
4300,41,0.4093,0.1008,29.14
4350,42,0.4425,0.1188,27.76
4400,43,0.4894,0.1188,26.91
4450,45,0.5038,0.1305,25.85
4500,39,0.5608,0.1305,25.49
4550,36,0.5850,0.1305,27.27
4600,35,0.6073,0.1305,28.75
4650,35,0.6509,0.1305,29.64
4700,34,0.7031,0.1305,30.24
4750,33,0.7187,0.1305,31.11
4800,33,0.7557,0.1305,31.60
4850,33,0.7829,0.1305,31.85
4900,33,0.8091,0.1305,31.95
4950,33,0.8378,0.1305,31.96
5000,33,0.8653,0.1305,31.93
5050,33,0.8832,0.1305,31.88
5100,33,0.8987,0.1305,31.83
5150,33,0.9144,0.1305,31.77
5200,33,0.9289,0.1305,31.72
5250,33,0.9384,0.1305,31.68
5300,33,0.9465,0.1305,31.63
5350,33,0.9548,0.1305,31.60
5400,33,0.9625,0.1305,31.57
5450,33,0.9675,0.1305,31.54
5500,33,0.9718,0.1305,31.52
5550,33,0.9762,0.1305,31.50
5600,33,0.9802,0.1305,31.48
5650,33,0.9828,0.1305,31.47
5700,33,0.9851,0.1305,31.46
5750,33,0.9874,0.1305,31.45
5800,33,0.9895,0.1305,31.44
5850,35,0.8924,0.1305,30.84
5900,38,0.7643,0.1305,29.98
5950,39,0.7291,0.1305,28.83
6000,40,0.7079,0.1305,28.11
6050,41,0.7038,0.1305,27.19
6100,44,0.6288,0.1305,26.15
6150,42,0.6638,0.1305,25.67
6200,42,0.5874,0.2015,25.54
6250,45,0.5300,0.2015,25.00
6300,44,0.5431,0.2015,24.96
6350,41,0.5998,0.2015,25.32
