tick,population,mean_s,mean_cv,resource
50,15,0.0000,1.0000,95.20
100,15,0.0000,1.0000,91.66
150,15,0.0080,1.0000,88.81
200,15,0.0328,1.0000,86.51
250,15,0.0448,1.0000,84.64
300,15,0.0554,1.0000,83.12
350,15,0.0648,1.0000,81.88
400,15,0.0803,1.0000,80.88
450,15,0.0866,1.0000,80.05
500,15,0.0922,1.0000,79.39
550,15,0.0972,1.0000,78.84
600,16,0.0987,1.0000,78.40
650,16,0.1019,1.0000,76.99
700,16,0.1047,1.0000,75.88
750,25,0.0685,1.0000,70.90
800,27,0.0159,1.0000,62.13
850,30,0.0146,1.0000,54.20
900,30,0.0199,1.0000,48.55
950,30,0.0322,1.0000,44.93
1000,30,0.0520,1.0000,42.59
1050,30,0.0618,1.0000,41.08
1100,30,0.0704,1.0000,40.10
1150,30,0.0800,1.0000,39.47
1200,30,0.0904,1.0000,39.05
1250,27,0.1062,1.0000,39.18
1300,19,0.1581,1.0000,42.18
1350,18,0.1753,1.0000,47.26
1400,18,0.1845,1.0000,51.12
1450,18,0.1890,1.0000,54.04
1500,18,0.1930,1.0000,56.24
1550,18,0.1975,1.0000,57.91
1600,18,0.2023,1.0000,59.17
1650,18,0.2047,1.0000,60.11
1700,19,0.1959,1.0000,60.39
1750,19,0.1981,1.0000,60.24
1800,20,0.1905,1.0000,59.97
1850,20,0.1917,1.0000,59.14
1900,20,0.1927,1.0000,58.53
1950,24,0.1334,1.0000,56.73
2000,28,0.0870,1.0000,52.73
2050,30,0.0574,1.0000,48.29
2100,34,0.0382,1.0000,43.85
2150,27,0.0654,1.0000,40.72
2200,12,0.2068,1.0000,46.87
2250,9,0.3393,1.0000,56.66
2300,9,0.4291,1.0000,65.49
2350,9,0.4891,1.0000,73.08
2400,9,0.5570,1.0000,79.59
2450,9,0.5969,1.0000,85.17
2500,9,0.6462,1.0000,89.93
2550,9,0.6779,1.0000,93.99
2600,9,0.7138,1.0000,97.46
2650,9,0.7348,1.0000,99.71
2700,9,0.7608,1.0000,99.71
2750,10,0.6998,1.0000,99.68
2800,12,0.4896,1.0000,99.55
2850,14,0.3229,1.0000,96.22
2900,17,0.1560,1.0000,91.31
2950,18,0.1376,1.0000,85.41
3000,18,0.1982,1.0000,80.11
3050,18,0.2690,1.0000,75.92
3100,18,0.3675,1.0000,72.58
3150,18,0.4329,1.0000,69.89
3200,18,0.5044,1.0000,67.72
3250,18,0.5566,1.0000,65.97
3300,18,0.6138,1.0000,64.57
3350,18,0.6482,1.0000,63.43
3400,18,0.6860,1.0000,62.52
3450,18,0.7135,1.0000,61.78
3500,18,0.7437,1.0000,61.17
3550,18,0.7619,1.0000,60.69
3600,19,0.7055,1.0000,59.75
3650,22,0.5891,0.1283,57.68
3700,24,0.4947,0.1283,54.45
3750,26,0.4198,0.1283,50.97
3800,28,0.3638,0.1283,47.62
3850,31,0.2918,0.1283,43.49
3900,32,0.3081,0.1283,40.29
3950,36,0.2452,0.1611,37.26
4000,36,0.2933,0.1611,34.67
4050,36,0.3558,0.1611,33.09
4100,34,0.4634,0.1611,32.60
4150,34,0.5302,0.1611,32.43
4200,34,0.5894,0.1611,32.24
4250,32,0.6766,0.1775,32.56
4300,32,0.7321,0.1775,32.91
4350,32,0.7696,0.1775,33.05
4400,32,0.8027,0.1775,33.08
4450,32,0.8293,0.1775,33.06
4500,32,0.8586,0.1775,33.00
4550,32,0.8784,0.1775,32.93
4600,32,0.8959,0.1775,32.86
4650,32,0.9099,0.1775,32.80
4700,32,0.9254,0.1775,32.74
4750,32,0.9358,0.1775,32.69
4800,32,0.9451,0.1775,32.64
4850,32,0.9525,0.1775,32.60
4900,32,0.9606,0.1775,32.57
4950,32,0.9661,0.1775,32.54
5000,32,0.9710,0.1775,32.52
5050,32,0.9749,0.1775,32.50
5100,32,0.9792,0.1775,32.48
5150,32,0.9821,0.1775,32.46
5200,33,0.9338,0.1775,32.43
5250,33,0.9337,0.1775,32.08
5300,34,0.8878,0.1775,31.68
5350,36,0.8016,0.1775,30.85
5400,37,0.7711,0.1775,30.12
5450,39,0.7086,0.1775,29.08
5500,39,0.7287,0.1775,28.27
5550,40,0.7173,0.2421,27.70
5600,42,0.6500,0.2421,26.67
5650,41,0.6185,0.2421,26.57
5700,44,0.5334,0.2775,25.92
5750,45,0.4753,0.2775,25.38
5800,48,0.4079,0.2775,24.19
5850,49,0.3631,0.3079,23.40
5900,47,0.4018,0.3079,22.92
5950,45,0.4179,0.3079,23.57
6000,41,0.4735,0.3568,24.63
6050,38,0.5461,0.3568,26.00
6100,35,0.6335,0.3568,27.67
6150,35,0.6804,0.3568,28.98
6200,34,0.7397,0.3568,29.86
6250,33,0.7850,0.3568,30.74
6300,33,0.8200,0.3568,31.29
6350,32,0.8559,0.3568,31.76
