tick,population,mean_s,mean_cv,resource
50,15,0.0000,1.0000,95.20
100,15,0.0000,1.0000,91.66
150,15,0.0080,1.0000,88.81
200,15,0.0328,1.0000,86.51
250,15,0.0448,1.0000,84.64
300,15,0.0554,1.0000,83.12
350,15,0.0648,1.0000,81.88
400,15,0.0803,1.0000,80.88
450,15,0.0866,1.0000,80.05
500,15,0.0922,1.0000,79.39
550,15,0.0972,1.0000,78.84
600,15,0.1053,1.0000,78.40
650,15,0.1087,1.0000,78.03
700,20,0.0837,1.0000,74.57
750,24,0.0449,1.0000,68.00
800,26,0.0178,1.0000,60.85
850,28,0.0199,1.0000,55.42
900,30,0.0273,1.0000,49.78
950,30,0.0380,1.0000,45.70
1000,30,0.0565,1.0000,43.08
1050,30,0.0657,1.0000,41.38
1100,30,0.0762,1.0000,40.29
1150,30,0.0830,1.0000,39.57
1200,30,0.0928,1.0000,39.11
1250,28,0.1046,1.0000,38.83
1300,22,0.1407,1.0000,41.45
1350,19,0.1686,1.0000,45.14
1400,17,0.1975,1.0000,49.98
1450,17,0.2021,1.0000,53.86
1500,17,0.2072,1.0000,56.83
1550,17,0.2106,1.0000,59.12
1600,17,0.2154,1.0000,60.87
1650,17,0.2178,1.0000,62.21
1700,17,0.2205,1.0000,63.24
1750,17,0.2223,1.0000,64.03
1800,17,0.2248,1.0000,64.63
1850,18,0.2135,1.0000,64.30
1900,21,0.1503,1.0000,62.82
1950,26,0.0933,1.0000,58.01
2000,31,0.0360,1.0000,52.00
2050,33,0.0379,1.0000,45.49
2100,34,0.0540,1.0000,41.26
2150,31,0.0809,1.0000,38.43
2200,13,0.2709,1.0000,42.89
2250,10,0.4059,1.0000,52.03
2300,9,0.5152,1.0000,61.26
2350,9,0.5669,1.0000,69.33
2400,9,0.6263,1.0000,76.26
2450,9,0.6578,1.0000,82.21
2500,9,0.6917,1.0000,87.30
2550,9,0.7190,1.0000,91.66
2600,9,0.7503,1.0000,95.39
2650,9,0.7669,1.0000,98.57
2700,9,0.7848,1.0000,99.70
2750,9,0.7992,1.0000,99.70
2800,12,0.4491,1.0000,99.55
2850,15,0.2651,1.0000,95.43
2900,18,0.1092,1.0000,90.03
2950,18,0.1437,1.0000,83.71
3000,18,0.2212,1.0000,78.79
3050,18,0.2963,1.0000,74.88
3100,18,0.3870,1.0000,71.74
3150,18,0.4575,1.0000,69.21
3200,18,0.5294,1.0000,67.17
3250,18,0.5752,1.0000,65.53
3300,18,0.6240,1.0000,64.21
3350,18,0.6613,1.0000,63.14
3400,18,0.6992,1.0000,62.28
3450,18,0.7233,1.0000,61.58
3500,18,0.7491,1.0000,61.02
3550,18,0.7688,1.0000,60.56
3600,19,0.7145,1.0000,60.17
3650,20,0.6546,1.0000,58.47
3700,23,0.4935,1.0000,56.73
3750,26,0.3727,1.0000,53.14
3800,29,0.3012,1.0000,48.74
3850,33,0.2290,0.1273,43.81
3900,36,0.2013,0.1291,39.06
3950,36,0.2539,0.1291,35.79
4000,36,0.3323,0.1291,33.79
4050,36,0.4044,0.1291,32.52
4100,34,0.5132,0.1291,31.89
4150,34,0.5703,0.1291,31.95
4200,34,0.6269,0.1291,31.90
4250,32,0.7118,0.1354,32.18
4300,32,0.7600,0.1354,32.64
4350,32,0.7920,0.1354,32.86
4400,32,0.8238,0.1354,32.94
4450,32,0.8479,0.1354,32.94
4500,32,0.8734,0.1354,32.91
4550,32,0.8903,0.1354,32.86
4600,32,0.9070,0.1354,32.80
4650,32,0.9197,0.1354,32.75
4700,32,0.9332,0.1354,32.70
4750,32,0.9421,0.1354,32.65
4800,32,0.9509,0.1354,32.61
4850,32,0.9576,0.1354,32.58
4900,32,0.9647,0.1354,32.55
4950,32,0.9694,0.1354,32.52
5000,32,0.9741,0.1354,32.50
5050,32,0.9776,0.1354,32.48
5100,32,0.9814,0.1354,32.47
5150,32,0.9839,0.1354,32.45
5200,33,0.9354,0.1354,32.35
5250,34,0.8862,0.1354,31.72
5300,35,0.8428,0.1354,31.33
5350,35,0.8513,0.1354,30.78
5400,36,0.8188,0.1354,30.21
5450,40,0.6815,0.1354,29.31
5500,44,0.5650,0.2038,27.26
5550,45,0.5525,0.2038,25.74
5600,46,0.5038,0.2346,25.04
5650,44,0.5567,0.2346,24.63
5700,46,0.5042,0.2751,24.38
5750,41,0.5326,0.2751,25.20
5800,44,0.4634,0.2751,25.41
5850,43,0.4568,0.2751,25.26
5900,45,0.4344,0.3284,25.01
5950,43,0.4619,0.3284,24.88
6000,41,0.5296,0.3284,25.39
6050,38,0.5775,0.3284,26.44
6100,37,0.6449,0.3284,27.51
6150,35,0.7051,0.3284,28.60
6200,33,0.7654,0.3284,29.95
6250,33,0.7985,0.3284,30.86
6300,33,0.8301,0.3284,31.35
6350,33,0.8539,0.3284,31.59
