tick,population,mean_s,mean_cv,resource
50,15,0.0000,1.0000,95.20
100,15,0.0000,1.0000,91.66
150,15,0.0120,1.0000,88.80
200,15,0.0491,1.0000,86.49
250,15,0.0672,1.0000,84.59
300,15,0.0832,1.0000,83.03
350,15,0.0972,1.0000,81.75
400,15,0.1204,1.0000,80.70
450,15,0.1299,1.0000,79.83
500,15,0.1383,1.0000,79.12
550,15,0.1457,1.0000,78.54
600,15,0.1580,1.0000,78.06
650,15,0.1630,1.0000,77.67
700,15,0.1675,1.0000,77.34
750,18,0.1428,1.0000,75.44
800,21,0.0957,1.0000,71.02
850,28,0.0240,1.0000,63.58
900,30,0.0237,1.0000,55.27
950,30,0.0329,1.0000,49.20
1000,30,0.0618,1.0000,45.31
1050,30,0.0783,1.0000,42.78
1100,30,0.0956,1.0000,41.15
1150,30,0.1081,1.0000,40.08
1200,30,0.1270,1.0000,39.38
1250,30,0.1358,1.0000,38.91
1300,28,0.1553,1.0000,38.77
1350,21,0.2164,1.0000,41.90
1400,20,0.2422,1.0000,45.48
1450,18,0.2769,1.0000,49.17
1500,18,0.2849,1.0000,52.42
1550,18,0.2907,1.0000,54.87
1600,18,0.2995,1.0000,56.71
1650,18,0.3035,1.0000,58.09
1700,18,0.3078,1.0000,59.13
1750,18,0.3108,1.0000,59.90
1800,18,0.3155,1.0000,60.49
1850,18,0.3176,1.0000,60.92
1900,18,0.3198,1.0000,61.24
1950,20,0.2893,1.0000,60.52
2000,23,0.2241,1.0000,58.96
2050,27,0.1368,1.0000,54.46
2100,29,0.1257,1.0000,49.46
2150,36,0.0507,1.0000,43.27
2200,33,0.0751,1.0000,38.69
2250,14,0.2372,1.0000,44.65
2300,12,0.3648,1.0000,52.19
2350,12,0.4544,1.0000,59.11
2400,12,0.5594,1.0000,64.73
2450,12,0.6123,1.0000,69.28
2500,12,0.6648,1.0000,72.95
2550,12,0.7121,1.0000,75.89
2600,12,0.7675,1.0000,78.24
2650,12,0.7954,1.0000,80.12
2700,12,0.8231,1.0000,81.60
2750,12,0.8480,1.0000,82.78
2800,12,0.8773,1.0000,83.71
2850,12,0.8920,1.0000,84.43
2900,12,0.9066,1.0000,84.99
2950,13,0.7984,1.0000,85.20
3000,17,0.4541,1.0000,82.04
3050,22,0.1972,1.0000,74.99
3100,24,0.1368,1.0000,67.31
3150,24,0.1806,1.0000,61.23
3200,24,0.2860,1.0000,56.86
3250,24,0.3810,1.0000,53.64
3300,24,0.4699,1.0000,51.25
3350,24,0.5408,1.0000,49.46
3400,24,0.6194,1.0000,48.11
3450,24,0.6733,1.0000,47.09
3500,24,0.7202,1.0000,46.30
3550,24,0.7577,1.0000,45.70
3600,24,0.7991,1.0000,45.23
3650,24,0.8276,1.0000,44.87
3700,24,0.8524,1.0000,44.57
3750,24,0.8721,1.0000,44.34
3800,24,0.8940,1.0000,44.15
3850,24,0.9090,1.0000,44.00
3900,24,0.9221,1.0000,43.87
3950,24,0.9325,1.0000,43.77
4000,24,0.9441,1.0000,43.68
4050,25,0.8857,1.0000,43.27
4100,27,0.7750,1.0000,42.56
4150,29,0.6805,0.1120,41.20
4200,31,0.6000,0.1120,39.18
4250,34,0.4999,0.1120,37.00
4300,36,0.4675,0.1120,34.45
4350,40,0.3787,0.1388,31.75
4400,44,0.3228,0.1398,29.11
4450,46,0.3301,0.1398,26.91
4500,47,0.3707,0.1398,25.42
4550,48,0.4159,0.1398,24.30
4600,39,0.4992,0.1398,24.51
4650,33,0.5813,0.1398,27.26
4700,31,0.6616,0.1398,29.81
4750,31,0.7079,0.1398,31.70
4800,30,0.7673,0.1398,32.98
4850,30,0.7976,0.1398,33.91
4900,30,0.8288,0.1398,34.43
4950,30,0.8524,0.1398,34.70
5000,30,0.8772,0.1398,34.84
5050,30,0.8932,0.1398,34.89
5100,30,0.9096,0.1398,34.90
5150,30,0.9221,0.1398,34.88
5200,30,0.9352,0.1398,34.85
5250,30,0.9436,0.1398,34.82
5300,30,0.9523,0.1398,34.78
5350,30,0.9589,0.1398,34.75
5400,30,0.9658,0.1398,34.72
5450,30,0.9702,0.1398,34.70
5500,30,0.9748,0.1398,34.68
5550,30,0.9783,0.1398,34.66
5600,30,0.9820,0.1398,34.64
5650,30,0.9843,0.1398,34.63
5700,30,0.9867,0.1398,34.61
5750,30,0.9886,0.1398,34.60
5800,31,0.9349,0.1398,34.31
5850,31,0.9350,0.1398,34.05
5900,31,0.9411,0.1398,33.89
5950,34,0.8001,0.1398,33.12
6000,35,0.7593,0.1398,32.16
6050,36,0.7309,0.1398,31.26
6100,39,0.6397,0.1938,30.01
6150,43,0.5333,0.2286,28.37
6200,48,0.4239,0.2529,26.11
6250,49,0.4329,0.2576,24.23
6300,46,0.4571,0.2576,23.75
6350,44,0.4932,0.2576,24.25
