tick,population,mean_s,mean_cv,resource
50,15,0.0000,1.0000,95.20
100,15,0.0000,1.0000,91.66
150,15,0.0120,1.0000,88.80
200,15,0.0491,1.0000,86.49
250,15,0.0672,1.0000,84.59
300,15,0.0832,1.0000,83.03
350,15,0.0972,1.0000,81.75
400,15,0.1204,1.0000,80.70
450,15,0.1299,1.0000,79.83
500,15,0.1383,1.0000,79.12
550,15,0.1457,1.0000,78.54
600,15,0.1580,1.0000,78.06
650,15,0.1630,1.0000,77.67
700,19,0.0705,1.0000,76.46
750,23,0.0565,1.0000,69.98
800,24,0.0563,1.0000,63.88
850,28,0.0336,1.0000,57.71
900,30,0.0485,1.0000,51.20
950,30,0.0607,1.0000,46.56
1000,30,0.0838,1.0000,43.57
1050,30,0.0977,1.0000,41.64
1100,30,0.1136,1.0000,40.39
1150,30,0.1240,1.0000,39.57
1200,30,0.1387,1.0000,39.03
1250,30,0.1460,1.0000,38.68
1300,23,0.2014,1.0000,40.73
1350,19,0.2524,1.0000,44.12
1400,18,0.2794,1.0000,48.16
1450,18,0.2859,1.0000,51.65
1500,18,0.2932,1.0000,54.29
1550,18,0.2980,1.0000,56.27
1600,18,0.3049,1.0000,57.76
1650,18,0.3083,1.0000,58.87
1700,18,0.3122,1.0000,59.71
1750,18,0.3147,1.0000,60.34
1800,18,0.3183,1.0000,60.81
1850,19,0.3033,1.0000,60.83
1900,19,0.3052,1.0000,60.38
1950,22,0.2011,1.0000,59.13
2000,25,0.1176,1.0000,55.84
2050,28,0.1031,1.0000,51.56
2100,32,0.1124,1.0000,46.80
2150,35,0.0821,1.0000,41.97
2200,17,0.2100,1.0000,41.44
2250,13,0.3309,1.0000,48.98
2300,12,0.4512,1.0000,56.05
2350,12,0.5231,1.0000,62.23
2400,12,0.5972,1.0000,67.25
2450,12,0.6491,1.0000,71.30
2500,12,0.7089,1.0000,74.55
2550,12,0.7483,1.0000,77.16
2600,12,0.7874,1.0000,79.25
2650,12,0.8148,1.0000,80.90
2700,12,0.8464,1.0000,82.22
2750,12,0.8672,1.0000,83.25
2800,12,0.8878,1.0000,84.07
2850,12,0.9023,1.0000,84.71
2900,14,0.6956,1.0000,84.50
2950,18,0.3887,1.0000,79.67
3000,22,0.1944,1.0000,73.99
3050,23,0.1876,1.0000,66.89
3100,24,0.2121,1.0000,61.34
3150,24,0.2907,1.0000,56.90
3200,24,0.3903,1.0000,53.66
3250,24,0.4704,1.0000,51.26
3300,24,0.5522,1.0000,49.46
3350,24,0.6113,1.0000,48.11
3400,24,0.6751,1.0000,47.09
3450,24,0.7205,1.0000,46.31
3500,24,0.7637,1.0000,45.71
3550,24,0.7949,1.0000,45.24
3600,24,0.8286,1.0000,44.87
3650,24,0.8525,1.0000,44.58
3700,24,0.8753,1.0000,44.34
3750,24,0.8918,1.0000,44.15
3800,24,0.9095,1.0000,44.00
3850,24,0.9222,1.0000,43.87
3900,24,0.9342,1.0000,43.77
3950,24,0.9429,1.0000,43.68
4000,24,0.9523,1.0000,43.61
4050,26,0.8331,1.0000,43.40
4100,27,0.7785,1.0000,42.38
4150,29,0.6792,1.0000,41.12
4200,33,0.5196,1.0000,38.46
4250,38,0.3758,0.1300,35.39
4300,39,0.3794,0.1300,32.33
4350,41,0.3712,0.1300,30.25
4400,43,0.3828,0.1495,28.34
4450,45,0.3948,0.1495,26.93
4500,46,0.4328,0.1495,25.59
4550,46,0.4984,0.1495,24.68
4600,36,0.5309,0.1495,26.35
4650,32,0.6057,0.1495,28.75
4700,33,0.6173,0.1495,30.49
4750,31,0.6710,0.1495,31.86
4800,31,0.7195,0.1495,32.92
4850,30,0.7649,0.1495,33.84
4900,30,0.7999,0.1495,34.43
4950,30,0.8279,0.1495,34.75
5000,30,0.8561,0.1495,34.90
5050,30,0.8759,0.1495,34.96
5100,30,0.8944,0.1495,34.96
5150,30,0.9092,0.1495,34.94
5200,30,0.9241,0.1495,34.91
5250,30,0.9345,0.1495,34.87
5300,30,0.9443,0.1495,34.83
5350,30,0.9521,0.1495,34.79
5400,30,0.9599,0.1495,34.76
5450,30,0.9654,0.1495,34.73
5500,30,0.9706,0.1495,34.70
5550,30,0.9747,0.1495,34.68
5600,30,0.9788,0.1495,34.66
5650,30,0.9818,0.1495,34.64
5700,30,0.9845,0.1495,34.63
5750,30,0.9866,0.1495,34.61
5800,30,0.9888,0.1495,34.60
5850,31,0.9348,0.1495,34.23
5900,32,0.8840,0.1495,33.88
5950,34,0.7935,0.1495,33.16
6000,35,0.7545,0.1495,32.08
6050,38,0.6549,0.1943,30.85
6100,42,0.5419,0.1943,29.11
6150,46,0.4518,0.1943,26.95
6200,48,0.4302,0.1943,25.21
6250,48,0.4325,0.1943,23.73
6300,45,0.4355,0.2399,23.74
6350,42,0.4462,0.2399,24.53
