tick,population,mean_s,mean_cv,resource
50,15,0.0000,1.0000,95.20
100,15,0.0000,1.0000,91.66
150,15,0.0280,1.0000,88.78
200,15,0.1146,1.0000,86.40
250,15,0.1569,1.0000,84.36
300,15,0.1941,1.0000,82.65
350,15,0.2268,1.0000,81.20
400,15,0.2809,1.0000,79.98
450,15,0.3032,1.0000,78.95
500,15,0.3228,1.0000,78.08
550,15,0.3401,1.0000,77.36
600,15,0.3686,1.0000,76.74
650,15,0.3804,1.0000,76.23
700,18,0.2911,1.0000,74.26
750,20,0.2365,1.0000,71.09
800,27,0.0874,1.0000,64.90
850,29,0.0621,1.0000,56.92
900,30,0.0805,1.0000,50.30
950,30,0.1184,1.0000,45.89
1000,30,0.1771,1.0000,43.00
1050,30,0.2145,1.0000,41.09
1100,30,0.2491,1.0000,39.81
1150,30,0.2817,1.0000,38.95
1200,30,0.3138,1.0000,38.36
1250,28,0.3574,1.0000,38.03
1300,24,0.4398,1.0000,40.04
1350,23,0.4814,1.0000,42.06
1400,22,0.5264,1.0000,44.30
1450,22,0.5406,1.0000,45.89
1500,22,0.5537,1.0000,46.98
1550,17,0.7326,1.0000,50.02
1600,16,0.7952,1.0000,53.54
1650,16,0.8055,1.0000,56.50
1700,16,0.8150,1.0000,58.76
1750,16,0.8240,1.0000,60.49
1800,16,0.8329,1.0000,61.80
1850,16,0.8383,1.0000,62.79
1900,18,0.7120,1.0000,62.85
1950,20,0.5726,1.0000,61.32
2000,21,0.5466,1.0000,58.93
2050,27,0.2792,1.0000,54.90
2100,30,0.1945,1.0000,49.37
2150,32,0.1625,1.0000,44.88
2200,31,0.2311,1.0000,41.22
2250,28,0.3367,1.0000,40.43
2300,28,0.4307,1.0000,40.15
2350,28,0.5079,1.0000,39.83
2400,28,0.5883,1.0000,39.49
2450,28,0.6440,1.0000,39.17
2500,28,0.6989,1.0000,38.88
2550,28,0.7403,1.0000,38.62
2600,28,0.7827,1.0000,38.39
2650,28,0.8121,1.0000,38.19
2700,28,0.8411,1.0000,38.01
2750,28,0.8630,1.0000,37.87
2800,28,0.8853,1.0000,37.74
2850,28,0.9009,1.0000,37.63
2900,28,0.9161,1.0000,37.54
2950,28,0.9277,1.0000,37.46
3000,28,0.9395,1.0000,37.40
3050,28,0.9477,1.0000,37.34
3100,28,0.9557,1.0000,37.29
3150,28,0.9618,1.0000,37.25
3200,28,0.9681,1.0000,37.22
3250,28,0.9724,1.0000,37.19
3300,29,0.9179,1.0000,36.79
3350,29,0.9199,1.0000,36.51
3400,30,0.8722,1.0000,36.30
3450,33,0.7330,1.0000,35.22
3500,36,0.6197,1.0000,33.43
3550,38,0.5601,1.0000,31.79
3600,40,0.5279,1.0000,30.04
3650,43,0.4757,1.0000,28.23
3700,47,0.4113,1.0000,26.13
3750,48,0.4299,1.0000,24.71
3800,43,0.4322,1.0000,24.24
3850,42,0.4372,1.0000,25.16
3900,38,0.5087,1.0000,26.36
3950,36,0.5114,1.0000,27.86
4000,37,0.5369,1.0000,28.82
4050,35,0.5948,1.0000,29.52
4100,34,0.6483,1.0000,30.23
4150,33,0.6728,1.0000,30.97
4200,33,0.7116,1.0000,31.59
4250,33,0.7450,1.0000,31.89
4300,33,0.7788,1.0000,32.02
4350,33,0.8136,1.0000,32.05
4400,33,0.8420,1.0000,32.02
4450,33,0.8631,1.0000,31.96
4500,33,0.8827,1.0000,31.90
4550,33,0.9016,1.0000,31.84
4600,33,0.9166,1.0000,31.78
4650,33,0.9278,1.0000,31.72
4700,33,0.9381,1.0000,31.68
4750,33,0.9481,1.0000,31.63
4800,33,0.9560,1.0000,31.60
4850,33,0.9619,1.0000,31.57
4900,33,0.9673,1.0000,31.54
4950,33,0.9726,1.0000,31.52
5000,33,0.9768,1.0000,31.50
5050,34,0.9306,1.0000,31.35
5100,34,0.9314,1.0000,31.06
5150,34,0.9350,1.0000,30.89
5200,34,0.9430,1.0000,30.79
5250,34,0.9500,1.0000,30.72
5300,35,0.9108,1.0000,30.67
5350,36,0.8702,1.0000,30.19
5400,37,0.8327,1.0000,29.59
5450,39,0.7586,0.1775,28.83
5500,40,0.7349,0.1775,27.84
5550,41,0.7154,0.1775,27.05
5600,41,0.7420,0.1775,26.53
5650,41,0.7139,0.1775,26.16
5700,44,0.5911,0.1913,25.68
5750,44,0.5563,0.1913,24.95
5800,46,0.5060,0.2028,24.69
5850,47,0.5196,0.2028,24.05
5900,45,0.5742,0.2028,24.03
5950,44,0.4840,0.2007,24.32
6000,44,0.5035,0.2007,24.49
6050,44,0.4952,0.2007,24.59
6100,43,0.5433,0.2007,24.90
6150,44,0.5726,0.2007,24.95
6200,39,0.6341,0.2007,26.06
6250,38,0.6771,0.2007,26.90
6300,37,0.6984,0.1983,27.60
6350,37,0.7336,0.1983,28.17
