tick,population,mean_s,mean_cv,resource
50,15,0.0000,1.0000,95.20
100,15,0.0000,1.0000,91.66
150,15,0.0200,1.0000,88.79
200,15,0.0819,1.0000,86.44
250,15,0.1121,1.0000,84.48
300,15,0.1386,1.0000,82.84
350,15,0.1620,1.0000,81.47
400,15,0.2006,1.0000,80.34
450,15,0.2166,1.0000,79.39
500,15,0.2306,1.0000,78.60
550,15,0.2429,1.0000,77.95
600,15,0.2633,1.0000,77.40
650,16,0.2547,1.0000,76.92
700,20,0.2093,1.0000,74.26
750,21,0.2040,1.0000,69.19
800,23,0.1647,1.0000,63.98
850,28,0.0898,1.0000,57.52
900,30,0.0419,1.0000,51.32
950,30,0.0468,1.0000,46.65
1000,30,0.0737,1.0000,43.66
1050,30,0.1089,1.0000,41.70
1100,30,0.1383,1.0000,40.39
1150,30,0.1643,1.0000,39.52
1200,30,0.1926,1.0000,38.92
1250,30,0.2143,1.0000,38.50
1300,26,0.2658,1.0000,39.55
1350,22,0.3329,1.0000,41.74
1400,20,0.3886,1.0000,45.00
1450,20,0.4058,1.0000,47.83
1500,20,0.4185,1.0000,49.88
1550,20,0.4294,1.0000,51.35
1600,17,0.5191,1.0000,53.70
1650,16,0.5628,1.0000,56.72
1700,16,0.5712,1.0000,59.29
1750,16,0.5784,1.0000,61.27
1800,16,0.5862,1.0000,62.78
1850,16,0.5922,1.0000,63.95
1900,18,0.5303,1.0000,64.09
1950,21,0.4575,1.0000,62.35
2000,24,0.3451,1.0000,58.88
2050,26,0.2627,1.0000,54.42
2100,28,0.1954,1.0000,49.85
2150,29,0.1744,1.0000,46.22
2200,31,0.1527,1.0000,43.24
2250,22,0.2765,1.0000,42.79
2300,20,0.3330,1.0000,45.97
2350,20,0.4043,1.0000,48.57
2400,20,0.4975,1.0000,50.36
2450,20,0.5666,1.0000,51.53
2500,20,0.6243,1.0000,52.28
2550,20,0.6751,1.0000,52.73
2600,20,0.7330,1.0000,52.97
2650,20,0.7713,1.0000,53.07
2700,20,0.8017,1.0000,53.08
2750,20,0.8285,1.0000,53.04
2800,20,0.8591,1.0000,52.97
2850,20,0.8793,1.0000,52.88
2900,20,0.8954,1.0000,52.78
2950,20,0.9095,1.0000,52.68
3000,20,0.9256,1.0000,52.59
3050,20,0.9363,1.0000,52.51
3100,20,0.9448,1.0000,52.43
3150,22,0.8012,1.0000,51.54
3200,23,0.7401,1.0000,50.43
3250,25,0.6346,1.0000,48.67
3300,29,0.4688,1.0000,46.12
3350,32,0.3752,1.0000,42.62
3400,34,0.3410,1.0000,39.11
3450,35,0.3596,1.0000,36.30
3500,37,0.3673,1.0000,34.19
3550,37,0.4307,1.0000,32.30
3600,39,0.4383,1.0000,30.56
3650,39,0.5011,1.0000,29.44
3700,39,0.5682,1.0000,28.74
3750,40,0.5900,1.0000,28.20
3800,40,0.6524,1.0000,27.61
3850,40,0.6941,1.0000,27.22
3900,36,0.7575,1.0000,28.00
3950,36,0.7916,1.0000,28.65
4000,36,0.8252,1.0000,28.97
4050,35,0.8612,1.0000,29.16
4100,35,0.8825,1.0000,29.53
4150,35,0.8982,1.0000,29.71
4200,35,0.9151,1.0000,29.78
4250,35,0.9267,1.0000,29.81
4300,35,0.9380,1.0000,29.80
4350,35,0.9463,1.0000,29.79
4400,35,0.9552,1.0000,29.76
4450,35,0.9613,1.0000,29.74
4500,35,0.9673,1.0000,29.72
4550,35,0.9717,1.0000,29.70
4600,35,0.9764,1.0000,29.69
4650,35,0.9796,1.0000,29.67
4700,35,0.9827,1.0000,29.66
4750,35,0.9850,1.0000,29.65
4800,35,0.9875,1.0000,29.64
4850,35,0.9892,1.0000,29.63
4900,35,0.9909,1.0000,29.62
4950,36,0.9442,1.0000,29.37
5000,37,0.8992,1.0000,28.96
5050,38,0.8601,1.0000,28.41
5100,41,0.7523,1.0000,27.71
5150,42,0.7280,1.0000,26.78
5200,42,0.7442,1.0000,26.07
5250,42,0.7131,1.0000,25.61
5300,44,0.6484,1.0000,25.40
5350,45,0.5919,1.0000,24.43
5400,47,0.5122,0.2093,24.11
5450,50,0.4649,0.2041,23.15
5500,54,0.3786,0.2322,22.05
5550,50,0.3860,0.2322,21.74
5600,49,0.4267,0.2322,21.88
5650,47,0.4512,0.2280,22.65
5700,42,0.5382,0.2280,23.80
5750,39,0.6145,0.2280,25.39
5800,39,0.6419,0.2390,26.40
5850,37,0.7079,0.2390,27.25
5900,38,0.7064,0.2390,27.96
5950,37,0.7463,0.2390,28.33
6000,37,0.7796,0.2390,28.50
6050,37,0.8083,0.2390,28.55
6100,36,0.8469,0.2390,28.86
6150,36,0.8674,0.2390,29.01
6200,36,0.8884,0.2390,29.07
6250,35,0.9155,0.2390,29.32
6300,35,0.9282,0.2390,29.55
6350,35,0.9380,0.2390,29.66
