tick,population,mean_s,mean_cv,resource
50,15,0.0000,1.0000,95.20
100,15,0.0000,1.0000,91.66
150,15,0.0240,1.0000,88.79
200,15,0.0983,1.0000,86.42
250,15,0.1345,1.0000,84.42
300,15,0.1663,1.0000,82.74
350,15,0.1944,1.0000,81.34
400,15,0.2408,1.0000,80.16
450,15,0.2599,1.0000,79.17
500,15,0.2767,1.0000,78.34
550,15,0.2915,1.0000,77.65
600,15,0.3160,1.0000,77.07
650,17,0.2877,1.0000,75.76
700,18,0.2791,1.0000,73.35
750,22,0.1792,1.0000,69.93
800,24,0.1373,1.0000,64.35
850,27,0.1027,1.0000,57.86
900,30,0.0612,1.0000,52.01
950,30,0.0789,1.0000,47.03
1000,30,0.1186,1.0000,43.83
1050,30,0.1565,1.0000,41.72
1100,30,0.1878,1.0000,40.32
1150,30,0.2133,1.0000,39.38
1200,30,0.2484,1.0000,38.74
1250,30,0.2715,1.0000,38.30
1300,24,0.3600,1.0000,39.32
1350,23,0.3932,1.0000,41.66
1400,22,0.4364,1.0000,43.73
1450,21,0.4746,1.0000,45.99
1500,21,0.4870,1.0000,47.79
1550,18,0.5800,1.0000,49.66
1600,16,0.6708,1.0000,52.95
1650,15,0.7284,1.0000,56.71
1700,15,0.7376,1.0000,59.88
1750,15,0.7451,1.0000,62.35
1800,16,0.7082,1.0000,64.17
1850,16,0.7146,1.0000,64.82
1900,17,0.6768,1.0000,65.01
1950,18,0.6425,1.0000,64.40
2000,19,0.5753,1.0000,62.59
2050,26,0.2299,1.0000,58.26
2100,28,0.1594,1.0000,52.93
2150,28,0.1820,1.0000,48.65
2200,30,0.1862,1.0000,45.12
2250,30,0.2475,1.0000,42.38
2300,28,0.3410,1.0000,40.88
2350,25,0.4493,1.0000,41.27
2400,24,0.5587,1.0000,42.56
2450,24,0.6220,1.0000,43.41
2500,24,0.6792,1.0000,43.89
2550,24,0.7192,1.0000,44.14
2600,24,0.7671,1.0000,44.24
2650,24,0.8005,1.0000,44.24
2700,24,0.8307,1.0000,44.19
2750,24,0.8518,1.0000,44.12
2800,24,0.8771,1.0000,44.03
2850,24,0.8947,1.0000,43.94
2900,24,0.9107,1.0000,43.85
2950,24,0.9218,1.0000,43.77
3000,24,0.9351,1.0000,43.70
3050,24,0.9444,1.0000,43.64
3100,24,0.9528,1.0000,43.58
3150,24,0.9587,1.0000,43.53
3200,24,0.9658,1.0000,43.48
3250,25,0.9033,1.0000,43.01
3300,26,0.8447,1.0000,42.23
3350,28,0.7398,1.0000,41.24
3400,28,0.7503,1.0000,40.07
3450,34,0.5120,1.0000,38.24
3500,36,0.4569,1.0000,35.28
3550,41,0.3391,1.0000,32.13
3600,42,0.3540,1.0000,29.56
3650,43,0.3892,1.0000,27.78
3700,44,0.4334,1.0000,26.69
3750,46,0.4480,1.0000,25.31
3800,44,0.4613,1.0000,24.36
3850,34,0.5167,1.0000,26.98
3900,33,0.5805,1.0000,29.29
3950,33,0.6314,1.0000,30.72
4000,30,0.7118,1.0000,31.75
4050,29,0.7750,1.0000,33.39
4100,29,0.8093,1.0000,34.59
4150,29,0.8331,1.0000,35.29
4200,29,0.8609,1.0000,35.69
4250,29,0.8812,1.0000,35.90
4300,29,0.8994,1.0000,36.00
4350,29,0.9119,1.0000,36.04
4400,29,0.9266,1.0000,36.04
4450,29,0.9373,1.0000,36.03
4500,29,0.9469,1.0000,36.00
4550,29,0.9535,1.0000,35.97
4600,29,0.9612,1.0000,35.95
4650,29,0.9669,1.0000,35.92
4700,29,0.9720,1.0000,35.90
4750,29,0.9755,1.0000,35.87
4800,29,0.9795,1.0000,35.86
4850,29,0.9825,1.0000,35.84
4900,30,0.9280,1.0000,35.78
4950,31,0.8751,1.0000,35.02
5000,31,0.8771,1.0000,34.56
5050,32,0.8366,1.0000,33.99
5100,33,0.8045,1.0000,33.29
5150,35,0.7318,1.0000,32.14
5200,36,0.7068,1.0000,31.09
5250,39,0.6200,1.0000,30.03
5300,39,0.6488,1.0000,28.90
5350,41,0.6194,0.1679,27.85
5400,42,0.6223,0.1679,26.93
5450,41,0.6366,0.1679,26.12
5500,42,0.5489,0.1766,26.28
5550,43,0.4662,0.1843,25.97
5600,42,0.4785,0.1843,25.88
5650,43,0.4526,0.1766,25.74
5700,43,0.5010,0.1766,25.61
5750,41,0.5069,0.1789,25.61
5800,37,0.5889,0.1789,26.83
5850,37,0.6366,0.1789,27.89
5900,36,0.6642,0.1789,28.60
5950,34,0.7178,0.1789,29.73
6000,34,0.7586,0.1789,30.41
6050,32,0.8120,0.1789,31.15
6100,32,0.8423,0.1789,31.90
6150,32,0.8616,0.1789,32.31
6200,32,0.8841,0.1789,32.52
6250,32,0.9008,0.1789,32.61
6300,32,0.9168,0.1789,32.65
6350,32,0.9270,0.1789,32.65
