tick,population,mean_s,mean_cv,resource
50,15,0.0000,1.0000,95.20
100,15,0.0000,1.0000,91.66
150,15,0.0120,1.0000,88.80
200,15,0.0491,1.0000,86.49
250,15,0.0672,1.0000,84.59
300,15,0.0832,1.0000,83.03
350,15,0.0972,1.0000,81.75
400,15,0.1204,1.0000,80.70
450,15,0.1299,1.0000,79.83
500,15,0.1383,1.0000,79.12
550,15,0.1457,1.0000,78.54
600,15,0.1580,1.0000,78.06
650,16,0.1528,1.0000,76.91
700,18,0.1070,1.0000,75.23
750,24,0.0806,1.0000,69.63
800,30,0.0231,1.0000,61.50
850,30,0.0281,1.0000,53.18
900,30,0.0367,1.0000,47.87
950,30,0.0558,1.0000,44.45
1000,30,0.0800,1.0000,42.25
1050,30,0.0964,1.0000,40.81
1100,30,0.1089,1.0000,39.86
1150,30,0.1239,1.0000,39.24
1200,30,0.1367,1.0000,38.83
1250,26,0.1677,1.0000,39.25
1300,20,0.2279,1.0000,42.79
1350,19,0.2524,1.0000,47.00
1400,19,0.2630,1.0000,50.15
1450,18,0.2853,1.0000,52.54
1500,18,0.2910,1.0000,54.96
1550,18,0.2980,1.0000,56.77
1600,18,0.3039,1.0000,58.14
1650,18,0.3080,1.0000,59.17
1700,18,0.3110,1.0000,59.93
1750,18,0.3147,1.0000,60.51
1800,18,0.3178,1.0000,60.94
1850,18,0.3199,1.0000,61.26
1900,20,0.2537,1.0000,60.97
1950,25,0.1742,1.0000,58.78
2000,25,0.1764,1.0000,54.56
2050,32,0.1282,1.0000,48.85
2100,35,0.0861,1.0000,42.95
2150,27,0.1238,1.0000,39.23
2200,13,0.2657,1.0000,46.12
2250,13,0.3383,1.0000,53.50
2300,13,0.3992,1.0000,59.44
2350,13,0.4748,1.0000,64.19
2400,13,0.5481,1.0000,67.97
2450,13,0.6058,1.0000,70.94
2500,13,0.6439,1.0000,73.28
2550,13,0.6865,1.0000,75.10
2600,13,0.7252,1.0000,76.52
2650,13,0.7556,1.0000,77.62
2700,13,0.7757,1.0000,78.46
2750,13,0.7982,1.0000,79.10
2800,13,0.8186,1.0000,79.59
2850,13,0.8347,1.0000,79.95
2900,16,0.5578,1.0000,78.94
2950,20,0.3490,1.0000,74.89
3000,22,0.2672,1.0000,69.01
3050,24,0.2181,1.0000,63.36
3100,26,0.1896,1.0000,57.80
3150,26,0.2464,1.0000,53.09
3200,26,0.3297,1.0000,49.80
3250,26,0.4177,1.0000,47.45
3300,26,0.4783,1.0000,45.75
3350,26,0.5447,1.0000,44.50
3400,26,0.6050,1.0000,43.57
3450,26,0.6564,1.0000,42.88
3500,26,0.6884,1.0000,42.35
3550,26,0.7234,1.0000,41.94
3600,26,0.7552,1.0000,41.63
3650,25,0.8136,1.0000,41.79
3700,25,0.8312,1.0000,41.96
3750,25,0.8504,1.0000,42.04
3800,24,0.9040,1.0000,42.18
3850,24,0.9195,1.0000,42.66
3900,24,0.9292,1.0000,42.96
3950,24,0.9398,1.0000,43.15
4000,24,0.9493,1.0000,43.26
4050,24,0.9575,1.0000,43.32
4100,26,0.8337,1.0000,42.63
4150,26,0.8362,1.0000,41.92
4200,31,0.5983,1.0000,39.98
4250,34,0.4938,0.1368,37.45
4300,36,0.4481,0.1368,34.88
4350,39,0.3912,0.1368,32.22
4400,40,0.4163,0.1445,30.22
4450,42,0.4217,0.1444,28.86
4500,42,0.4836,0.1444,27.55
4550,43,0.5152,0.1444,26.59
4600,44,0.5465,0.1444,25.69
4650,40,0.5221,0.1444,25.89
4700,38,0.5613,0.1444,27.00
4750,37,0.5857,0.1444,28.08
4800,36,0.6461,0.1444,28.68
4850,35,0.7006,0.1444,29.35
4900,35,0.7401,0.1444,29.85
4950,32,0.8056,0.1444,30.85
5000,32,0.8347,0.1444,31.73
5050,32,0.8607,0.1444,32.22
5100,32,0.8802,0.1444,32.47
5150,32,0.8974,0.1444,32.59
5200,32,0.9128,0.1444,32.64
5250,32,0.9265,0.1444,32.64
5300,32,0.9368,0.1444,32.63
5350,32,0.9458,0.1444,32.61
5400,32,0.9540,0.1444,32.58
5450,32,0.9612,0.1444,32.56
5500,32,0.9666,0.1444,32.53
5550,32,0.9714,0.1444,32.51
5600,32,0.9757,0.1444,32.49
5650,33,0.9288,0.1444,32.45
5700,33,0.9295,0.1444,32.10
5750,33,0.9329,0.1444,31.90
5800,33,0.9387,0.1444,31.77
5850,33,0.9487,0.1444,31.69
5900,36,0.8182,0.1444,31.28
5950,36,0.8211,0.1444,30.41
6000,37,0.7856,0.1444,29.61
6050,37,0.8025,0.1444,29.15
6100,38,0.7899,0.1444,28.74
6150,39,0.7709,0.1444,28.18
6200,43,0.6523,0.1444,27.01
6250,43,0.5851,0.1866,26.35
6300,47,0.4661,0.1866,25.07
6350,47,0.4705,0.1866,23.91
