tick,population,mean_s,mean_cv,resource
50,15,0.0000,1.0000,95.20
100,15,0.0000,1.0000,91.66
150,15,0.0200,1.0000,88.79
200,15,0.0819,1.0000,86.44
250,15,0.1121,1.0000,84.48
300,15,0.1386,1.0000,82.84
350,15,0.1620,1.0000,81.47
400,15,0.2006,1.0000,80.34
450,15,0.2166,1.0000,79.39
500,15,0.2306,1.0000,78.60
550,15,0.2429,1.0000,77.95
600,15,0.2633,1.0000,77.40
650,15,0.2717,1.0000,76.94
700,17,0.2463,1.0000,74.86
750,24,0.1285,1.0000,70.41
800,27,0.0892,1.0000,62.50
850,27,0.0940,1.0000,55.80
900,30,0.0524,1.0000,50.15
950,30,0.0705,1.0000,45.88
1000,30,0.1049,1.0000,43.11
1050,30,0.1327,1.0000,41.30
1100,30,0.1621,1.0000,40.10
1150,30,0.1871,1.0000,39.29
1200,30,0.2116,1.0000,38.74
1250,30,0.2274,1.0000,38.36
1300,24,0.3037,1.0000,40.00
1350,22,0.3493,1.0000,43.11
1400,20,0.4036,1.0000,46.22
1450,20,0.4162,1.0000,48.70
1500,20,0.4285,1.0000,50.50
1550,20,0.4389,1.0000,51.79
1600,18,0.4991,1.0000,53.28
1650,17,0.5362,1.0000,55.78
1700,17,0.5438,1.0000,57.80
1750,17,0.5503,1.0000,59.32
1800,17,0.5567,1.0000,60.48
1850,17,0.5608,1.0000,61.35
1900,19,0.4697,1.0000,61.57
1950,22,0.4065,1.0000,59.84
2000,25,0.3043,1.0000,56.02
2050,29,0.1907,1.0000,50.64
2100,33,0.1128,1.0000,45.42
2150,26,0.1472,1.0000,41.88
2200,20,0.2565,1.0000,44.63
2250,20,0.3410,1.0000,47.70
2300,20,0.4432,1.0000,49.81
2350,20,0.5177,1.0000,51.21
2400,20,0.5936,1.0000,52.11
2450,20,0.6495,1.0000,52.66
2500,20,0.7062,1.0000,52.96
2550,20,0.7455,1.0000,53.10
2600,20,0.7855,1.0000,53.14
2650,20,0.8150,1.0000,53.11
2700,20,0.8449,1.0000,53.04
2750,20,0.8657,1.0000,52.95
2800,20,0.8868,1.0000,52.85
2850,20,0.9024,1.0000,52.75
2900,20,0.9182,1.0000,52.65
2950,20,0.9291,1.0000,52.56
3000,20,0.9403,1.0000,52.48
3050,20,0.9485,1.0000,52.40
3100,20,0.9568,1.0000,52.33
3150,21,0.8829,1.0000,52.07
3200,26,0.5816,1.0000,49.75
3250,29,0.4466,1.0000,46.37
3300,33,0.3236,1.0000,42.70
3350,36,0.2692,1.0000,38.34
3400,39,0.2381,1.0000,34.37
3450,39,0.3089,1.0000,31.83
3500,40,0.3717,1.0000,30.02
3550,40,0.4464,1.0000,28.90
3600,40,0.5216,1.0000,28.18
3650,40,0.5970,1.0000,27.69
3700,40,0.6594,1.0000,27.33
3750,37,0.7178,1.0000,27.43
3800,36,0.7664,1.0000,28.32
3850,36,0.8020,1.0000,28.82
3900,36,0.8326,1.0000,29.05
3950,36,0.8555,1.0000,29.14
4000,36,0.8767,1.0000,29.15
4050,36,0.8955,1.0000,29.13
4100,36,0.9117,1.0000,29.10
4150,36,0.9237,1.0000,29.06
4200,36,0.9349,1.0000,29.02
4250,36,0.9448,1.0000,28.99
4300,36,0.9534,1.0000,28.95
4350,36,0.9598,1.0000,28.92
4400,36,0.9657,1.0000,28.90
4450,36,0.9709,1.0000,28.88
4500,36,0.9754,1.0000,28.86
4550,36,0.9788,1.0000,28.85
4600,36,0.9819,1.0000,28.83
4650,36,0.9846,1.0000,28.82
4700,36,0.9870,1.0000,28.81
4750,36,0.9888,1.0000,28.80
4800,36,0.9904,1.0000,28.80
4850,36,0.9919,1.0000,28.79
4900,36,0.9931,1.0000,28.78
4950,37,0.9484,1.0000,28.69
5000,38,0.9040,1.0000,28.32
5050,40,0.8221,1.0000,27.71
5100,42,0.7533,1.0000,26.74
5150,44,0.6974,1.0000,25.70
5200,45,0.6820,1.0000,24.88
5250,45,0.6610,0.2709,24.16
5300,50,0.5076,0.2709,23.49
5350,50,0.4664,0.2709,22.51
5400,51,0.4492,0.2670,22.15
5450,49,0.4855,0.2670,22.14
5500,51,0.4172,0.2658,21.69
5550,45,0.4853,0.2658,22.49
5600,46,0.4855,0.2616,23.02
5650,47,0.4877,0.2616,23.34
5700,43,0.5266,0.2616,23.39
5750,42,0.5740,0.2616,24.56
5800,40,0.6441,0.2616,25.30
5850,40,0.6939,0.2616,26.02
5900,37,0.7730,0.2616,26.87
5950,36,0.8156,0.2616,27.92
6000,36,0.8435,0.2616,28.53
6050,36,0.8677,0.2616,28.83
6100,36,0.8879,0.2616,28.97
6150,36,0.9027,0.2616,29.02
6200,36,0.9174,0.2616,29.03
6250,36,0.9302,0.2616,29.01
6300,36,0.9409,0.2616,28.99
6350,36,0.9486,0.2616,28.96
