tick,population,mean_s,mean_cv,resource
50,15,0.0000,1.0000,95.20
100,15,0.0000,1.0000,91.66
150,15,0.0240,1.0000,88.79
200,15,0.0983,1.0000,86.42
250,15,0.1345,1.0000,84.42
300,15,0.1663,1.0000,82.74
350,15,0.1944,1.0000,81.34
400,15,0.2408,1.0000,80.16
450,15,0.2599,1.0000,79.17
500,15,0.2767,1.0000,78.34
550,15,0.2915,1.0000,77.65
600,15,0.3160,1.0000,77.07
650,15,0.3260,1.0000,76.58
700,18,0.2100,1.0000,74.95
750,21,0.1241,1.0000,70.67
800,27,0.0565,1.0000,63.63
850,30,0.0688,1.0000,55.26
900,30,0.0975,1.0000,49.08
950,30,0.1308,1.0000,45.07
1000,30,0.1859,1.0000,42.46
1050,30,0.2139,1.0000,40.75
1100,30,0.2386,1.0000,39.61
1150,30,0.2579,1.0000,38.85
1200,30,0.2870,1.0000,38.34
1250,25,0.3622,1.0000,38.60
1300,22,0.4293,1.0000,41.73
1350,21,0.4643,1.0000,44.61
1400,21,0.4862,1.0000,46.81
1450,21,0.4974,1.0000,48.36
1500,21,0.5072,1.0000,49.46
1550,19,0.5691,1.0000,50.67
1600,14,0.7897,1.0000,54.33
1650,14,0.7985,1.0000,58.76
1700,14,0.8063,1.0000,62.27
1750,14,0.8124,1.0000,65.05
1800,15,0.7196,1.0000,66.88
1850,16,0.6322,1.0000,67.66
1900,19,0.4294,1.0000,66.52
1950,21,0.3283,1.0000,63.69
2000,26,0.1764,1.0000,59.17
2050,27,0.1785,1.0000,53.67
2100,28,0.2213,1.0000,49.16
2150,28,0.2873,1.0000,46.02
2200,28,0.3830,1.0000,43.84
2250,25,0.5054,1.0000,42.67
2300,24,0.5930,1.0000,43.34
2350,24,0.6462,1.0000,43.89
2400,24,0.7081,1.0000,44.17
2450,24,0.7501,1.0000,44.28
2500,24,0.7852,1.0000,44.30
2550,24,0.8133,1.0000,44.25
2600,24,0.8460,1.0000,44.18
2650,24,0.8681,1.0000,44.09
2700,24,0.8867,1.0000,43.99
2750,24,0.9015,1.0000,43.90
2800,24,0.9187,1.0000,43.81
2850,24,0.9304,1.0000,43.74
2900,24,0.9402,1.0000,43.67
2950,24,0.9480,1.0000,43.60
3000,25,0.8902,1.0000,43.20
3050,26,0.8340,1.0000,42.66
3100,28,0.7330,1.0000,41.64
3150,31,0.6009,1.0000,40.04
3200,33,0.5343,1.0000,37.54
3250,34,0.5219,1.0000,35.47
3300,35,0.5290,1.0000,33.95
3350,37,0.5069,1.0000,32.25
3400,38,0.5195,1.0000,30.71
3450,42,0.4536,1.0000,29.03
3500,42,0.4960,1.0000,27.60
3550,47,0.4161,1.0000,26.19
3600,48,0.4443,1.0000,24.71
3650,42,0.4964,1.0000,24.65
3700,38,0.5703,1.0000,25.70
3750,38,0.6243,1.0000,26.96
3800,33,0.7395,1.0000,28.17
3850,33,0.7747,1.0000,29.86
3900,32,0.8175,1.0000,31.05
3950,32,0.8417,1.0000,31.84
4000,32,0.8707,1.0000,32.26
4050,32,0.8883,1.0000,32.48
4100,32,0.9037,1.0000,32.59
4150,32,0.9165,1.0000,32.63
4200,32,0.9317,1.0000,32.63
4250,32,0.9411,1.0000,32.62
4300,32,0.9492,1.0000,32.59
4350,32,0.9559,1.0000,32.57
4400,32,0.9640,1.0000,32.55
4450,32,0.9689,1.0000,32.52
4500,32,0.9732,1.0000,32.50
4550,32,0.9767,1.0000,32.48
4600,32,0.9810,1.0000,32.47
4650,32,0.9836,1.0000,32.45
4700,32,0.9858,1.0000,32.44
4750,32,0.9877,1.0000,32.43
4800,33,0.9378,1.0000,32.33
4850,35,0.8427,1.0000,31.44
4900,38,0.7212,1.0000,30.46
4950,38,0.7300,1.0000,29.36
5000,40,0.6724,1.0000,28.47
5050,41,0.6683,1.0000,27.47
5100,42,0.6703,1.0000,26.75
5150,40,0.6810,1.0000,26.31
5200,38,0.6956,1.0000,26.85
5250,41,0.5930,1.0000,26.80
5300,40,0.5953,1.0000,26.80
5350,42,0.5617,0.1653,26.57
5400,42,0.5443,0.1933,26.44
5450,43,0.5318,0.2063,25.78
5500,40,0.5612,0.2063,25.78
5550,41,0.5707,0.2021,26.21
5600,40,0.6005,0.2021,26.66
5650,40,0.5930,0.2021,26.66
5700,40,0.5440,0.2139,26.99
5750,40,0.5766,0.2139,27.06
5800,38,0.6385,0.2139,27.44
5850,38,0.6543,0.2218,27.64
5900,37,0.7061,0.2218,28.06
5950,35,0.7591,0.2218,28.83
6000,33,0.8207,0.2218,29.82
6050,33,0.8440,0.2218,30.72
6100,33,0.8681,0.2218,31.20
6150,33,0.8853,0.2218,31.46
6200,33,0.9054,0.2218,31.58
6250,33,0.9177,0.2218,31.62
6300,33,0.9304,0.2218,31.63
6350,33,0.9395,0.2218,31.62
