tick,population,mean_s,mean_cv,resource
50,15,0.0000,1.0000,95.20
100,15,0.0000,1.0000,91.66
150,15,0.0080,1.0000,88.81
200,15,0.0328,1.0000,86.51
250,15,0.0448,1.0000,84.64
300,15,0.0554,1.0000,83.12
350,15,0.0648,1.0000,81.88
400,15,0.0803,1.0000,80.88
450,15,0.0866,1.0000,80.05
500,15,0.0922,1.0000,79.39
550,15,0.0972,1.0000,78.84
600,15,0.1053,1.0000,78.40
650,15,0.1087,1.0000,78.03
700,18,0.0239,1.0000,75.36
750,21,0.0180,1.0000,71.40
800,26,0.0269,1.0000,64.95
850,30,0.0345,1.0000,56.22
900,30,0.0494,1.0000,49.78
950,30,0.0621,1.0000,45.65
1000,30,0.0741,1.0000,43.00
1050,30,0.0812,1.0000,41.31
1100,30,0.0890,1.0000,40.21
1150,30,0.0957,1.0000,39.51
1200,30,0.1021,1.0000,39.05
1250,29,0.1095,1.0000,38.77
1300,19,0.1736,1.0000,42.32
1350,18,0.1892,1.0000,47.06
1400,18,0.1947,1.0000,50.95
1450,17,0.2097,1.0000,54.30
1500,17,0.2135,1.0000,57.16
1550,17,0.2168,1.0000,59.36
1600,17,0.2199,1.0000,61.05
1650,17,0.2218,1.0000,62.34
1700,17,0.2238,1.0000,63.34
1750,17,0.2255,1.0000,64.10
1800,17,0.2272,1.0000,64.68
1850,19,0.1292,1.0000,63.63
1900,21,0.0508,1.0000,62.41
1950,23,0.0551,1.0000,59.25
2000,26,0.0616,1.0000,54.77
2050,31,0.0791,1.0000,50.54
2100,32,0.1015,1.0000,45.15
2150,34,0.1137,1.0000,40.97
2200,26,0.1721,1.0000,38.40
2250,10,0.5054,1.0000,44.79
2300,9,0.6102,1.0000,54.88
2350,9,0.6465,1.0000,63.72
2400,9,0.6821,1.0000,71.34
2450,9,0.7162,1.0000,77.88
2500,9,0.7418,1.0000,83.49
2550,9,0.7610,1.0000,88.31
2600,9,0.7798,1.0000,92.45
2650,9,0.7977,1.0000,95.99
2700,9,0.8113,1.0000,99.02
2750,11,0.5497,1.0000,99.65
2800,14,0.2926,1.0000,99.02
2850,18,0.1086,1.0000,92.63
2900,18,0.1273,1.0000,85.71
2950,18,0.1914,1.0000,80.35
3000,18,0.2794,1.0000,76.10
3050,18,0.3769,1.0000,72.69
3100,18,0.4481,1.0000,69.95
3150,18,0.5095,1.0000,67.74
3200,18,0.5662,1.0000,65.98
3250,18,0.6187,1.0000,64.56
3300,18,0.6562,1.0000,63.41
3350,18,0.6887,1.0000,62.49
3400,18,0.7186,1.0000,61.75
3450,18,0.7463,1.0000,61.15
3500,18,0.7661,1.0000,60.66
3550,19,0.7074,1.0000,59.90
3600,19,0.7202,1.0000,58.96
3650,21,0.6038,1.0000,57.66
3700,25,0.4380,1.0000,55.05
3750,29,0.3173,0.1605,49.83
3800,32,0.2393,0.1605,44.96
3850,34,0.2339,0.1605,40.93
3900,35,0.2604,0.1605,37.61
3950,36,0.2891,0.1389,34.93
4000,36,0.3594,0.1389,33.24
4050,34,0.4635,0.1389,32.23
4100,34,0.5279,0.1389,32.22
4150,34,0.5840,0.1389,32.11
4200,32,0.6792,0.1245,32.11
4250,32,0.7316,0.1245,32.64
4300,32,0.7682,0.1245,32.90
4350,32,0.7997,0.1245,32.99
4400,32,0.8307,0.1245,33.00
4450,32,0.8583,0.1245,32.97
4500,32,0.8777,0.1245,32.92
4550,32,0.8943,0.1245,32.86
4600,32,0.9107,0.1245,32.80
4650,32,0.9252,0.1245,32.74
4700,32,0.9354,0.1245,32.69
4750,32,0.9442,0.1245,32.64
4800,32,0.9528,0.1245,32.60
4850,32,0.9605,0.1245,32.57
4900,32,0.9659,0.1245,32.54
4950,32,0.9706,0.1245,32.52
5000,32,0.9751,0.1245,32.50
5050,32,0.9792,0.1245,32.48
5100,32,0.9820,0.1245,32.46
5150,32,0.9845,0.1245,32.45
5200,32,0.9869,0.1245,32.44
5250,33,0.9380,0.1245,32.42
5300,33,0.9383,0.1245,32.07
5350,37,0.7599,0.1245,31.33
5400,38,0.7190,0.1245,29.96
5450,39,0.6901,0.1245,28.85
5500,39,0.7116,0.1245,28.18
5550,40,0.6865,0.1245,27.62
5600,48,0.4749,0.2478,26.11
5650,46,0.4327,0.2918,24.42
5700,46,0.4306,0.2918,24.36
5750,48,0.4316,0.2918,23.93
5800,43,0.5137,0.2918,23.88
5850,39,0.5680,0.2918,25.21
5900,38,0.5725,0.2918,26.64
5950,41,0.4907,0.2918,26.93
6000,40,0.5024,0.2918,26.78
6050,40,0.5515,0.2918,27.00
6100,40,0.5776,0.3576,27.16
6150,39,0.6340,0.3576,27.22
6200,36,0.7058,0.3576,27.91
6250,33,0.7804,0.3576,29.29
6300,33,0.8099,0.3576,30.46
6350,33,0.8346,0.3576,31.10
