tick,population,mean_s,mean_cv,resource
50,15,0.0000,1.0000,95.20
100,15,0.0000,1.0000,91.66
150,15,0.0120,1.0000,88.80
200,15,0.0491,1.0000,86.49
250,15,0.0672,1.0000,84.59
300,15,0.0832,1.0000,83.03
350,15,0.0972,1.0000,81.75
400,15,0.1204,1.0000,80.70
450,15,0.1299,1.0000,79.83
500,15,0.1383,1.0000,79.12
550,15,0.1457,1.0000,78.54
600,15,0.1580,1.0000,78.06
650,15,0.1630,1.0000,77.67
700,17,0.1112,1.0000,76.08
750,19,0.1002,1.0000,72.71
800,24,0.0338,1.0000,67.36
850,30,0.0308,1.0000,59.76
900,30,0.0461,1.0000,52.04
950,30,0.0606,1.0000,47.09
1000,30,0.0839,1.0000,43.91
1050,30,0.1005,1.0000,41.85
1100,30,0.1164,1.0000,40.52
1150,30,0.1264,1.0000,39.65
1200,30,0.1388,1.0000,39.08
1250,30,0.1475,1.0000,38.70
1300,22,0.2126,1.0000,40.51
1350,20,0.2418,1.0000,44.08
1400,19,0.2648,1.0000,47.82
1450,18,0.2872,1.0000,51.36
1500,18,0.2945,1.0000,54.06
1550,18,0.2992,1.0000,56.10
1600,18,0.3049,1.0000,57.63
1650,18,0.3090,1.0000,58.77
1700,18,0.3129,1.0000,59.64
1750,18,0.3153,1.0000,60.28
1800,18,0.3183,1.0000,60.76
1850,20,0.2547,1.0000,60.40
1900,21,0.2071,1.0000,59.14
1950,23,0.1611,1.0000,56.76
2000,26,0.1210,1.0000,53.32
2050,30,0.0763,1.0000,49.62
2100,30,0.1023,1.0000,45.48
2150,29,0.1294,1.0000,42.26
2200,15,0.3289,1.0000,45.20
2250,12,0.5048,1.0000,52.59
2300,12,0.5737,1.0000,59.31
2350,12,0.6249,1.0000,64.78
2400,12,0.6862,1.0000,69.22
2450,12,0.7387,1.0000,72.80
2500,12,0.7750,1.0000,75.68
2550,12,0.8020,1.0000,77.99
2600,12,0.8344,1.0000,79.84
2650,12,0.8621,1.0000,81.32
2700,12,0.8813,1.0000,82.50
2750,12,0.8955,1.0000,83.43
2800,12,0.9126,1.0000,84.17
2850,13,0.8021,1.0000,84.03
2900,17,0.4574,1.0000,80.32
2950,21,0.2468,1.0000,75.20
3000,23,0.1805,1.0000,67.74
3050,24,0.1908,1.0000,61.60
3100,24,0.2806,1.0000,57.11
3150,24,0.3657,1.0000,53.82
3200,24,0.4625,1.0000,51.39
3250,24,0.5462,1.0000,49.56
3300,24,0.6134,1.0000,48.19
3350,24,0.6638,1.0000,47.15
3400,24,0.7164,1.0000,46.35
3450,24,0.7605,1.0000,45.74
3500,24,0.7960,1.0000,45.26
3550,24,0.8226,1.0000,44.89
3600,24,0.8503,1.0000,44.59
3650,24,0.8736,1.0000,44.36
3700,24,0.8923,1.0000,44.16
3750,24,0.9064,1.0000,44.01
3800,24,0.9210,1.0000,43.88
3850,24,0.9333,1.0000,43.77
3900,24,0.9432,1.0000,43.69
3950,28,0.7157,1.0000,42.61
4000,28,0.7170,1.0000,40.99
4050,30,0.6336,1.0000,39.33
4100,33,0.5360,1.0000,37.40
4150,34,0.5319,1.0000,35.32
4200,34,0.5687,1.0000,33.93
4250,38,0.4730,0.1171,32.26
4300,39,0.4959,0.1171,30.39
4350,40,0.5072,0.1171,29.05
4400,41,0.5312,0.1171,27.96
4450,44,0.4978,0.1457,26.82
4500,46,0.4957,0.1457,25.28
4550,41,0.4842,0.1457,25.19
4600,39,0.5359,0.1457,26.19
4650,38,0.5981,0.1457,27.13
4700,36,0.6665,0.1457,28.01
4750,33,0.7408,0.1457,29.62
4800,33,0.7805,0.1457,30.70
4850,33,0.8134,0.1457,31.28
4900,31,0.8615,0.1457,32.23
4950,31,0.8801,0.1457,32.90
5000,31,0.8993,0.1457,33.27
5050,31,0.9151,0.1457,33.46
5100,31,0.9269,0.1457,33.56
5150,31,0.9367,0.1457,33.60
5200,31,0.9468,0.1457,33.61
5250,31,0.9552,0.1457,33.61
5300,31,0.9614,0.1457,33.59
5350,31,0.9666,0.1457,33.58
5400,31,0.9719,0.1457,33.56
5450,31,0.9763,0.1457,33.54
5500,31,0.9796,0.1457,33.52
5550,31,0.9824,0.1457,33.51
5600,32,0.9316,0.1457,33.24
5650,32,0.9328,0.1457,32.98
5700,34,0.8419,0.1457,32.54
5750,35,0.8000,0.1457,31.54
5800,35,0.8098,0.1457,30.96
5850,35,0.8306,0.1457,30.61
5900,37,0.7678,0.1457,30.06
5950,39,0.7097,0.1457,28.95
6000,42,0.6242,0.1700,27.50
6050,45,0.5557,0.2015,26.12
6100,43,0.5633,0.2015,25.66
6150,42,0.6057,0.2015,25.47
6200,40,0.6337,0.2015,25.76
6250,37,0.6955,0.2015,26.86
6300,36,0.6989,0.2015,28.01
6350,36,0.6962,0.2416,28.71
