tick,population,mean_s,mean_cv,resource
50,15,0.0000,1.0000,95.20
100,15,0.0000,1.0000,91.66
150,15,0.0160,1.0000,88.80
200,15,0.0695,1.0000,86.47
250,15,0.0992,1.0000,84.52
300,15,0.1273,1.0000,82.90
350,15,0.1520,1.0000,81.54
400,15,0.1929,1.0000,80.41
450,15,0.2098,1.0000,79.46
500,15,0.2246,1.0000,78.67
550,15,0.2376,1.0000,78.01
600,15,0.2592,1.0000,77.46
650,15,0.2681,1.0000,77.00
700,18,0.1627,1.0000,74.40
750,20,0.1468,1.0000,70.17
800,27,0.0757,1.0000,64.29
850,29,0.0827,1.0000,55.99
900,30,0.0771,1.0000,50.00
950,30,0.0948,1.0000,45.72
1000,30,0.1318,1.0000,42.97
1050,30,0.1557,1.0000,41.17
1100,30,0.1786,1.0000,39.98
1150,30,0.1972,1.0000,39.19
1200,30,0.2245,1.0000,38.66
1250,28,0.2567,1.0000,38.36
1300,23,0.3283,1.0000,41.05
1350,21,0.3735,1.0000,44.23
1400,20,0.4138,1.0000,46.96
1450,20,0.4258,1.0000,49.23
1500,20,0.4354,1.0000,50.87
1550,20,0.4431,1.0000,52.05
1600,19,0.4784,1.0000,53.06
1650,15,0.6144,1.0000,55.53
1700,14,0.6656,1.0000,59.54
1750,14,0.6714,1.0000,63.08
1800,15,0.5899,1.0000,65.62
1850,15,0.5917,1.0000,67.08
1900,16,0.5150,1.0000,67.94
1950,20,0.3520,1.0000,66.51
2000,23,0.2508,1.0000,62.36
2050,25,0.2248,1.0000,57.73
2100,27,0.1869,1.0000,53.57
2150,27,0.2220,1.0000,49.63
2200,28,0.2455,1.0000,46.67
2250,28,0.2905,1.0000,44.39
2300,25,0.3873,1.0000,43.01
2350,21,0.5217,1.0000,44.83
2400,20,0.6227,1.0000,47.18
2450,20,0.6755,1.0000,49.04
2500,20,0.7260,1.0000,50.31
2550,20,0.7613,1.0000,51.16
2600,20,0.8009,1.0000,51.72
2650,20,0.8287,1.0000,52.07
2700,20,0.8554,1.0000,52.27
2750,20,0.8740,1.0000,52.38
2800,20,0.8949,1.0000,52.43
2850,20,0.9096,1.0000,52.43
2900,21,0.8479,1.0000,52.29
2950,22,0.7823,1.0000,51.51
3000,22,0.7921,1.0000,50.53
3050,22,0.8058,1.0000,49.82
3100,23,0.7713,1.0000,49.12
3150,26,0.6187,1.0000,47.30
3200,27,0.5787,1.0000,45.01
3250,28,0.5595,1.0000,43.15
3300,31,0.4741,1.0000,40.53
3350,35,0.3744,1.0000,37.62
3400,36,0.3931,1.0000,34.98
3450,37,0.4153,1.0000,33.01
3500,39,0.4174,1.0000,31.16
3550,40,0.4487,1.0000,29.57
3600,40,0.5202,1.0000,28.54
3650,40,0.5778,1.0000,27.90
3700,40,0.6415,1.0000,27.47
3750,40,0.6905,1.0000,27.16
3800,36,0.7666,1.0000,27.71
3850,35,0.8062,1.0000,28.75
3900,35,0.8369,1.0000,29.37
3950,35,0.8591,1.0000,29.68
4000,35,0.8821,1.0000,29.82
4050,35,0.8977,1.0000,29.87
4100,35,0.9139,1.0000,29.88
4150,35,0.9257,1.0000,29.86
4200,35,0.9378,1.0000,29.83
4250,35,0.9460,1.0000,29.80
4300,35,0.9546,1.0000,29.78
4350,35,0.9608,1.0000,29.75
4400,35,0.9672,1.0000,29.73
4450,35,0.9715,1.0000,29.71
4500,35,0.9760,1.0000,29.69
4550,35,0.9793,1.0000,29.67
4600,35,0.9827,1.0000,29.66
4650,35,0.9850,1.0000,29.65
4700,36,0.9405,1.0000,29.47
4750,37,0.8961,1.0000,29.20
4800,39,0.8156,1.0000,28.54
4850,42,0.7079,1.0000,27.33
4900,43,0.6867,1.0000,26.24
4950,43,0.7092,1.0000,25.55
5000,42,0.7465,1.0000,25.38
5050,39,0.8147,1.0000,25.66
5100,36,0.8808,1.0000,26.84
5150,37,0.8283,1.0000,27.67
5200,38,0.7940,0.2432,27.86
5250,41,0.6937,0.2432,27.51
5300,44,0.6135,0.2432,26.49
5350,48,0.5206,0.2432,25.18
5400,49,0.4765,0.2591,23.49
5450,51,0.4465,0.2557,22.72
5500,49,0.4742,0.2585,22.45
5550,47,0.5102,0.2585,22.77
5600,42,0.5744,0.2585,23.79
5650,41,0.5828,0.2585,24.74
5700,40,0.6310,0.2585,25.74
5750,39,0.6787,0.2585,26.40
5800,39,0.7009,0.2585,26.98
5850,39,0.7065,0.2585,27.20
5900,38,0.7213,0.2585,27.15
5950,38,0.7471,0.2585,27.56
6000,38,0.7804,0.2585,27.73
6050,38,0.8070,0.2585,27.78
6100,36,0.8651,0.2585,28.10
6150,35,0.8956,0.2585,28.61
6200,35,0.9122,0.2585,29.17
6250,35,0.9237,0.2585,29.47
6300,35,0.9368,0.2585,29.62
6350,35,0.9449,0.2585,29.69
