tick,population,mean_s,mean_cv,resource
50,15,0.0000,1.0000,95.20
100,15,0.0000,1.0000,91.66
150,15,0.0200,1.0000,88.79
200,15,0.0819,1.0000,86.44
250,15,0.1121,1.0000,84.48
300,15,0.1386,1.0000,82.84
350,15,0.1620,1.0000,81.47
400,15,0.2006,1.0000,80.34
450,15,0.2166,1.0000,79.39
500,15,0.2306,1.0000,78.60
550,15,0.2429,1.0000,77.95
600,15,0.2633,1.0000,77.40
650,15,0.2717,1.0000,76.94
700,18,0.1675,1.0000,75.69
750,21,0.1149,1.0000,71.61
800,24,0.1017,1.0000,65.13
850,29,0.0758,1.0000,57.65
900,30,0.0733,1.0000,51.06
950,30,0.0885,1.0000,46.41
1000,30,0.1179,1.0000,43.42
1050,30,0.1455,1.0000,41.47
1100,30,0.1719,1.0000,40.19
1150,30,0.1913,1.0000,39.34
1200,30,0.2171,1.0000,38.76
1250,30,0.2342,1.0000,38.36
1300,22,0.3384,1.0000,40.26
1350,21,0.3691,1.0000,43.65
1400,20,0.4080,1.0000,46.60
1450,20,0.4215,1.0000,48.98
1500,20,0.4326,1.0000,50.69
1550,20,0.4407,1.0000,51.92
1600,18,0.5016,1.0000,52.90
1650,16,0.5732,1.0000,55.40
1700,16,0.5805,1.0000,58.26
1750,16,0.5859,1.0000,60.45
1800,16,0.5930,1.0000,62.15
1850,17,0.5230,1.0000,63.43
1900,18,0.4932,1.0000,63.35
1950,22,0.2795,1.0000,61.16
2000,24,0.2277,1.0000,57.90
2050,24,0.2523,1.0000,54.55
2100,28,0.2481,1.0000,50.46
2150,31,0.1997,1.0000,46.27
2200,28,0.2557,1.0000,42.78
2250,21,0.3578,1.0000,44.45
2300,20,0.4398,1.0000,47.29
2350,20,0.5153,1.0000,49.38
2400,20,0.5883,1.0000,50.79
2450,20,0.6441,1.0000,51.71
2500,20,0.6978,1.0000,52.29
2550,20,0.7424,1.0000,52.63
2600,20,0.7828,1.0000,52.80
2650,20,0.8122,1.0000,52.87
2700,20,0.8405,1.0000,52.88
2750,20,0.8640,1.0000,52.84
2800,20,0.8854,1.0000,52.77
2850,20,0.9009,1.0000,52.70
2900,20,0.9158,1.0000,52.62
2950,20,0.9283,1.0000,52.54
3000,20,0.9395,1.0000,52.46
3050,20,0.9477,1.0000,52.39
3100,22,0.8055,1.0000,51.78
3150,25,0.6236,1.0000,49.17
3200,27,0.5315,1.0000,46.50
3250,30,0.4259,1.0000,43.25
3300,32,0.3942,1.0000,40.31
3350,34,0.3843,1.0000,37.62
3400,37,0.3461,1.0000,35.24
3450,37,0.4039,1.0000,32.93
3500,38,0.4420,1.0000,31.20
3550,39,0.4761,1.0000,29.83
3600,39,0.5467,1.0000,28.99
3650,39,0.6031,1.0000,28.43
3700,40,0.6299,1.0000,27.95
3750,40,0.6776,1.0000,27.43
3800,36,0.7368,1.0000,27.77
3850,35,0.7800,1.0000,28.84
3900,35,0.8121,1.0000,29.45
3950,35,0.8389,1.0000,29.76
4000,35,0.8627,1.0000,29.89
4050,34,0.8938,1.0000,30.27
4100,34,0.9096,1.0000,30.49
4150,34,0.9228,1.0000,30.59
4200,34,0.9345,1.0000,30.64
4250,34,0.9439,1.0000,30.65
4300,34,0.9523,1.0000,30.64
4350,34,0.9593,1.0000,30.62
4400,34,0.9654,1.0000,30.60
4450,34,0.9704,1.0000,30.59
4500,34,0.9748,1.0000,30.57
4550,34,0.9785,1.0000,30.55
4600,34,0.9817,1.0000,30.54
4650,34,0.9844,1.0000,30.53
4700,34,0.9867,1.0000,30.52
4750,34,0.9886,1.0000,30.51
4800,35,0.9422,1.0000,30.42
4850,37,0.8521,1.0000,29.80
4900,38,0.8097,1.0000,28.94
4950,38,0.8198,1.0000,28.40
5000,40,0.7592,1.0000,27.76
5050,43,0.6763,1.0000,26.99
5100,43,0.6669,1.0000,25.73
5150,42,0.6411,1.0000,25.40
5200,47,0.5183,0.2415,24.70
5250,47,0.5101,0.2415,23.88
5300,47,0.4592,0.2415,23.42
5350,47,0.4772,0.2415,23.37
5400,43,0.5482,0.2415,23.75
5450,43,0.5494,0.2557,24.66
5500,42,0.5558,0.2587,25.32
5550,40,0.5863,0.2647,26.11
5600,40,0.5931,0.2647,26.45
5650,40,0.6334,0.2647,26.70
5700,39,0.6917,0.2647,26.94
5750,40,0.6426,0.2647,26.95
5800,39,0.6817,0.2647,27.14
5850,38,0.6917,0.2647,27.30
5900,38,0.7222,0.2647,27.67
5950,38,0.7584,0.2647,27.83
6000,35,0.8330,0.2647,28.14
6050,35,0.8585,0.2647,28.99
6100,35,0.8785,0.2647,29.44
6150,34,0.9077,0.2647,29.98
6200,34,0.9226,0.2647,30.31
6250,34,0.9334,0.2647,30.47
6300,34,0.9431,0.2647,30.55
6350,34,0.9513,0.2647,30.59
