tick,population,mean_s,mean_cv,resource
50,15,0.0000,1.0000,95.20
100,15,0.0000,1.0000,91.66
150,15,0.0200,1.0000,88.79
200,15,0.0819,1.0000,86.44
250,15,0.1121,1.0000,84.48
300,15,0.1386,1.0000,82.84
350,15,0.1620,1.0000,81.47
400,15,0.2006,1.0000,80.34
450,15,0.2166,1.0000,79.39
500,15,0.2306,1.0000,78.60
550,15,0.2429,1.0000,77.95
600,15,0.2633,1.0000,77.40
650,15,0.2717,1.0000,76.94
700,18,0.2000,1.0000,75.38
750,20,0.1824,1.0000,71.95
800,24,0.1016,1.0000,66.14
850,28,0.0702,1.0000,59.68
900,30,0.0565,1.0000,52.54
950,30,0.0697,1.0000,47.39
1000,30,0.1094,1.0000,44.07
1050,30,0.1377,1.0000,41.90
1100,30,0.1630,1.0000,40.47
1150,30,0.1861,1.0000,39.52
1200,30,0.2140,1.0000,38.89
1250,30,0.2301,1.0000,38.45
1300,25,0.2921,1.0000,39.39
1350,22,0.3486,1.0000,42.30
1400,21,0.3862,1.0000,44.93
1450,20,0.4183,1.0000,47.74
1500,20,0.4288,1.0000,49.79
1550,20,0.4385,1.0000,51.27
1600,16,0.5627,1.0000,52.99
1650,16,0.5711,1.0000,56.41
1700,16,0.5781,1.0000,59.04
1750,16,0.5844,1.0000,61.06
1800,16,0.5921,1.0000,62.62
1850,16,0.5965,1.0000,63.81
1900,19,0.4308,1.0000,63.71
1950,20,0.4115,1.0000,62.24
2000,24,0.3201,1.0000,59.71
2050,26,0.2816,1.0000,55.11
2100,28,0.2304,1.0000,50.66
2150,31,0.1561,1.0000,46.19
2200,31,0.1836,1.0000,42.61
2250,23,0.2698,1.0000,43.09
2300,20,0.3829,1.0000,45.84
2350,20,0.4496,1.0000,48.40
2400,20,0.5430,1.0000,50.16
2450,20,0.6050,1.0000,51.32
2500,20,0.6607,1.0000,52.07
2550,20,0.7058,1.0000,52.52
2600,20,0.7588,1.0000,52.77
2650,20,0.7915,1.0000,52.89
2700,20,0.8209,1.0000,52.92
2750,20,0.8448,1.0000,52.90
2800,20,0.8727,1.0000,52.84
2850,20,0.8900,1.0000,52.76
2900,20,0.9055,1.0000,52.68
2950,20,0.9181,1.0000,52.60
3000,20,0.9328,1.0000,52.52
3050,21,0.8646,1.0000,52.41
3100,23,0.7342,1.0000,51.56
3150,25,0.6238,1.0000,49.47
3200,26,0.5769,1.0000,46.97
3250,26,0.6042,1.0000,45.18
3300,26,0.6520,1.0000,43.93
3350,30,0.5116,1.0000,42.10
3400,34,0.3968,1.0000,39.05
3450,35,0.3957,1.0000,36.18
3500,38,0.3575,1.0000,33.50
3550,40,0.3522,1.0000,31.15
3600,40,0.4306,1.0000,29.53
3650,40,0.4997,1.0000,28.55
3700,40,0.5669,1.0000,27.92
3750,40,0.6295,1.0000,27.49
3800,40,0.6915,1.0000,27.18
3850,34,0.7706,1.0000,28.15
3900,34,0.8031,1.0000,29.44
3950,34,0.8295,1.0000,30.14
4000,34,0.8588,1.0000,30.50
4050,34,0.8789,1.0000,30.67
4100,34,0.8961,1.0000,30.74
4150,34,0.9100,1.0000,30.75
4200,34,0.9255,1.0000,30.74
4250,34,0.9361,1.0000,30.72
4300,34,0.9452,1.0000,30.69
4350,34,0.9525,1.0000,30.66
4400,34,0.9607,1.0000,30.63
4450,34,0.9663,1.0000,30.61
4500,34,0.9711,1.0000,30.59
4550,34,0.9749,1.0000,30.57
4600,34,0.9792,1.0000,30.55
4650,34,0.9822,1.0000,30.54
4700,34,0.9847,1.0000,30.53
4750,34,0.9868,1.0000,30.52
4800,34,0.9890,1.0000,30.51
4850,36,0.8949,1.0000,30.14
4900,37,0.8504,1.0000,29.52
4950,38,0.8130,1.0000,28.81
5000,41,0.7106,1.0000,27.75
5050,43,0.6600,1.0000,26.67
5100,45,0.6186,1.0000,25.51
5150,47,0.5373,1.0000,24.65
5200,46,0.5506,1.0000,24.15
5250,46,0.5100,1.0000,23.90
5300,43,0.5671,1.0000,24.17
5350,43,0.5930,1.0000,24.67
5400,41,0.6063,1.0000,25.37
5450,40,0.6288,1.0000,25.92
5500,41,0.5822,0.2420,26.45
5550,41,0.6111,0.2420,26.41
5600,43,0.5614,0.2535,26.46
5650,42,0.5748,0.2478,25.87
5700,41,0.6243,0.2478,25.81
5750,42,0.6047,0.2478,25.94
5800,41,0.6327,0.2478,26.24
5850,41,0.6419,0.2478,26.09
5900,38,0.6980,0.2478,26.92
5950,38,0.7323,0.2478,27.46
6000,37,0.7860,0.2478,27.74
6050,36,0.8285,0.2478,28.43
6100,34,0.8764,0.2478,29.19
6150,34,0.8929,0.2478,29.90
6200,34,0.9124,0.2478,30.28
6250,34,0.9248,0.2478,30.47
6300,34,0.9348,0.2478,30.57
6350,34,0.9435,0.2478,30.60
