tick,population,mean_s,mean_cv,resource
50,15,0.0000,1.0000,95.20
100,15,0.0000,1.0000,91.66
150,15,0.0200,1.0000,88.79
200,15,0.0819,1.0000,86.44
250,15,0.1121,1.0000,84.48
300,15,0.1386,1.0000,82.84
350,15,0.1620,1.0000,81.47
400,15,0.2006,1.0000,80.34
450,15,0.2166,1.0000,79.39
500,15,0.2306,1.0000,78.60
550,15,0.2429,1.0000,77.95
600,15,0.2633,1.0000,77.40
650,16,0.2547,1.0000,76.65
700,18,0.2000,1.0000,74.74
750,19,0.1605,1.0000,71.72
800,27,0.0903,1.0000,65.29
850,30,0.0460,1.0000,56.48
900,30,0.0602,1.0000,49.92
950,30,0.0810,1.0000,45.71
1000,30,0.1231,1.0000,42.97
1050,30,0.1595,1.0000,41.17
1100,30,0.1864,1.0000,39.97
1150,30,0.2104,1.0000,39.17
1200,30,0.2375,1.0000,38.62
1250,30,0.2573,1.0000,38.24
1300,23,0.3542,1.0000,40.43
1350,22,0.3875,1.0000,42.99
1400,22,0.4071,1.0000,45.17
1450,21,0.4414,1.0000,47.24
1500,21,0.4521,1.0000,48.74
1550,19,0.5102,1.0000,49.96
1600,15,0.6614,1.0000,53.86
1650,14,0.7205,1.0000,58.26
1700,14,0.7289,1.0000,61.98
1750,14,0.7365,1.0000,64.92
1800,14,0.7450,1.0000,67.26
1850,14,0.7513,1.0000,69.10
1900,17,0.4988,1.0000,69.10
1950,21,0.3355,1.0000,66.27
2000,22,0.2977,1.0000,61.96
2050,25,0.2316,1.0000,58.01
2100,25,0.2751,1.0000,53.87
2150,27,0.2497,1.0000,49.87
2200,27,0.3024,1.0000,47.06
2250,27,0.3598,1.0000,45.11
2300,27,0.3853,1.0000,43.52
2350,25,0.4809,1.0000,43.27
2400,23,0.5830,1.0000,44.27
2450,22,0.6610,1.0000,45.56
2500,22,0.7053,1.0000,46.54
2550,22,0.7555,1.0000,47.15
2600,22,0.7931,1.0000,47.51
2650,22,0.8211,1.0000,47.71
2700,22,0.8445,1.0000,47.80
2750,22,0.8710,1.0000,47.83
2800,22,0.8908,1.0000,47.81
2850,22,0.9056,1.0000,47.78
2900,22,0.9179,1.0000,47.73
2950,22,0.9319,1.0000,47.67
3000,22,0.9424,1.0000,47.61
3050,23,0.8795,1.0000,47.32
3100,23,0.8825,1.0000,46.80
3150,27,0.6572,1.0000,45.90
3200,31,0.4822,1.0000,42.37
3250,31,0.4915,1.0000,39.65
3300,32,0.4934,1.0000,37.55
3350,35,0.4463,1.0000,35.68
3400,37,0.4346,1.0000,33.25
3450,38,0.4520,1.0000,31.39
3500,39,0.4812,1.0000,30.19
3550,41,0.4843,1.0000,29.15
3600,42,0.5088,1.0000,27.92
3650,43,0.5317,1.0000,26.80
3700,43,0.5794,1.0000,26.03
3750,37,0.6476,1.0000,26.97
3800,36,0.7052,1.0000,28.05
3850,34,0.7641,1.0000,29.10
3900,33,0.8069,1.0000,30.14
3950,33,0.8032,1.0000,30.87
4000,33,0.8248,1.0000,31.36
4050,33,0.8455,1.0000,31.61
4100,33,0.8647,1.0000,31.72
4150,33,0.8879,1.0000,31.76
4200,33,0.9053,1.0000,31.75
4250,33,0.9179,1.0000,31.72
4300,33,0.9286,1.0000,31.69
4350,33,0.9408,1.0000,31.65
4400,33,0.9500,1.0000,31.62
4450,33,0.9567,1.0000,31.59
4500,33,0.9623,1.0000,31.56
4550,33,0.9688,1.0000,31.53
4600,33,0.9736,1.0000,31.51
4650,33,0.9771,1.0000,31.49
4700,33,0.9801,1.0000,31.48
4750,34,0.9331,1.0000,31.40
4800,34,0.9346,1.0000,31.09
4850,34,0.9373,1.0000,30.91
4900,34,0.9423,1.0000,30.80
4950,34,0.9540,1.0000,30.72
5000,36,0.8668,1.0000,30.37
5050,39,0.7480,1.0000,29.53
5100,41,0.6806,1.0000,28.23
5150,45,0.5687,1.0000,26.52
5200,47,0.5017,0.2410,25.07
5250,50,0.4563,0.2410,23.67
5300,48,0.4650,0.2410,23.18
5350,44,0.5274,0.2410,23.51
5400,40,0.6101,0.2410,24.84
5450,40,0.6066,0.2410,26.06
5500,37,0.6491,0.2437,27.19
5550,37,0.6542,0.2437,27.86
5600,37,0.6865,0.2437,28.37
5650,41,0.5824,0.2408,27.91
5700,41,0.6148,0.2408,27.16
5750,40,0.6281,0.2362,26.92
5800,39,0.6495,0.2362,26.89
5850,40,0.6559,0.2362,27.17
5900,39,0.6965,0.2362,27.11
5950,36,0.7620,0.2362,28.11
6000,35,0.8062,0.2362,28.79
6050,34,0.8469,0.2362,29.39
6100,34,0.8666,0.2362,30.05
6150,35,0.8430,0.2270,30.21
6200,35,0.8218,0.2270,30.21
6250,35,0.8345,0.2270,30.18
6300,35,0.8482,0.2270,30.14
6350,35,0.8715,0.2270,30.09
