tick,population,mean_s,mean_cv,resource
50,15,0.0000,1.0000,95.20
100,15,0.0000,1.0000,91.66
150,15,0.0160,1.0000,88.80
200,15,0.0750,1.0000,86.46
250,15,0.1060,1.0000,84.50
300,15,0.1333,1.0000,82.87
350,15,0.1573,1.0000,81.51
400,15,0.1970,1.0000,80.38
450,15,0.2134,1.0000,79.43
500,15,0.2278,1.0000,78.64
550,15,0.2404,1.0000,77.98
600,15,0.2614,1.0000,77.43
650,15,0.2700,1.0000,76.97
700,21,0.1136,1.0000,74.77
750,23,0.1017,1.0000,67.89
800,26,0.0488,1.0000,62.23
850,30,0.0542,1.0000,54.91
900,30,0.0836,1.0000,48.88
950,30,0.1103,1.0000,45.00
1000,30,0.1500,1.0000,42.47
1050,30,0.1720,1.0000,40.82
1100,30,0.1966,1.0000,39.73
1150,30,0.2150,1.0000,39.00
1200,30,0.2366,1.0000,38.51
1250,25,0.2978,1.0000,38.91
1300,22,0.3561,1.0000,41.34
1350,20,0.4064,1.0000,44.97
1400,20,0.4234,1.0000,47.78
1450,20,0.4326,1.0000,49.82
1500,20,0.4429,1.0000,51.28
1550,20,0.4506,1.0000,52.34
1600,15,0.6128,1.0000,54.02
1650,15,0.6192,1.0000,57.93
1700,15,0.6265,1.0000,60.99
1750,15,0.6319,1.0000,63.39
1800,15,0.6382,1.0000,65.26
1850,15,0.6416,1.0000,66.72
1900,21,0.3246,1.0000,65.45
1950,24,0.2221,1.0000,60.71
2000,28,0.1497,1.0000,54.63
2050,29,0.1496,1.0000,49.21
2100,29,0.1991,1.0000,45.62
2150,30,0.2253,1.0000,42.75
2200,22,0.3888,1.0000,42.30
2250,20,0.5030,1.0000,45.57
2300,20,0.5703,1.0000,48.04
2350,20,0.6352,1.0000,49.73
2400,20,0.6942,1.0000,50.87
2450,20,0.7368,1.0000,51.61
2500,20,0.7732,1.0000,52.08
2550,20,0.8075,1.0000,52.36
2600,20,0.8386,1.0000,52.51
2650,20,0.8611,1.0000,52.58
2700,20,0.8803,1.0000,52.59
2750,20,0.8984,1.0000,52.57
2800,20,0.9148,1.0000,52.53
2850,20,0.9267,1.0000,52.48
2900,21,0.8591,1.0000,52.06
2950,22,0.7953,1.0000,51.31
3000,22,0.8080,1.0000,50.37
3050,22,0.8223,1.0000,49.69
3100,24,0.7150,1.0000,48.83
3150,28,0.5292,1.0000,46.74
3200,32,0.3869,1.0000,42.83
3250,34,0.3339,1.0000,39.12
3300,36,0.3239,1.0000,35.86
3350,38,0.3289,1.0000,33.34
3400,38,0.4028,1.0000,31.49
3450,39,0.4393,1.0000,30.17
3500,40,0.4817,1.0000,29.20
3550,40,0.5489,1.0000,28.29
3600,40,0.6102,1.0000,27.72
3650,40,0.6584,1.0000,27.34
3700,38,0.7189,1.0000,27.39
3750,36,0.7719,1.0000,27.91
3800,35,0.8189,1.0000,28.66
3850,35,0.8429,1.0000,29.30
3900,35,0.8663,1.0000,29.63
3950,35,0.8862,1.0000,29.78
4000,35,0.9044,1.0000,29.84
4050,35,0.9171,1.0000,29.85
4100,35,0.9294,1.0000,29.84
4150,35,0.9399,1.0000,29.82
4200,35,0.9496,1.0000,29.79
4250,35,0.9562,1.0000,29.77
4300,35,0.9628,1.0000,29.74
4350,35,0.9683,1.0000,29.72
4400,35,0.9734,1.0000,29.70
4450,35,0.9769,1.0000,29.68
4500,36,0.9338,1.0000,29.61
4550,36,0.9357,1.0000,29.32
4600,36,0.9382,1.0000,29.15
4650,36,0.9433,1.0000,29.06
4700,36,0.9525,1.0000,28.99
4750,36,0.9585,1.0000,28.95
4800,37,0.9194,1.0000,28.71
4850,37,0.8897,1.0000,28.38
4900,37,0.8950,1.0000,28.34
4950,38,0.8597,1.0000,28.05
5000,41,0.7575,1.0000,27.46
5050,43,0.7010,1.0000,26.20
5100,41,0.7280,1.0000,25.84
5150,44,0.6545,1.0000,25.15
5200,45,0.6288,1.0000,24.52
5250,45,0.5877,1.0000,24.19
5300,48,0.4860,1.0000,23.89
5350,46,0.5076,1.0000,23.58
5400,45,0.5304,1.0000,23.51
5450,48,0.4770,0.3119,23.26
5500,46,0.4904,0.3040,23.20
5550,46,0.4683,0.2999,23.79
5600,44,0.5246,0.2999,24.04
5650,43,0.5602,0.2914,24.53
5700,40,0.6325,0.2914,25.43
5750,38,0.7015,0.2914,26.42
5800,36,0.7706,0.2914,27.46
5850,37,0.7596,0.2883,28.18
5900,37,0.7860,0.2883,28.40
5950,36,0.8234,0.2883,28.77
6000,36,0.8512,0.2883,28.99
6050,36,0.8706,0.2883,29.08
6100,36,0.8883,0.2883,29.10
6150,35,0.9178,0.2883,29.10
6200,35,0.9321,0.2883,29.42
6250,35,0.9411,0.2883,29.58
6300,35,0.9494,0.2883,29.66
6350,35,0.9566,0.2883,29.69
