tick,population,mean_s,mean_cv,resource
50,15,0.0000,1.0000,95.20
100,15,0.0000,1.0000,91.66
150,15,0.0080,1.0000,88.81
200,15,0.0328,1.0000,86.51
250,15,0.0448,1.0000,84.64
300,15,0.0554,1.0000,83.12
350,15,0.0648,1.0000,81.88
400,15,0.0803,1.0000,80.88
450,15,0.0866,1.0000,80.05
500,15,0.0922,1.0000,79.39
550,15,0.0972,1.0000,78.84
600,15,0.1053,1.0000,78.40
650,15,0.1087,1.0000,78.03
700,16,0.1047,1.0000,77.40
750,24,0.0449,1.0000,72.36
800,26,0.0178,1.0000,64.05
850,29,0.0192,1.0000,56.34
900,30,0.0273,1.0000,49.94
950,30,0.0411,1.0000,45.80
1000,30,0.0565,1.0000,43.14
1050,30,0.0657,1.0000,41.42
1100,30,0.0762,1.0000,40.31
1150,30,0.0846,1.0000,39.59
1200,30,0.0928,1.0000,39.12
1250,30,0.0977,1.0000,38.81
1300,22,0.1407,1.0000,41.21
1350,18,0.1794,1.0000,45.67
1400,17,0.1975,1.0000,50.38
1450,17,0.2021,1.0000,54.17
1500,17,0.2072,1.0000,57.07
1550,17,0.2114,1.0000,59.30
1600,17,0.2154,1.0000,61.01
1650,17,0.2178,1.0000,62.32
1700,17,0.2205,1.0000,63.33
1750,17,0.2227,1.0000,64.09
1800,17,0.2248,1.0000,64.68
1850,18,0.1766,1.0000,64.70
1900,19,0.1290,1.0000,64.04
1950,25,0.0449,1.0000,61.75
2000,27,0.0432,1.0000,56.19
2050,32,0.0506,1.0000,49.94
2100,32,0.0709,1.0000,44.60
2150,34,0.0952,1.0000,40.71
2200,29,0.1357,1.0000,38.16
2250,12,0.3736,1.0000,43.31
2300,9,0.5488,1.0000,53.11
2350,9,0.6095,1.0000,62.24
2400,9,0.6505,1.0000,70.09
2450,9,0.6827,1.0000,76.84
2500,9,0.7094,1.0000,82.63
2550,9,0.7415,1.0000,87.60
2600,9,0.7631,1.0000,91.86
2650,9,0.7801,1.0000,95.51
2700,9,0.7942,1.0000,98.63
2750,9,0.8111,1.0000,99.70
2800,11,0.5541,1.0000,99.63
2850,14,0.2852,1.0000,97.28
2900,17,0.1575,1.0000,91.53
2950,18,0.1531,1.0000,85.36
3000,18,0.2097,1.0000,80.03
3050,18,0.2831,1.0000,75.83
3100,18,0.3643,1.0000,72.48
3150,18,0.4589,1.0000,69.78
3200,18,0.5168,1.0000,67.61
3250,18,0.5672,1.0000,65.87
3300,18,0.6121,1.0000,64.47
3350,18,0.6620,1.0000,63.35
3400,18,0.6925,1.0000,62.44
3450,18,0.7191,1.0000,61.71
3500,18,0.7428,1.0000,61.12
3550,18,0.7691,1.0000,60.64
3600,20,0.6409,1.0000,59.25
3650,22,0.5313,1.0000,56.91
3700,24,0.4475,1.0000,54.12
3750,27,0.3421,1.0000,50.76
3800,29,0.3004,1.0000,46.92
3850,32,0.2528,0.1010,43.39
3900,32,0.3011,0.1010,40.14
3950,34,0.3309,0.1032,37.63
4000,36,0.3585,0.1067,35.24
4050,36,0.4149,0.1067,33.31
4100,36,0.4773,0.1067,32.12
4150,35,0.5528,0.1067,31.47
4200,34,0.6258,0.1067,31.55
4250,33,0.6887,0.1067,31.62
4300,32,0.7533,0.1032,32.23
4350,32,0.7914,0.1032,32.61
4400,32,0.8232,0.1032,32.79
4450,32,0.8471,0.1032,32.86
4500,32,0.8698,0.1032,32.86
4550,32,0.8899,0.1032,32.83
4600,32,0.9067,0.1032,32.79
4650,32,0.9193,0.1032,32.74
4700,32,0.9313,0.1032,32.70
4750,32,0.9419,0.1032,32.65
4800,32,0.9507,0.1032,32.61
4850,32,0.9574,0.1032,32.58
4900,32,0.9637,0.1032,32.55
4950,32,0.9693,0.1032,32.52
5000,32,0.9740,0.1032,32.50
5050,32,0.9775,0.1032,32.48
5100,32,0.9809,0.1032,32.47
5150,34,0.8841,0.1032,32.14
5200,34,0.8844,0.1032,31.58
5250,35,0.8452,0.1032,31.25
5300,37,0.7690,0.1032,30.44
5350,37,0.7787,0.1032,29.63
5400,42,0.6169,0.1779,28.40
5450,42,0.6375,0.1779,27.05
5500,41,0.6671,0.1779,26.35
5550,44,0.5759,0.1779,26.09
5600,43,0.5630,0.1779,25.67
5650,43,0.5177,0.1779,25.35
5700,42,0.5264,0.1779,25.68
5750,44,0.5191,0.2473,25.57
5800,44,0.4916,0.2774,25.40
5850,43,0.4868,0.2774,25.50
5900,40,0.5346,0.2774,25.94
5950,39,0.5953,0.2774,26.70
6000,38,0.6587,0.2774,27.34
6050,37,0.6816,0.2774,27.90
6100,35,0.7055,0.2774,28.79
6150,37,0.6309,0.3406,29.15
6200,37,0.6547,0.3406,29.13
6250,37,0.6866,0.3406,29.07
6300,37,0.7253,0.3406,28.98
6350,37,0.7677,0.3406,28.88
