tick,population,mean_s,mean_cv,resource
50,15,0.0000,1.0000,95.20
100,15,0.0000,1.0000,91.66
150,15,0.0240,1.0000,88.79
200,15,0.0983,1.0000,86.42
250,15,0.1345,1.0000,84.42
300,15,0.1663,1.0000,82.74
350,15,0.1944,1.0000,81.34
400,15,0.2408,1.0000,80.16
450,15,0.2599,1.0000,79.17
500,15,0.2767,1.0000,78.34
550,15,0.2915,1.0000,77.65
600,15,0.3160,1.0000,77.07
650,15,0.3260,1.0000,76.58
700,19,0.1700,1.0000,74.64
750,19,0.1685,1.0000,70.95
800,22,0.0983,1.0000,66.37
850,27,0.0938,1.0000,60.48
900,30,0.0956,1.0000,53.11
950,30,0.1202,1.0000,47.65
1000,30,0.1623,1.0000,44.13
1050,30,0.1951,1.0000,41.83
1100,30,0.2249,1.0000,40.33
1150,30,0.2459,1.0000,39.33
1200,30,0.2739,1.0000,38.66
1250,30,0.2919,1.0000,38.20
1300,23,0.4012,1.0000,39.76
1350,22,0.4346,1.0000,42.77
1400,21,0.4764,1.0000,45.11
1450,21,0.4899,1.0000,47.15
1500,21,0.5018,1.0000,48.60
1550,21,0.5101,1.0000,49.62
1600,14,0.7819,1.0000,52.16
1650,14,0.7926,1.0000,57.05
1700,14,0.8020,1.0000,60.92
1750,14,0.8086,1.0000,63.98
1800,14,0.8174,1.0000,66.40
1850,14,0.8231,1.0000,68.31
1900,16,0.6819,1.0000,69.14
1950,17,0.6021,1.0000,68.68
2000,22,0.3016,1.0000,64.31
2050,25,0.2100,1.0000,59.81
2100,27,0.1769,1.0000,54.01
2150,28,0.1879,1.0000,49.41
2200,28,0.2691,1.0000,46.24
2250,28,0.3442,1.0000,44.04
2300,27,0.4331,1.0000,42.58
2350,26,0.5178,1.0000,42.21
2400,25,0.6066,1.0000,42.38
2450,24,0.6834,1.0000,43.14
2500,24,0.7294,1.0000,43.62
2550,24,0.7683,1.0000,43.87
2600,24,0.8057,1.0000,43.99
2650,24,0.8329,1.0000,44.02
2700,24,0.8572,1.0000,43.99
2750,24,0.8777,1.0000,43.94
2800,24,0.8975,1.0000,43.88
2850,24,0.9118,1.0000,43.81
2900,24,0.9246,1.0000,43.74
2950,24,0.9355,1.0000,43.68
3000,24,0.9459,1.0000,43.62
3050,24,0.9535,1.0000,43.56
3100,24,0.9602,1.0000,43.52
3150,24,0.9659,1.0000,43.48
3200,25,0.9038,1.0000,42.98
3250,26,0.8435,1.0000,42.40
3300,31,0.6008,1.0000,40.93
3350,33,0.5273,1.0000,38.05
3400,37,0.4110,1.0000,35.11
3450,40,0.3507,1.0000,32.05
3500,44,0.3021,1.0000,29.20
3550,44,0.3584,1.0000,27.27
3600,45,0.4081,1.0000,26.20
3650,45,0.4524,1.0000,25.26
3700,41,0.5103,1.0000,24.89
3750,31,0.5821,1.0000,27.69
3800,32,0.5964,1.0000,30.22
3850,32,0.6430,1.0000,31.65
3900,32,0.6879,1.0000,32.43
3950,31,0.7407,1.0000,33.08
4000,31,0.7818,1.0000,33.56
4050,31,0.8144,1.0000,33.80
4100,31,0.8393,1.0000,33.90
4150,31,0.8632,1.0000,33.92
4200,31,0.8848,1.0000,33.91
4250,31,0.9021,1.0000,33.87
4300,31,0.9152,1.0000,33.82
4350,31,0.9278,1.0000,33.77
4400,31,0.9392,1.0000,33.73
4450,31,0.9483,1.0000,33.69
4500,31,0.9552,1.0000,33.65
4550,31,0.9619,1.0000,33.62
4600,31,0.9679,1.0000,33.59
4650,31,0.9727,1.0000,33.56
4700,31,0.9764,1.0000,33.54
4750,31,0.9799,1.0000,33.53
4800,31,0.9831,1.0000,33.51
4850,31,0.9856,1.0000,33.50
4900,31,0.9875,1.0000,33.49
4950,33,0.8872,1.0000,33.28
5000,33,0.8856,1.0000,32.64
5050,34,0.8392,0.1798,32.17
5100,34,0.8495,0.1798,31.66
5150,36,0.7768,0.1723,30.94
5200,38,0.7139,0.1723,29.99
5250,42,0.5894,0.1723,28.39
5300,45,0.5212,0.1723,26.72
5350,46,0.5259,0.1723,25.19
5400,45,0.5130,0.1723,24.63
5450,46,0.4542,0.1824,24.52
5500,42,0.4874,0.1927,24.93
5550,41,0.4870,0.1927,25.64
5600,42,0.4800,0.2041,26.11
5650,41,0.5032,0.2066,26.52
5700,38,0.5728,0.2066,27.02
5750,39,0.5601,0.2066,27.89
5800,37,0.6269,0.2066,28.16
5850,36,0.6412,0.2066,29.01
5900,36,0.6466,0.2066,29.30
5950,35,0.6897,0.2066,29.61
6000,35,0.7288,0.2066,30.01
6050,35,0.7679,0.2066,30.18
6100,34,0.8069,0.2066,30.29
6150,33,0.8448,0.2066,30.96
6200,33,0.8678,0.2066,31.35
6250,33,0.8888,0.2066,31.54
6300,33,0.9032,0.2066,31.62
6350,33,0.9181,0.2066,31.65
