tick,population,mean_s,mean_cv,resource
50,15,0.0000,1.0000,95.20
100,15,0.0000,1.0000,91.66
150,15,0.0280,1.0000,88.78
200,15,0.1146,1.0000,86.40
250,15,0.1569,1.0000,84.36
300,15,0.1941,1.0000,82.65
350,15,0.2268,1.0000,81.20
400,15,0.2809,1.0000,79.98
450,15,0.3032,1.0000,78.95
500,15,0.3228,1.0000,78.08
550,15,0.3401,1.0000,77.36
600,15,0.3686,1.0000,76.74
650,15,0.3804,1.0000,76.23
700,16,0.3297,1.0000,75.71
750,20,0.2381,1.0000,72.76
800,22,0.1917,1.0000,67.30
850,27,0.0888,1.0000,60.17
900,30,0.0712,1.0000,53.00
950,30,0.0991,1.0000,47.63
1000,30,0.1502,1.0000,44.16
1050,30,0.1902,1.0000,41.87
1100,30,0.2275,1.0000,40.35
1150,30,0.2653,1.0000,39.32
1200,30,0.2990,1.0000,38.62
1250,30,0.3208,1.0000,38.13
1300,26,0.3928,1.0000,38.84
1350,22,0.4915,1.0000,40.90
1400,22,0.5157,1.0000,43.54
1450,22,0.5314,1.0000,45.37
1500,22,0.5455,1.0000,46.63
1550,18,0.6843,1.0000,48.36
1600,18,0.7000,1.0000,51.23
1650,17,0.7518,1.0000,53.85
1700,16,0.8091,1.0000,56.67
1750,16,0.8195,1.0000,58.89
1800,16,0.8288,1.0000,60.58
1850,17,0.7461,1.0000,61.34
1900,17,0.7469,1.0000,61.69
1950,20,0.5720,1.0000,60.29
2000,24,0.3962,1.0000,57.43
2050,26,0.3246,1.0000,53.57
2100,26,0.3536,1.0000,50.02
2150,29,0.2866,1.0000,46.95
2200,26,0.3451,1.0000,44.42
2250,28,0.3288,1.0000,43.02
2300,28,0.3851,1.0000,41.87
2350,28,0.4634,1.0000,41.00
2400,28,0.5447,1.0000,40.32
2450,28,0.6139,1.0000,39.76
2500,28,0.6655,1.0000,39.31
2550,28,0.7142,1.0000,38.93
2600,28,0.7597,1.0000,38.63
2650,28,0.7962,1.0000,38.37
2700,28,0.8235,1.0000,38.16
2750,28,0.8492,1.0000,37.98
2800,28,0.8732,1.0000,37.83
2850,28,0.8925,1.0000,37.71
2900,28,0.9068,1.0000,37.60
2950,28,0.9204,1.0000,37.51
3000,28,0.9331,1.0000,37.44
3050,28,0.9432,1.0000,37.38
3100,28,0.9508,1.0000,37.32
3150,29,0.9001,1.0000,37.09
3200,29,0.9054,1.0000,36.72
3250,30,0.8592,1.0000,36.26
3300,30,0.8691,1.0000,35.79
3350,33,0.7365,1.0000,34.55
3400,33,0.7466,1.0000,33.60
3450,33,0.7687,1.0000,33.03
3500,35,0.7088,1.0000,32.43
3550,36,0.6961,1.0000,31.47
3600,37,0.6869,1.0000,30.63
3650,42,0.5380,1.0000,28.77
3700,44,0.5060,1.0000,26.94
3750,45,0.5157,1.0000,25.69
3800,46,0.5139,1.0000,24.50
3850,43,0.5715,1.0000,24.52
3900,37,0.6208,1.0000,25.93
3950,37,0.6039,1.0000,27.50
4000,37,0.6159,1.0000,28.18
4050,37,0.5933,1.0000,28.76
4100,39,0.5533,1.0000,28.51
4150,40,0.5612,1.0000,28.08
4200,39,0.6149,1.0000,27.84
4250,37,0.6754,1.0000,28.09
4300,36,0.7254,1.0000,28.69
4350,34,0.7819,1.0000,29.41
4400,32,0.8374,1.0000,30.53
4450,32,0.8609,1.0000,31.50
4500,32,0.8809,1.0000,32.05
4550,32,0.8983,1.0000,32.34
4600,32,0.9142,1.0000,32.49
4650,32,0.9266,1.0000,32.56
4700,32,0.9372,1.0000,32.58
4750,32,0.9463,1.0000,32.58
4800,32,0.9547,1.0000,32.56
4850,32,0.9613,1.0000,32.54
4900,32,0.9668,1.0000,32.52
4950,32,0.9717,1.0000,32.51
5000,32,0.9761,1.0000,32.49
5050,33,0.9288,1.0000,32.44
5100,33,0.9305,1.0000,32.09
5150,34,0.8839,1.0000,31.66
5200,35,0.8423,1.0000,31.23
5250,35,0.8550,1.0000,30.72
5300,36,0.8231,1.0000,30.36
5350,36,0.8361,1.0000,29.88
5400,39,0.7356,1.0000,29.25
5450,40,0.7131,1.0000,28.22
5500,40,0.7315,1.0000,27.48
5550,39,0.7321,0.1730,27.33
5600,41,0.6888,0.1790,26.96
5650,42,0.6480,0.1985,26.58
5700,43,0.5646,0.1985,26.44
5750,44,0.5323,0.1985,25.65
5800,45,0.5352,0.1985,25.05
5850,43,0.5652,0.1813,25.00
5900,43,0.5632,0.1813,25.05
5950,41,0.5671,0.1813,25.10
6000,40,0.5849,0.1887,26.14
6050,39,0.6356,0.1887,26.72
6100,40,0.6150,0.1855,27.10
6150,40,0.6040,0.1859,26.98
6200,38,0.6470,0.1859,27.21
6250,38,0.6807,0.1859,27.69
6300,37,0.7305,0.1859,28.17
6350,38,0.7300,0.1859,28.42
