tick,population,mean_s,mean_cv,resource
50,15,0.0000,1.0000,95.20
100,15,0.0000,1.0000,91.66
150,15,0.0080,1.0000,88.81
200,15,0.0328,1.0000,86.51
250,15,0.0448,1.0000,84.64
300,15,0.0554,1.0000,83.12
350,15,0.0648,1.0000,81.88
400,15,0.0803,1.0000,80.88
450,15,0.0866,1.0000,80.05
500,15,0.0922,1.0000,79.39
550,15,0.0972,1.0000,78.84
600,15,0.1053,1.0000,78.40
650,15,0.1087,1.0000,78.03
700,20,0.0837,1.0000,75.43
750,23,0.0484,1.0000,69.49
800,25,0.0435,1.0000,63.18
850,28,0.0211,1.0000,56.23
900,30,0.0345,1.0000,50.70
950,30,0.0503,1.0000,46.27
1000,30,0.0713,1.0000,43.41
1050,30,0.0921,1.0000,41.55
1100,30,0.1089,1.0000,40.34
1150,30,0.1198,1.0000,39.55
1200,30,0.1321,1.0000,39.03
1250,30,0.1430,1.0000,38.68
1300,22,0.2071,1.0000,40.87
1350,22,0.2150,1.0000,43.93
1400,19,0.2592,1.0000,47.36
1450,19,0.2683,1.0000,50.41
1500,19,0.2757,1.0000,52.67
1550,19,0.2805,1.0000,54.35
1600,19,0.2859,1.0000,55.58
1650,19,0.2907,1.0000,56.50
1700,19,0.2946,1.0000,57.17
1750,19,0.2972,1.0000,57.67
1800,20,0.2518,1.0000,57.58
1850,21,0.2065,1.0000,57.20
1900,25,0.1472,1.0000,54.39
1950,22,0.1744,1.0000,52.29
2000,24,0.1496,1.0000,51.92
2050,23,0.1900,1.0000,51.19
2100,24,0.1848,1.0000,49.95
2150,18,0.2953,1.0000,49.83
2200,15,0.3658,1.0000,54.42
2250,14,0.4543,1.0000,59.23
2300,14,0.5121,1.0000,63.09
2350,14,0.5805,1.0000,66.08
2400,14,0.6414,1.0000,68.37
2450,14,0.6982,1.0000,70.11
2500,14,0.7371,1.0000,71.42
2550,14,0.7786,1.0000,72.40
2600,14,0.8107,1.0000,73.11
2650,14,0.8407,1.0000,73.63
2700,14,0.8612,1.0000,74.00
2750,15,0.7816,1.0000,74.18
2800,16,0.7037,1.0000,73.05
2850,17,0.6283,1.0000,71.21
2900,21,0.3927,1.0000,67.14
2950,22,0.3626,1.0000,62.48
3000,23,0.3591,1.0000,58.52
3050,24,0.3767,1.0000,55.01
3100,24,0.4480,1.0000,52.21
3150,26,0.4368,1.0000,49.42
3200,26,0.4888,1.0000,47.03
3250,28,0.4659,1.0000,44.72
3300,28,0.5165,1.0000,42.72
3350,28,0.5764,1.0000,41.35
3400,28,0.6331,1.0000,40.37
3450,28,0.6909,1.0000,39.66
3500,28,0.7310,1.0000,39.13
3550,28,0.7725,1.0000,38.72
3600,28,0.8063,1.0000,38.41
3650,28,0.8369,1.0000,38.16
3700,28,0.8580,1.0000,37.97
3750,28,0.8799,1.0000,37.81
3800,28,0.8978,1.0000,37.68
3850,28,0.9139,1.0000,37.58
3900,28,0.9250,1.0000,37.49
3950,28,0.9366,1.0000,37.42
4000,28,0.9460,1.0000,37.36
4050,28,0.9545,1.0000,37.31
4100,29,0.9027,1.0000,36.96
4150,33,0.7128,1.0000,35.96
4200,33,0.7162,1.0000,34.47
4250,33,0.7321,1.0000,33.59
4300,37,0.5999,1.0000,32.63
4350,38,0.5967,1.0000,30.82
4400,41,0.5234,1.0000,29.62
4450,42,0.5328,1.0000,28.02
4500,44,0.5136,1.0000,26.52
4550,45,0.5287,0.1494,25.38
4600,43,0.5059,0.1494,24.92
4650,40,0.5372,0.1494,25.94
4700,35,0.6208,0.1494,27.44
4750,34,0.6857,0.1494,29.13
4800,34,0.6943,0.1494,30.04
4850,36,0.6496,0.1494,30.46
4900,35,0.6526,0.1494,30.13
4950,34,0.6882,0.1494,30.63
5000,35,0.6851,0.1494,30.92
5050,36,0.6801,0.1494,30.46
5100,36,0.7100,0.1494,30.14
5150,36,0.7442,0.1494,29.90
5200,37,0.7426,0.2002,29.44
5250,38,0.7386,0.2002,28.91
5300,38,0.7621,0.2002,28.48
5350,37,0.7942,0.2002,28.46
5400,35,0.8414,0.2002,29.12
5450,35,0.8645,0.2002,29.53
5500,34,0.8952,0.2002,29.79
5550,34,0.9105,0.2002,30.21
5600,33,0.9355,0.2002,30.71
5650,33,0.9456,0.2002,31.08
5700,33,0.9523,0.2002,31.28
5750,34,0.9098,0.2002,31.32
5800,34,0.9151,0.2002,31.07
5850,34,0.9211,0.2002,30.92
5900,34,0.9281,0.2002,30.83
5950,34,0.9417,0.2002,30.76
6000,34,0.9495,0.2002,30.71
6050,34,0.9562,0.2002,30.67
6100,34,0.9615,0.2002,30.63
6150,35,0.9205,0.2002,30.34
6200,36,0.8785,0.2002,29.93
6250,36,0.8841,0.2002,29.57
6300,37,0.8499,0.2002,29.13
6350,41,0.7094,0.2002,28.01
