tick,population,mean_s,mean_cv,resource
50,15,0.0000,1.0000,95.20
100,15,0.0000,1.0000,91.66
150,15,0.0040,1.0000,88.82
200,15,0.0164,1.0000,86.54
250,15,0.0224,1.0000,84.70
300,15,0.0277,1.0000,83.21
350,15,0.0324,1.0000,82.02
400,15,0.0401,1.0000,81.06
450,15,0.0433,1.0000,80.28
500,15,0.0461,1.0000,79.65
550,15,0.0486,1.0000,79.14
600,15,0.0527,1.0000,78.73
650,16,0.0509,1.0000,78.15
700,17,0.0493,1.0000,76.21
750,21,0.0408,1.0000,71.57
800,28,0.0082,1.0000,63.21
850,30,0.0068,1.0000,54.76
900,30,0.0120,1.0000,48.92
950,30,0.0243,1.0000,45.18
1000,30,0.0428,1.0000,42.77
1050,30,0.0564,1.0000,41.21
1100,30,0.0656,1.0000,40.19
1150,30,0.0758,1.0000,39.53
1200,30,0.0856,1.0000,39.09
1250,27,0.1030,1.0000,39.01
1300,22,0.1331,1.0000,41.41
1350,20,0.1544,1.0000,45.39
1400,19,0.1707,1.0000,48.92
1450,18,0.1865,1.0000,52.08
1500,18,0.1908,1.0000,54.76
1550,18,0.1955,1.0000,56.79
1600,18,0.2000,1.0000,58.32
1650,18,0.2034,1.0000,59.47
1700,18,0.2056,1.0000,60.35
1750,18,0.2081,1.0000,61.00
1800,18,0.2105,1.0000,61.49
1850,18,0.2123,1.0000,61.86
1900,19,0.2022,1.0000,61.84
1950,24,0.1328,1.0000,59.82
2000,27,0.0910,1.0000,54.71
2050,31,0.0564,1.0000,49.12
2100,35,0.0334,1.0000,43.29
2150,33,0.0500,1.0000,38.93
2200,11,0.2141,1.0000,44.39
2250,9,0.3416,1.0000,54.55
2300,9,0.4230,1.0000,63.65
2350,9,0.5000,1.0000,71.48
2400,9,0.5559,1.0000,78.20
2450,9,0.6000,1.0000,83.95
2500,9,0.6430,1.0000,88.87
2550,9,0.6837,1.0000,93.08
2600,9,0.7131,1.0000,96.66
2650,9,0.7364,1.0000,99.71
2700,9,0.7591,1.0000,99.71
2750,9,0.7806,1.0000,99.71
2800,12,0.4849,1.0000,99.19
2850,16,0.2056,1.0000,96.62
2900,18,0.1089,1.0000,90.36
2950,18,0.1340,1.0000,83.98
3000,18,0.1997,1.0000,79.02
3050,18,0.2863,1.0000,75.08
3100,18,0.3742,1.0000,71.91
3150,18,0.4481,1.0000,69.35
3200,18,0.5171,1.0000,67.28
3250,18,0.5698,1.0000,65.62
3300,18,0.6172,1.0000,64.29
3350,18,0.6563,1.0000,63.21
3400,18,0.6926,1.0000,62.33
3450,18,0.7205,1.0000,61.63
3500,19,0.6754,1.0000,60.99
3550,19,0.6900,1.0000,59.81
3600,21,0.6127,1.0000,58.64
3650,22,0.5684,0.1562,56.28
3700,22,0.5874,0.1562,54.24
3750,25,0.4863,0.1543,51.65
3800,28,0.3874,0.1543,47.79
3850,32,0.2694,0.1543,43.47
3900,33,0.2726,0.1543,39.74
3950,34,0.2979,0.1543,37.06
4000,35,0.3331,0.1543,35.04
4050,36,0.3745,0.1543,33.32
4100,34,0.4617,0.1543,32.71
4150,34,0.5254,0.1543,32.50
4200,34,0.5835,0.1543,32.28
4250,32,0.6814,0.1562,32.58
4300,32,0.7270,0.1562,32.93
4350,32,0.7657,0.1562,33.07
4400,32,0.7994,0.1562,33.09
4450,32,0.8319,0.1562,33.06
4500,32,0.8559,0.1562,33.01
4550,32,0.8763,0.1562,32.94
4600,32,0.8941,0.1562,32.87
4650,32,0.9112,0.1562,32.80
4700,32,0.9239,0.1562,32.74
4750,32,0.9347,0.1562,32.69
4800,32,0.9441,0.1562,32.65
4850,32,0.9531,0.1562,32.61
4900,32,0.9598,0.1562,32.57
4950,32,0.9655,0.1562,32.54
5000,32,0.9705,0.1562,32.52
5050,32,0.9752,0.1562,32.50
5100,33,0.9260,0.1562,32.15
5150,34,0.8811,0.1562,31.82
5200,35,0.8390,0.1562,31.07
5250,37,0.7625,0.1562,30.21
5300,37,0.7759,0.1562,29.52
5350,37,0.7959,0.1562,29.11
5400,36,0.8441,0.1562,28.90
5450,38,0.7800,0.3402,28.86
5500,41,0.6879,0.3402,27.96
5550,39,0.6804,0.3402,27.16
5600,42,0.6013,0.3532,27.02
5650,43,0.5981,0.3532,26.30
5700,44,0.5981,0.3532,25.56
5750,41,0.6060,0.3616,25.54
5800,44,0.5289,0.3616,25.61
5850,45,0.4803,0.3616,24.83
5900,44,0.4894,0.3616,24.85
5950,47,0.4350,0.3616,24.60
6000,44,0.4942,0.3616,24.07
6050,39,0.5799,0.3616,24.90
6100,39,0.6073,0.3709,26.34
6150,39,0.6265,0.3709,26.95
6200,36,0.6910,0.3709,27.72
6250,35,0.7386,0.3709,28.91
6300,35,0.7766,0.3709,29.55
6350,35,0.8077,0.3709,29.86
