tick,population,mean_s,mean_cv,resource
50,15,0.0000,1.0000,95.20
100,15,0.0000,1.0000,91.66
150,15,0.0120,1.0000,88.80
200,15,0.0491,1.0000,86.49
250,15,0.0672,1.0000,84.59
300,15,0.0832,1.0000,83.03
350,15,0.0972,1.0000,81.75
400,15,0.1204,1.0000,80.70
450,15,0.1299,1.0000,79.83
500,15,0.1383,1.0000,79.12
550,15,0.1457,1.0000,78.54
600,15,0.1580,1.0000,78.06
650,15,0.1630,1.0000,77.67
700,17,0.1478,1.0000,76.63
750,19,0.1353,1.0000,72.81
800,25,0.0264,1.0000,66.32
850,29,0.0221,1.0000,57.65
900,30,0.0318,1.0000,51.16
950,30,0.0470,1.0000,46.56
1000,30,0.0755,1.0000,43.59
1050,30,0.0931,1.0000,41.67
1100,30,0.1082,1.0000,40.42
1150,30,0.1193,1.0000,39.60
1200,30,0.1343,1.0000,39.06
1250,30,0.1436,1.0000,38.70
1300,22,0.2067,1.0000,40.67
1350,21,0.2248,1.0000,43.91
1400,18,0.2755,1.0000,47.70
1450,18,0.2837,1.0000,51.31
1500,18,0.2907,1.0000,54.03
1550,18,0.2958,1.0000,56.08
1600,18,0.3028,1.0000,57.62
1650,18,0.3071,1.0000,58.77
1700,18,0.3109,1.0000,59.64
1750,18,0.3136,1.0000,60.28
1800,18,0.3172,1.0000,60.77
1850,18,0.3195,1.0000,61.13
1900,21,0.2435,1.0000,60.69
1950,25,0.1756,1.0000,57.02
2000,27,0.1080,1.0000,52.79
2050,32,0.0530,1.0000,48.29
2100,33,0.0681,1.0000,43.49
2150,26,0.1185,1.0000,41.21
2200,14,0.3040,1.0000,46.37
2250,12,0.4423,1.0000,54.03
2300,12,0.5298,1.0000,60.56
2350,12,0.5954,1.0000,65.86
2400,12,0.6579,1.0000,70.15
2450,12,0.7057,1.0000,73.60
2500,12,0.7519,1.0000,76.38
2550,12,0.7865,1.0000,78.60
2600,12,0.8195,1.0000,80.37
2650,12,0.8447,1.0000,81.78
2700,12,0.8690,1.0000,82.89
2750,12,0.8873,1.0000,83.77
2800,12,0.9047,1.0000,84.46
2850,14,0.6919,1.0000,84.15
2900,16,0.5237,1.0000,82.16
2950,20,0.2951,1.0000,77.76
3000,23,0.1777,1.0000,70.51
3050,24,0.1712,1.0000,63.91
3100,24,0.2429,1.0000,58.76
3150,24,0.3423,1.0000,55.03
3200,24,0.4377,1.0000,52.28
3250,24,0.5136,1.0000,50.22
3300,24,0.5841,1.0000,48.68
3350,24,0.6498,1.0000,47.52
3400,24,0.7033,1.0000,46.63
3450,24,0.7433,1.0000,45.96
3500,24,0.7805,1.0000,45.43
3550,24,0.8152,1.0000,45.02
3600,24,0.8434,1.0000,44.70
3650,24,0.8645,1.0000,44.44
3700,24,0.8842,1.0000,44.23
3750,24,0.9025,1.0000,44.06
3800,24,0.9174,1.0000,43.92
3850,24,0.9285,1.0000,43.81
3900,24,0.9389,1.0000,43.72
3950,26,0.8226,1.0000,43.22
4000,26,0.8256,1.0000,42.32
4050,27,0.7794,1.0000,41.62
4100,28,0.7417,1.0000,40.79
4150,30,0.6626,1.0000,39.25
4200,34,0.5188,1.0000,37.13
4250,39,0.3816,0.1442,34.30
4300,43,0.3085,0.1442,30.72
4350,44,0.3279,0.1442,28.09
4400,46,0.3453,0.1508,26.39
4450,47,0.3932,0.1508,25.02
4500,48,0.4403,0.1508,24.03
4550,33,0.5263,0.1508,25.74
4600,31,0.6105,0.1508,29.05
4650,31,0.6594,0.1508,31.30
4700,30,0.7206,0.1508,32.98
4750,29,0.7713,0.1508,34.16
4800,29,0.8084,0.1508,35.07
4850,29,0.8337,0.1508,35.59
4900,29,0.8581,0.1508,35.87
4950,29,0.8793,0.1508,36.01
5000,29,0.8989,0.1508,36.07
5050,29,0.9122,0.1508,36.09
5100,29,0.9251,0.1508,36.07
5150,29,0.9363,0.1508,36.05
5200,29,0.9466,0.1508,36.01
5250,29,0.9537,0.1508,35.98
5300,29,0.9605,0.1508,35.95
5350,29,0.9664,0.1508,35.92
5400,29,0.9718,0.1508,35.90
5450,29,0.9755,0.1508,35.88
5500,29,0.9791,0.1508,35.86
5550,30,0.9252,0.1508,35.49
5600,30,0.9269,0.1508,35.23
5650,31,0.8782,0.1508,34.93
5700,31,0.8860,0.1508,34.49
5750,33,0.7984,0.1508,33.79
5800,34,0.7638,0.1508,32.74
5850,34,0.7793,0.1508,32.10
5900,35,0.7620,0.1508,31.64
5950,37,0.7006,0.1508,30.55
6000,37,0.7285,0.1508,29.79
6050,40,0.6441,0.1508,28.77
6100,43,0.5763,0.1797,27.46
6150,46,0.5212,0.2099,26.10
6200,47,0.4697,0.2099,25.00
6250,44,0.4804,0.2099,24.84
6300,45,0.4461,0.2563,24.66
6350,44,0.4247,0.2646,24.67
