tick,population,mean_s,mean_cv,resource
50,15,0.0000,1.0000,95.20
100,15,0.0000,1.0000,91.66
150,15,0.0040,1.0000,88.82
200,15,0.0164,1.0000,86.54
250,15,0.0224,1.0000,84.70
300,15,0.0277,1.0000,83.21
350,15,0.0324,1.0000,82.02
400,15,0.0401,1.0000,81.06
450,15,0.0433,1.0000,80.28
500,15,0.0461,1.0000,79.65
550,15,0.0486,1.0000,79.14
600,15,0.0527,1.0000,78.73
650,17,0.0479,1.0000,77.80
700,21,0.0399,1.0000,74.16
750,24,0.0357,1.0000,67.49
800,26,0.0342,1.0000,60.75
850,29,0.0081,1.0000,54.02
900,30,0.0069,1.0000,48.52
950,30,0.0101,1.0000,44.95
1000,30,0.0176,1.0000,42.66
1050,30,0.0235,1.0000,41.19
1100,30,0.0314,1.0000,40.24
1150,30,0.0356,1.0000,39.63
1200,30,0.0408,1.0000,39.23
1250,25,0.0527,1.0000,39.42
1300,22,0.0655,1.0000,42.42
1350,18,0.0838,1.0000,47.12
1400,17,0.0936,1.0000,51.60
1450,16,0.1025,1.0000,55.43
1500,16,0.1066,1.0000,58.97
1550,16,0.1088,1.0000,61.74
1600,16,0.1115,1.0000,63.91
1650,16,0.1131,1.0000,65.60
1700,16,0.1153,1.0000,66.93
1750,16,0.1164,1.0000,67.97
1800,17,0.1109,1.0000,68.42
1850,19,0.1000,1.0000,67.18
1900,22,0.0872,1.0000,64.35
1950,24,0.0803,1.0000,60.72
2000,28,0.0452,1.0000,54.89
2050,28,0.0440,1.0000,50.20
2100,31,0.0399,1.0000,45.83
2150,32,0.0210,1.0000,42.38
2200,32,0.0273,1.0000,40.00
2250,23,0.0490,1.0000,40.53
2300,12,0.1224,1.0000,46.68
2350,10,0.1772,1.0000,55.61
2400,10,0.2157,1.0000,63.89
2450,10,0.2448,1.0000,70.95
2500,10,0.2664,1.0000,76.98
2550,10,0.2824,1.0000,82.11
2600,10,0.3027,1.0000,86.48
2650,10,0.3181,1.0000,90.20
2700,10,0.3295,1.0000,93.36
2750,10,0.3379,1.0000,96.05
2800,12,0.2906,1.0000,97.02
2850,13,0.2744,1.0000,96.28
2900,17,0.1747,1.0000,92.40
2950,19,0.0878,1.0000,85.41
3000,20,0.0472,1.0000,78.86
3050,20,0.0568,1.0000,73.37
3100,20,0.0934,1.0000,69.26
3150,20,0.1343,1.0000,66.14
3200,20,0.1727,1.0000,63.76
3250,20,0.2028,1.0000,61.93
3300,20,0.2345,1.0000,60.53
3350,20,0.2598,1.0000,59.45
3400,20,0.2800,1.0000,58.62
3450,20,0.2959,1.0000,57.97
3500,20,0.3126,1.0000,57.47
3550,20,0.3260,1.0000,57.07
3600,20,0.3367,1.0000,56.76
3650,21,0.3286,1.0000,56.45
3700,21,0.3370,1.0000,55.55
3750,25,0.2888,0.0976,53.25
3800,27,0.2715,0.0848,49.82
3850,29,0.2559,0.0861,46.59
3900,33,0.1870,0.0818,43.19
3950,35,0.1560,0.0807,39.24
4000,37,0.1112,0.0945,36.31
4050,38,0.0961,0.0945,33.68
4100,32,0.1163,0.0945,32.45
4150,28,0.1430,0.0945,34.22
4200,28,0.1904,0.0945,36.47
4250,24,0.2798,0.0945,39.26
4300,18,0.4532,0.1007,43.23
4350,16,0.5842,0.1775,48.75
4400,16,0.6423,0.1775,53.06
4450,16,0.6926,0.1775,56.31
4500,16,0.7413,0.1775,58.75
4550,16,0.7806,0.1775,60.57
4600,16,0.8112,0.1775,61.91
4650,16,0.8378,0.1775,62.89
4700,16,0.8635,0.1775,63.61
4750,16,0.8842,0.1775,64.12
4800,16,0.9004,0.1775,64.48
4850,16,0.9144,0.1775,64.73
4900,16,0.9279,0.1775,64.91
4950,16,0.9389,0.1775,65.02
5000,16,0.9474,0.1775,65.09
5050,17,0.8593,0.1775,64.75
5100,19,0.6958,0.1775,63.48
5150,22,0.5082,0.1775,59.91
5200,26,0.3299,0.1496,55.49
5250,30,0.2196,0.1426,50.25
5300,32,0.2053,0.1426,45.04
5350,32,0.2714,0.1426,41.23
5400,32,0.3562,0.1426,38.76
5450,32,0.4462,0.1426,37.11
5500,32,0.5312,0.1426,35.96
5550,32,0.6003,0.1426,35.16
5600,32,0.6568,0.1426,34.57
5650,32,0.7072,0.1426,34.14
5700,32,0.7526,0.1426,33.81
5750,32,0.7890,0.1426,33.56
5800,32,0.8189,0.1426,33.35
5850,32,0.8455,0.1426,33.19
5900,32,0.8694,0.1426,33.06
5950,32,0.8887,0.1426,32.95
6000,32,0.9044,0.1426,32.86
6050,32,0.9184,0.1426,32.79
6100,32,0.9311,0.1426,32.72
6150,32,0.9412,0.1426,32.67
6200,32,0.9495,0.1426,32.63
6250,32,0.9569,0.1426,32.59
6300,32,0.9636,0.1426,32.55
6350,32,0.9690,0.1426,32.53
